Name,Age,Info
Andrés Uriel Gallego,64,"Colombian civil engineer and politician, Minister of Transport (2002–2010), cancer"
Andy Davidson,81,Scottish footballer (Hull City)
Angeles Arrien,73,"Basque-American cultural anthropologist, educator, author, lecturer and consultant, pneumonia"
Anja Niedringhaus,48,"German photojournalist (Associated Press), Pulitzer Prize winner for Breaking News Photography (2005), shot"
Anker Buch,74,Danish violinist
Anne Briscoe,96,American biochemist
Anselmo Zarza Bernal,97,"Mexican Roman Catholic prelate, Bishop of Linares (1962–1966) and León (1966–1992)"
Anthony Marriott,83,British actor and playwright
Antonio Aldonza,88,Spanish footballer
Antonio Díaz Gil,79,Spanish footballer
Antonio Pica,83,Spanish actor
Antonín Molčík,74,Czech actor
Archie Boyd,95,English Royal Air Force officer
Arlene McQuade,77,"American television actress (The Goldbergs, The Milton Berle Show), Parkinson's disease"
Armando Peraza,89,"Cuban-born American Latin jazz percussionist (Santana, George Shearing, Dave Brubeck), pneumonia"
Art Kimball,72,"American politician, member of the Utah Senate (1977–1981)"
Arthur Smith,93,"American musician and songwriter (""Guitar Boogie"", ""Dueling Banjos"")"
Arthur Woodhouse,80,English cricketer
Ashish Bose,83,"Indian demographer, coined ""BIMARU"" term, fall"
Ashwath Aiyappa,30,"Indian cricketer, drowned"
Aulis Rytkönen,85,Finnish football player and manager
Azamour,13,"Irish racehorse and sire, euthanised"
Bai Dongcai,98,Chinese politician
Barbara Fiske Calhoun,94,American cartoonist
Barry O'Keefe,80,"Australian judge, member of the NSW Supreme Court (1993–2004), Commissioner of the Independent Commission Against Corruption (1994–1999)"
Barry Sterling,70,"American politician, member of the Tennessee House of Representatives"
Bashir Ahmad,74,Bangladeshi playback singer
Basil A. Paterson,87,"American politician and labor lawyer, New York Secretary of State (1979–1983), member of the New York Senate (1965–1970)"
Basil Anthony,76,Sri Lankan cricket umpire
Bassem Sabry,31,"Egyptian journalist, fall"
Beanie Cooper,86,American football coach
Benedikt Sarnov,87,Russian author and literary critic
Benjamín Brea,67,"Spanish-born Venezuelan musician, stomach cancer"
Bernard J. Lechner,82,American electronics engineer (RCA)
Bernat Klein,91,Yugoslavian-born Scottish fashion designer and spy
Beverly Baker Fleitz,84,American tennis player
Beverly Hanson,89,"American golfer, U.S. Amateur Champion (1950), LPGA Championship (1955), Western Open (1956), Titleholders Championship (1958), complications of Alzheimer's and COPD"
Bill Ash,96,"American-born British Marxist writer, Royal Canadian Air Force pilot during World War II"
Bill Blair,92,"American baseball player (Indianapolis Clowns), journalist and civil rights activist"
Bill Doolittle,90,American football player and coach (Western Michigan Broncos)
Bill Henry,86,"American baseball player (Boston Red Sox, Cincinnati Reds), heart attack"
Bill Klucas,72,"American basketball coach, journalist and political consultant, liver cancer"
Bill Mitchell,85,"Canadian ice hockey player (Detroit Red Wings), kidney failure"
Bill Sinegal,85,American rhythm and blues musician
Billy Standridge,60,"American race car driver and team owner (NASCAR, Nationwide Series), cancer"
Bob Hoskins,71,"English actor (Who Framed Roger Rabbit, Mona Lisa, Hook), BAFTA winner (1987), pneumonia"
Bogdan Borčić,87,"Slovene painter, printmaker, and educator"
Bogdan Poniatowski,82,Polish Olympic rower (1960) and coach
Boniface Lele,66,"Kenyan Roman Catholic prelate, Archbishop of Mombasa (2005–2013), Bishop of Kitui (1995–2005), cardiac arrest"
Boniface Nyema Dalieh,80,"Liberian Roman Catholic prelate, Bishop of Cape Palmas (1973–2008)"
Brian Harradine,79,"Australian politician, Senator for Tasmania (1975–2005), longest-serving independent parliamentarian, stroke"
Brian Priestman,87,British maestro and conductor (Denver Symphony Orchestra)
Brita Koivunen,82,Finnish schlager singer
Brock Brower,82,American writer
Bruce Woodgate,74,"British-born American aerospace engineer (NASA), designer and principal investigator for STIS on the Hubble Space Telescope, complications from strokes"
Carl E. Moses,84,"American politician, member of the Alaska House of Representatives (1965–1973, 1993–2007)"
Carl Epting Mundy Jr.,78,"American military officer, Commandant of the Marine Corps and member of the Joint Chiefs of Staff (1991–1995), Merkel cell carcinoma"
Carl Zimmermann,96,American news anchor (WITI) and World War II war correspondent
Carlos Oneto,84,Peruvian actor and comic
Carol Grimaldi,75,"American restaurateur, co-founder of Grimaldi's Pizzeria, cancer"
Cele Hahn,72,"American politician and media owner (WNNZ (AM), WNNZ-FM), member of the Massachusetts House of Representatives (1995–2003)"
Charles Anthony Fager,90,Bahamian neurosurgeon
Charles Farthing,60,"New Zealand doctor, heart attack"
Charles Jordan,76,American politician
Cheo Feliciano,78,"American Puerto Rican salsa and bolero composer and singer, traffic collision"
Chris Banks,41,"American football player (Denver Broncos, Atlanta Falcons)"
Chris Harris,71,"British actor, cancer"
Chuck Stone,89,"American navigator, journalist and academic, Tuskegee Airman during World War II, co-founder of the NABJ"
Claudine Bouché,88,"French film editor (Shoot the Piano Player, Jules and Jim)"
Claudio Tello,50,"Chilean footballer (Cobreloa), cancer"
Colin Scott,80,"British Anglican prelate, Bishop of Hulme (1984–1998)"
Commendable,16,"American Thoroughbred racehorse, won the 2000 Belmont Stakes"
Connie Marrero,102,"Cuban baseball player (Washington Senators), oldest former Major League Baseball player"
Consuelo Moure,67,"Colombian actress, lung cancer"
Cornelius Taiwo,103,Nigerian academic
Crad Kilodney,66,"Canadian writer, cancer"
Craig Hill,88,"American actor (Whirlybirds, All About Eve)"
Curtis Bill Pepper,96,American journalist (Newsweek) and author
DJ E-Z Rock,46,"American hip-hop musician (Rob Base and DJ E-Z Rock), complications from diabetes"
DJ Rashad,34,"American footwork disc jockey, blood clot in leg"
Dame Dorothy Winstone,95,New Zealand educationalist and academic
Damião António Franklin,63,"Angolan Roman Catholic prelate, Archbishop of Luanda (since 2001)"
Dan Colchico,76,"American football player (San Francisco 49ers), complications from heart surgery"
Dan Heap,88,"Canadian politician, MP for Spadina (1981–1988) and Trinity—Spadina (1988–1993), Alzheimer's disease"
Dandeniya Hemachandra de Silva,81,Sri Lankan cricketer
Daniel S. Koltun,80,American theoretical physicist
Daphne Pochin Mould,93,British author and photographer
Darrell Zwerling,85,"American actor (Chinatown, Grease, Starsky and Hutch)"
Dave Blakey,84,English footballer (Chesterfield)
David Brokenshire,89,New Zealand potter and architect
David Kerr,86,British nephrologist
David Langner,62,"American football player (Auburn Tigers), key player in ""Punt Bama Punt"" (1972 Iron Bowl), cancer"
David McClarty,63,"Northern Irish politician, MLA for East Londonderry (since 1998), cancer"
David W. Burke,78,"American television news executive, first chairman of the Broadcasting Board of Governors, President of CBS News (1988–1990)"
David Werdyger,94,Polish-born American Hasidic singer
Davorin Savnik,85,Slovene industrial designer and architect
Deborah Rogers,76,British literary agent
Dennis Kamakahi,61,"American Grammy Award-winning musician, lung cancer"
Dennis Liwewe,77,"Zambian football player and commentator, liver failure"
Deon Jackson,68,"American soul singer and songwriter, brain hemorrhage"
Derek Cooper,88,"British broadcaster (The Food Programme) and food journalist, Parkinson's disease"
Derek King,65,Australian VFL footballer (St Kilda)
Diomid Gherman,86,Moldovan academic and politician
Dixie Tan,78,"Singaporean cardiologist and politician, MP for Ulu Pandan (1984–1991), brain cancer"
Djahanguir Riahi,99,French antique collector
Domenico Mennitti,75,"Italian politician, Mayor of Brindisi (2004–2011)"
Dominique Baudis,66,"French journalist, writer and politician, Mayor of Toulouse (1983–2001), cancer"
Don Earl,81,Australian footballer
Don King,85,"American football player (Cleveland Browns, Denver Broncos, Green Bay Packers)"
Donald Bogue,96,American sociologist
Donald Dahl,69,"American politician, member of the Kansas House of Representatives (1996–2008), plane crash"
Doris Pilkington Garimara,76,"Australian author (Follow the Rabbit-Proof Fence), ovarian cancer"
Douglas L. Coleman,82,"Canadian scientist and philanthropist, recipient of the Shaw Prize (2009) and the Albert Lasker Award (2010)"
Dunstan Endawie Enchana,78,"Malaysian politician, Sarawak MLA for Krian, Deputy Chief Minister (1977–1979), High Commissioner to Australia and New Zealand"
Dylan Tombides,20,"Australian footballer (West Ham United), testicular cancer"
Earl Morrall,79,"American football player (Baltimore Colts, Detroit Lions, Miami Dolphins), complications from Parkinson's disease"
Ed Spencer,85,American race car driver
Eddie Miller,82,American basketball player
Eddie Rubin,79,"American rock and jazz drummer and composer, cardiac failure"
Eddy Thomas,82,"Jamaican dancer, choreographer and teacher, co-founder of National Dance Theatre Company"
Edgar Laprade,94,Canadian Hall of Fame ice hockey player (New York Rangers)
Edgars Vinters,94,Latvian painter
Edmund Abel,92,"American inventor, patented design for Mr. Coffee machine"
Edna Doré,92,"British actress (EastEnders, Les Misérables, Another Year), emphysema"
Eduard Gaugler,85,German economist
Eduard Kosolapov,38,"Russian footballer, suicide by gunshot"
Edvard Grimstad,81,"Norwegian politician, MP for Østfold (1989–1997), Governor of Østfold (1998–2003)"
Edward Kamuda,74,"American historian, co-founder of the Titanic Historical Society, consultant on Titanic"
Eleanor de Freitas,23,"English false rape victim, suicide by hanging"
Eliseo Verón,78,"Argentine sociologist, anthropologist and semiotician, cancer"
Eliza T. Dresang,72,American academic and author
Emilio Yap,88,Filipino businessman and philanthropist
Emma Castelnuovo,100,Italian mathematician
Emma Reed,88,American Olympic athlete
Emmanuel III Delly,86,"Iraqi Chaldean Catholic hierarch, Patriarch of Babylon (2003–2012)"
Eppie Archuleta,92,"American weaving artist, recipient of the National Heritage Fellowship (1985)"
Eric Harroun,31,"American jihadist, drug overdose"
Erik Schmidt,88,Estonian painter and writer
Ernest G. McClain,95,"American professor emeritus of music, natural causes"
Ernest Kurnow,101,American academic
Ernesto Laclau,78,"Argentine post-Marxist political theorist, heart attack"
Ernst Florian Winter,90,Austrian-American historian and political scientist
Erzsi Kovács,85,Hungarian pop singer and performer
Essie Garrett,74,American ultramarathon runner
Eugene McGehee,85,"American lawyer, jurist and politician, member of the Louisiana House of Representatives (1960–1972)"
Eugène Letendre,82,French cyclist
Everett De Roche,67,"Australian screenwriter, cancer"
F. Michael Rogers,92,"American Air Force general, complications from Parkinson's disease"
Farhad Sepahbody,85,"Iranian exiled diplomat, Ambassador to Morocco (1976–1979)"
Federico Ling Altamirano,75,"Mexican diplomat and politician, Ambassador to the Vatican, Senator for Mexico City (2000–2006)"
Ferdinando Terruzzi,90,Italian Olympic champion cyclist (1948)
Fiona Hale,88,"American actress (The Curious Case of Benjamin Button, Minority Report, Seven Pounds)"
Flor Coffey,93,Irish hurler
Florentino Bautista,83,Filipino Olympic basketball player
Francisco Ovidio Vera Intriago,71,"Ecuadorian Roman Catholic prelate, Auxiliary Bishop of Portoviejo (since 1992), kidney disease"
Frank Budd,74,"American Olympic sprinter (1960) and football player (Philadelphia Eagles, Washington Redskins)"
Frank Kopel,65,"Scottish footballer (Dundee United), complications from dementia"
Frans van der Lugt,75,"Dutch Jesuit priest, shot"
Fred Enke,89,"American football player (Detroit Lions, Philadelphia Eagles), dementia"
Fred Ho,56,"American saxophonist, composer and social activist, complications from colorectal cancer"
Fred Kida,93,American cartoonist
Frederic Schwartz,63,"American architect, prostate cancer"
Frederick C. Turner,90,"American Navy officer, vice admiral"
Frits Thors,104,Dutch journalist and news anchor
Gabriel García Márquez,87,"Colombian author (One Hundred Years of Solitude, Love in the Time of Cholera), laureate of the Nobel Prize in Literature (1982), pneumonia"
Gailene Stock,68,"Australian ballet dancer and executive, Director of the Royal Ballet School (since 1999), cancer"
Garnet de la Hunt,80,"South African scout, Chairman of the World Scout Committee (1999–2002), cancer"
Gene Timms,81,"American politician, member of the Oregon Senate (1982–2000)"
George Bornemissza,90,Australian entomologist and ecologist
George Downton,85,English cricketer (Kent)
George Dureau,83,"American painter and photographer, Alzheimer's disease"
George E. McDonald,90,American labor union leader
George H. Heilmeier,77,"American inventor and technology executive, championed LCD displays, stroke"
George Shuffler,88,American Hall of Fame bluegrass musician (The Stanley Brothers)
Georgy Adelson-Velsky,92,Russian mathematician and computer scientist
Gerald Guralnik,77,"American physicist, co-original Higgs mechanism and Higgs boson theorist, recipient of the Sakurai Prize (2010)"
Gerard Benson,83,"British poet, cancer"
Ghiță Licu,68,"Romanian Olympic bronze and silver medallist handball player (1972, 1976)"
Gil Askey,89,"American-born Australian musician and composer (Lady Sings the Blues), lymphoma"
Glen Stassen,78,"American Baptist ethicist and theologian, cancer"
Glenn Osser,99,"American musician, musical arranger, orchestra leader, and songwriter"
Glyn Jones,82,South African writer and actor
Gordon Smith,59,"Scottish footballer (St Johnstone, Aston Villa)"
Gordon Smith,93,British army officer
Graham Bizzell,72,Australian cricketer
Gregory White Smith,62,"American biographer (Jackson Pollock: An American Saga), Pulitzer Prize winner (1991), brain tumor"
Guillermo Delgado,83,Peruvian footballer
Guru Dhanapal,55,"Indian film director (Unna Nenachen Pattu Padichen, Suyamvaram, Periya Manushan)"
Gustavo Rodríguez,67,"Venezuelan film, stage and television actor"
Gyude Bryant,65,"Liberian politician, Chairman of the Transitional Government (2003–2006)"
Gyula Szabó,83,Hungarian actor
Géza Henni,87,Hungarian Olympic footballer
Habib Boularès,80,"Tunisian politician and diplomat, President of the Chamber of Deputies (1991–1997)"
Hal Cooper,91,"American television director and producer (I Dream of Jeannie, Maude, Gimme a Break!), heart failure"
Hal R. Smith,82,American baseball player (St. Louis Cardinals)
Hamish Watt,88,"Scottish politician, MP for Banffshire (1974–1979)"
Hans Hollein,80,"Austrian architect (Museum für Moderne Kunst, Haas House), laureate of the Pritzker Architecture Prize (1985), pneumonia"
Harris Goldsmith,77,American pianist and critic
Harry Bell,89,English footballer (Middlesbrough)
Harry Firth,96,Australian racing driver and team manager
Harry Koundakjian,83,"American news photographer and editor (Associated Press), complications from open heart surgery"
Harry Rowe,89,Australian footballer and cricketer
Helena Bliss,96,American actress and soprano
Helga Mees,76,German Olympic silver- and bronze-medalist fencer (1964)
Henry Maksoud,85,"Brazilian businessman, cardiac arrest"
Herb Gray,82,"Canadian politician, Deputy Prime Minister (1997–2002), MP for Essex West (1962–1968) and Windsor West (1968–2002)"
Herbert Schoen,84,German footballer
Heribert Reitböck,80,Austrian neuroscientist
Howard Behrens,80,American artist
Howard Brandt,75,American physicist
Hrant Vardanyan,65,"Armenian businessman, heart disease"
Hugo Villar,88,Uruguayan physician and politician
Ian Askew,92,British officer
Ian McIntyre,82,"Scottish radio broadcaster and executive (BBC Radio 3, BBC Radio 4)"
Ian Ross,73,"Australian television news presenter (Nine Network, Seven Network), pancreatic cancer"
Ibrahim Bin Shakaran,34,"Moroccan militant, shot"
Idris Sardi,75,Indonesian violinist and composer
Ilija Ničić,91,Serbian Olympic sport shooter (1960)
Ingeborg von Kusserow,95,German actress
Irene Shepard,91,"American politician, member of the New Hampshire House of Representatives"
Ismail Sulemanji Khatri,76,Indian craftsman
Ivan Mercep,84,New Zealand architect (Museum of New Zealand Te Papa Tongarewa)
Iveta Bartošová,48,"Czech singer, three-time winner of Zlatý slavík (1986, 1990, 1991), suicide by train"
J. Dwight Pentecost,99,American Christian theologian
Jaap Havekotte,102,"Dutch skater, skate inventor and centenarian"
Jack Ramsay,89,"American Hall of Fame basketball coach (Portland Trail Blazers), cancer"
Jack Satter,92,"American philanthropist, partly owned the New York Yankees"
Jacob Birnbaum,87,"German-born American Jewish activist, founder of the Student Struggle for Soviet Jewry"
Jacqueline Ferrand,96,French mathematician
Jacques Castérède,87,French composer
Jacques Le Goff,90,French historian
Jacques Servier,92,"French physician and pharmaceutical executive, founder of Servier Laboratories"
James Bates,61,American conductor
James H. Kasler,87,"American Air Force officer, three-time recipient of the Air Force Cross"
James Higginbotham,72,American philosopher of language
James Hilleary,90,American architect and painter
James M. Coleman,90,"American politician, member of the New Jersey General Assembly (1966–1972)"
Janet Gray Hayes,87,"American politician, Mayor of San Jose (1975–1983), stroke"
Janet Kalven,100,American Catholic educator and writer
Jay R. Galbraith,75,American organizational theorist
Jerry Carle,90,"American football, basketball, and baseball player and coach"
Jerry Sharkey,71,"American Wright brothers historian, conceived idea for Dayton Aviation Heritage National Historical Park, heart failure"
Jerzy Wieteski,79,Polish footballer
Jesse Winchester,69,"American musician and songwriter, bladder cancer"
Jim Cotter,71,English priest
Jim Flaherty,64,"Canadian politician, Minister of Finance (2006–2014), MP for Whitby—Oshawa (since 2006), MPP for Whitby—Ajax (1995–2005), heart attack"
Jim W. Brown,87,Australian footballer
Jiří Načeradský,74,Czech artist
Joan Blanch,77,"Spanish lawyer and politician, Mayor of Badalona (1983–1999), cancer"
Joan Bruce,86,British-born Australian actress (Dot and the Kangaroo)
Joan Crespo Hita,87,Spanish road bicycle racer
Joe Curl,59,"American basketball coach (University of Houston), heart failure"
Joe Dini,85,"American politician, member of the Nevada House of Representatives (1967–2002)"
John Brunsdon,80,British artist
John Hannigan,75,Irish Gaelic footballer (Donegal)
John Houbolt,95,"American aerospace engineer, complications from Parkinson's disease"
John Kompara,78,American football player (Los Angeles Chargers)
John L. Ducker,91,"American politician, member of the Florida House of Representatives (1960–1968)"
John Pinette,50,"American comedian and actor (Parker Lewis Can't Lose, The Punisher, Junior), pulmonary embolism"
John R. Gibson,88,American senior circuit judge
John Ryan,86,"Irish politician, Leas-Cheann Comhairle (1982–1987)"
John Shirley-Quirk,82,"English bass-baritone opera singer, cancer"
John Stopp,80,"Australian politician, member of the Tasmanian Legislative Council (1983–1995)"
John W. Shelton,85,"American politician, member of the West Virginia House of Delegates (1995–2004)"
Johnley Hatimoana,57,"Solomon Islands politician, MP for Ngella (since 2013), pneumonia"
Jon Imber,63,"American artist, complications from amyotrophic lateral sclerosis"
Jos Chabert,81,"Belgian politician, Minister of State (2009)"
Josep Maria Subirachs,87,"Spanish Catalan sculptor and painter, Parkinson's disease"
Joseph Archibald,80,"Kittitian-born British Virgin Islander jurist, member of the Eastern Caribbean Supreme Court"
José Aguilar,55,"Cuban Olympic bronze-medalist light-welterweight boxer (1980), cerebral infarction"
José Moreira Bastos Neto,61,"Brazilian Roman Catholic prelate, Bishop of Três Lagoas (since 2009), heart attack"
José Wilker,66,"Brazilian actor (Medicine Man) and director, heart attack"
Jovan Krkobabić,84,"Serbian politician, Deputy Prime Minister (since 2008), Minister of Labour, Employment and Social Policy (since 2012)"
Jovan Pavlović,77,"Serbian Orthodox prelate, Metropolitan Bishop of Zagreb, Ljubljana and Italy"
Joyce Anderson,90,American furniture designer and woodworker
Judi Meredith,77,"American actress (Ben Casey, The George Burns and Gracie Allen Show, Hotel de Paree)"
Judith Pinsker,74,"American television writer (Ryan's Hope, General Hospital)"
Julian Lewis,67,"British developmental biologist, cancer"
Julian Wilson,73,"British horse racing correspondent and broadcaster (BBC), cancer"
Junichi Watanabe,80,"Japanese writer (A Lost Paradise), prostate cancer"
Justin Marie Bomboko,86,"Congolese politician, Head of Government (1960–1961), Foreign Minister (1960–1963, 1965–1969, 1981)"
Ján Hirka,90,"Slovak Catholic hierarch, Bishop of Prešov (1990–2002)"
Júnior,70,Spanish singer and actor
Kamaruzaman Mohamad,53,"Malaysian journalist and editor (Utusan Malaysia), kidney ailment"
Kan Cheong Dunn,89,Taiwanese ambassador
Karl Meiler,64,"German tennis player, complications from a fall"
Karlheinz Deschner,89,German writer and activist
Karpal Singh,73,"Malaysian lawyer and politician, MP for Jelutong (1978–1999) and Bukit Gelugor (since 2004), Chairman of DAP (2004–2014), traffic collision"
Kartina Dahari,73,"Malaysian singer, ovarian cancer"
Keane Wallis-Bennett,12,"British student, crushed in wall collapse"
Ken Greengrass,87,American television producer
Ken Kagaya,70,Japanese politician
Kenneth A. R. Kennedy,83,American archaeologist and paleontologist
Kevin Bokeili,51,French science fiction writer
Kevin Sharp,43,"American country music singer, complications from a digestive disorder"
Khaled Choudhury,94,Indian theatre personality and artist
Khosrow Jahanbani,72,Iranian royal (Qajar dynasty)
King Fleming,91,"American jazz pianist, natural causes"
Kirsten Bishopric,50,"Canadian voice actress (Sailor Moon, Jacob Two-Two Meets the Hooded Fang), lung cancer"
Klaus Meyer,76,German footballer
Konstantin Orbelyan,85,Armenian composer and conductor
Kshetra Pratap Adhikary,70,"Nepali poet and writer, heart attack"
Kumba Ialá,61,"Bissau-Guinean politician, President (2000–2003), cardiopulmonary arrest"
L. B. McGinnis,72,American novelist
L. Jay Oliva,80,"American academic and educator, President of New York University (1991–2002), pancreatic cancer"
Ladislav Hlaváček,88,Czechoslovak football player (Dukla Prague)
Larry Ramos,72,"American guitarist, banjo player, and vocalist (The Association), metastatic melanoma"
Leandro Rovirosa Wade,96,"Mexican politician and engineer, Governor of Tabasco (1977–1982)"
Lee Marshall,64,"American radio personality, professional wrestling announcer and voice actor (Tony The Tiger), esophageal cancer"
Leee Black Childers,68,"American punk rock and art photographer (The Factory, Andy Warhol)"
Leif Haanes,81,Norwegian ship-owner and Christian leader
Len Ardill,83,"Australian politician, member of the Queensland Legislative Assembly for Salisbury (1986–1992) and Archerfield (1992–1998)"
Leo Kraft,91,American composer
Leonard Levy,74,Jamaican cricketer
Leonard Rosen,83,"American bankruptcy lawyer, co-founder of Wachtell, Lipton, Rosen & Katz"
Leonhard Pohl,84,German Olympic runner (1956)
Leroy Powell,80,American baseball player (Chicago White Sox)
Lindy Berry,86,"Canadian CFL football player (Edmonton Eskimos), complications from pneumonia"
Lindy Kasperski,63,Canadian politician
Lionel Heinrich,80,Canadian ice hockey player (Boston Bruins)
Little Joe Cook,91,American doo-wop singer and songwriter
Liv Dommersnes,91,Norwegian actress
Lloyd Sommerlad,95,"Australian politician, member of the New South Wales Legislative Council (1955–1967)"
Lorenzo Relova,98,"Filipino judge, Associate Justice of the Supreme Court (1982–1986)"
Lou Hudson,69,"American basketball player (St. Louis Hawks, Los Angeles Lakers), complications from a stroke"
Louis Gage,85,American Olympic boxer
Lowell P. Hager,87,American enzymologist and protein chemist
Luciano do Valle,66,Brazilian sports commentator
Lucy Hood,56,"American television executive (News Corporation), President of the Academy of Television Arts & Sciences (since 2013), cancer"
Luo Qingchang,96,"Chinese politician, member of the Central Committee (1973–1987) and Standing Committee (1978–1983)"
Lyndsie Holland,75,English opera singer and actress
László Felkai,73,"Hungarian Olympic champion and dual bronze medallist water polo player (1960, 1964, 1968)"
M. Daniel Lane,83,"American biochemist, myeloma"
M. V. Devan,86,Indian artist and academic
Madan Pande,70,Indian cricketer
Mahjoub Sharif,66,Sudanese poet and activist
Mamoon Kazi,78,"Pakistani judge, member of the Supreme Court (1997–2000) and Sindh High Court (1985–1997)"
Manfred Fuchs,75,"German aerospace engineer, founded OHB System"
Manuel Alejandro Aponte Gómez,43,"Mexican bodyguard (Joaquín Guzmán Loera), shot"
Manuel Ortega,92,Spanish painter
Margo MacDonald,70,"Scottish politician, MP for Glasgow Govan (1973–1974), MSP for Lothian (since 1999), Parkinson's disease"
Mariano Díaz,74,Spanish Olympic racing cyclist
Mark Prothero,57,"American swimmer (USA Swimming) and defense lawyer (Gary Ridgway), lung cancer"
Mark Shand,62,"British travel writer and conservationist, injuries sustained from a fall"
Marlbert Pradd,69,American basketball player (New Orleans Buccaneers)
Marsden Wagner,84,American obstetrician
Marsha Mehran,36,Iranian-born American author. (body discovered on this date)
Mary Anderson,96,American actress (Gone With the Wind)
Mary Lou Petty,98,American Olympic swimmer (1936)
Massimo Tamburini,70,"Italian motorcycle designer (Ducati 916, MV Agusta F4), lung cancer"
Maurício Alves Peruchi,24,"Brazilian footballer, traffic collision"
Mayra Alejandra,58,"Venezuelan actress, cancer"
McDowell Lee,89,"American politician, member of the Alabama House of Representatives (1955–1962), Secretary of the Alabama Senate (1963–2011), cancer"
Melissa Minnich Coleman,96,American architect
Merimeri Penfold,93,"New Zealand Māori language academic (University of Auckland), cancer"
Michael Boddy,80,English-Australian actor and writer
Michael Brock,94,British historian
Michael C. Janeway,73,"American newspaper editor (Boston Globe), academic and author, cancer"
Michael Glawogger,54,"Austrian film director (Workingman's Death, Whores' Glory, Slumming), malaria"
Michael Heisley,77,"American billionaire aerospace defense executive (HEICO) and basketball franchise owner (Memphis Grizzlies), complications from a stroke"
Michael Kadosh,74,"Israeli football player and manager, cancer"
Michael Pearse Lacey,97,"Canadian Roman Catholic prelate, Auxiliary Bishop of Toronto (1979–1993)"
Michael Ruppert,63,"American author, journalist, radio show host and conspiracy hawk, suicide by gunshot"
Michel Lang,74,"French film and television director, Alzheimer's disease"
Micheline Dax,90,French comedian and actress
Mick Staton,74,"American politician, member of the U.S. House of Representatives for West Virginia's 3rd district (1981–1983)"
Mickey Rooney,93,"American actor (The Black Stallion, Breakfast at Tiffany's, It's a Mad, Mad, Mad, Mad World), Emmy winner (1982), natural causes"
Mieczysław Wilczek,82,"Polish politician, Minister of Industry (1988–1989)"
Miloš Mikeln,83,Slovene writer
Mimi Kok,80,"Dutch actress, pulmonary disease"
Mirko Đorđević,75,Serbian publicist
Mithat Bayrak,85,"Turkish Olympic champion wrestler (1956, 1960) and trainer"
Mitraniketan Viswanathan,86,"Indian social reformer and environmentalist, founder of Mitraniketan"
Mohammad Naseem,90,"British Islamic leader and political activist, chairman of Birmingham Central Mosque"
Monte Geralds,79,"American politician, member of the Michigan House of Representatives"
Monte Olsen,57,"American politician, member of the Wyoming House of Representatives (2002–2008), myocardial ischemia"
Moslem Malakouti,89,Iranian Shiite cleric
Muhammad Qutb,95,Egyptian Islamist author and academic
Mukund Varadarajan,32,"Indian army officer, awarded Ashok Chakra, shot"
Mundo Earwood,61,"American country music singer-songwriter, pancreatic cancer"
My Flag,21,"American Thoroughbred racehorse, euthanized"
Myer S. Kripke,100,American rabbi and philanthropist
Máximo Cajal López,79,Spanish diplomat
