Name,Age,Info
Bjørn Bruland,87,"Norwegian politician and naval officer, President of the NRC (1987–1993), chairman of the NUWC"
Bjørn Johan Landmark,87,Norwegian physicist
Bob Denton,79,American football player
Bob Hargrave,94,American football player (University of Notre Dame)
Bob Jones,59,"British politician, West Midlands Police and Crime Commissioner (since 2012)"
Bob McNamara,82,"American football player (Winnipeg Blue Bombers, Denver Broncos)"
Bora Todorović,83,"Yugoslav-born Serbian actor (Who's Singin' Over There?, Underground, Balkan Express), complications from a stroke"
Boswell Williams,88,"Saint Lucian politician, Governor-General (1980–1982), MLA for Vieux Fort Quarter (1974–1979)"
Brett Wiesner,31,"American soccer player, drowning"
Brian Eyre,80,British materials scientist
Brian Wood,73,"English footballer, dementia and Parkinson's disease"
Buba Baldeh,61,"Gambian politician, journalist and editor, Minister of Youth and Sports, MP for Basse (1982–1985) and Jimara (1987–1994), MD of The Daily Observer"
Burkhardt Öller,71,"German footballer (Eintracht Braunschweig, Hannover 96)"
C. C. Bridgewater,70,American judge
C. J. Henderson,62,"American horror and crime author, cancer"
Carin Mannheimer,79,"Swedish author and screenwriter, cancer"
Carl Garner,99,American engineer (Carl Garner Federal Lands Cleanup Day)
Carleton Opgaard,85,American educator
Carlo Bergonzi,90,Italian operatic tenor
Carlo Dalla Pozza,71,Italian philosopher
Carmen Hornillos,52,"Spanish journalist and television presenter, cancer"
Cees Heerschop,79,Dutch footballer (PSV Eindhoven)
Chad Brown,52,"American professional poker player and actor, liposarcoma"
Charles M. Fair,97,American neuroscience researcher and writer
Charles P. Smith,88,"American politician, Wisconsin State Treasurer (1971–1991)"
Charles R. Larson,77,"American naval officer, Commanding Admiral of the USPACOM, Superintendent of the U.S. Naval Academy (1983–1986, 1994–1998), pneumonia"
Charlie Haden,76,"American jazz bassist and bandleader, three-time Grammy Award winner (Nocturne, Land of the Sun, The Shape of Jazz to Come), post-polio syndrome"
Cheng Yang-ping,84,"Hong Kong simultaneous interpreter, Chief Interpreter (1972–1986) and Chief Conference Interpreter (1986–1987) of the Hong Kong Government"
Chris de Broglio,84,"Mauritian-born South African weightlifter and anti-apartheid activist, recipient of the Olympic Order (1997)"
Christian Falk,52,"Swedish singer and bassist (Imperiet), pancreatic cancer"
Christine Oddy,58,"British politician, MEP for Midlands Central (1989–1999), cervical cancer"
Cledan Mears,91,"Welsh Anglican prelate, Bishop of Bangor (1982–1992)"
Con Devitt,86,Scottish-born New Zealand trade unionist
Conley Byrd,89,American judge
Constantin Lucaci,91,Romanian contemporary sculptor
Curt Gentry,83,"American author (Helter Skelter), lung cancer"
Dale Schlueter,68,"American basketball player (Portland Trail Blazers), cancer"
Dan Borislow,52,"American telecommunications executive, inventor of magicJack, heart attack"
Dan Markel,41,"Canadian-American legal academic, shot"
Dave Bakenhaster,69,American baseball player (St. Louis Cardinals)
Dave Bickers,76,"British motocross racer and movie stuntman (Octopussy, Escape to Athena), stroke"
Dave Legeno,50,"British actor (Harry Potter, Snatch, Batman Begins), heat stroke. (body discovered on this date)"
David Azrieli,92,Polish-born Canadian-Israeli billionaire real estate and finance executive
David Broomhead,64,British mathematician
David Easton,97,Canadian political scientist
David Green,62,"American politician, member of the Mississippi House of Representatives (1979–2005)"
David Greenglass,92,"American atomic spy for the Soviet Union, worked on the Manhattan Project"
David Jones,79,"English footballer (Swansea City, Yeovil Town)"
Denis Lyons,78,"Irish politician, TD for Cork North-Central (1981–1992)"
Dennis Lipscomb,72,"American actor (In the Heat of the Night, Wiseguy, WarGames)"
Dick Jones,87,"American actor (Pinocchio, Buffalo Bill, Jr.)"
Dick Smith,92,"American special effects make-up artist (The Godfather, The Exorcist, Amadeus), Oscar winner (1985)"
Dick Wagner,71,"American rock guitarist (The Frost, Alice Cooper, Lou Reed) and songwriter (""Only Women Bleed""), lung infection"
Dietmar Schönherr,88,Austrian actor and entertainer
Diouldé Laya,77,Nigerian sociologist
Don Lanier,78,American songwriter
Don Lenhardt,91,"American baseball player and coach (St. Louis Browns/Baltimore Orioles, Boston Red Sox)"
Don Saltsman,80,"American politician, member of the Illinois House of Representatives (1980–1996)"
Don Wright,84,"American Gwich'in politician, President of the Alaska Federation of Natives (1970–1972), involved in negotiations for the Alaska Native Claims Settlement Act"
Donald Arden,98,"English Anglican prelate, Archbishop of Central Africa, Bishop of Nyasaland-Malawi"
Donald Enlow,87,American scientist
Donald Ross,91,South African-born British surgeon
Dora Bryan,91,"British film, television and stage actress (A Taste of Honey, Last of the Summer Wine)"
Douglas Goodfellow,97,New Zealand dairy executive and philanthropist
Douglas W. Petersen,66,American politician
Duccia Camiciotti,86,Italian poet
Dámaso Ruano,76,Spanish geometric landscape artist
Earl Robinson,77,"American baseball player (Los Angeles Dodgers, Baltimore Orioles) and basketball player (California Golden Bears), heart failure"
Ed Sprinkle,90,American football player (Chicago Bears)
Edda Buding,77,"German tennis player, Olympic champion (1968)"
Eduard Shevardnadze,86,"Soviet Georgian politician and diplomat, President (1992–2003), Soviet Minister of Foreign Affairs (1985–1990, 1991)"
Edward Kelley,81,American football player (Dallas Texans)
Edward N. Coffman,72,American scholar
Edward Perl,87,American neuroscientist
Eileen Ford,92,"American model agency executive, co-founder of Ford Models, complications from meningioma and osteoporosis"
Eilene Hannan,67,"Australian opera singer, cancer"
Elaine Brody,91,"American gerontologist and sociologist, respiratory failure"
Elaine Stritch,89,"American actress (Elaine Stritch at Liberty, Autumn in New York, 30 Rock), Emmy winner (1993, 2004, 2007)"
Elda Cividino,92,Italian Olympic gymnast
Elenor Gordon,81,"Scottish Hall of Fame swimmer, first Scottish Commonwealth Games gold medalist"
Elizabeth Millicent Chilver,99,"British academic administrator, Principal of Bedford College, London (1964–1971) and Lady Margaret Hall, Oxford (1971–1979)"
Elizabeth Orr Shaw,90,"American politician, member of the Iowa House of Representatives (1967–1973) and Senate (1973–1979)"
Elma Steck,91,American baseball player
Elsbeth Juda,103,German-born British photographer
Emil Bobu,87,"Romanian communist activist and politician, Interior Minister (1973–1975), Labor Minister (1979–1981), heart attack"
Emilio Álvarez Montalván,94,"Nicaraguan ophthalmologist, Foreign Minister (1997–1998), heart attack"
Enric Cluselles,99,Spanish artist
Enrique Labo Revoredo,75,Peruvian football referee
Eric Anderson,83,New Zealand rugby union player (national team)
Erich Fuchs,89,German Olympic sprinter
Ernesto Ueltschi,92,"Argentine politician, Governor of Mendoza (1958–1961)"
Ernie Lancaster,60,"American blues musician, cancer"
Erosi Kitsmarishvili,49,"Georgian diplomat, Ambassador to Russia (2008), suspected suicide by gunshot. (body discovered on this date)"
Errie Ball,103,"Welsh-born American golfer, oldest PGA member, last living player from inaugural Masters Tournament, natural causes"
Estanislau Amadeu Kreutz,86,"Brazilian Roman Catholic prelate, Bishop of Santo Ângelo (1973–2004), multiple organ failure"
Eugene F. Lally,79,American aerospace engineer
Everett Johnson,78,American politician
Faruk Ilgaz,92,"Turkish football administrator, chairman of Fenerbahçe S.K"
Fausto Fanti,35,"Brazilian humorist (Hermes & Renato) and guitarist (Massacration), suicide by hanging"
Finn Gundersen,81,"Norwegian footballer (Skeid, Hellas Verona)"
Francesco Marchisano,85,"Italian Roman Catholic prelate, Cardinal of Santa Lucia del Gonfalone (since 2003)"
Francisco Gabica,76,"Spanish cyclist, winner of the Vuelta a España (1966), complications during heart surgery"
Franciszek Gąsienica Groń,82,"Polish Nordic skier, Olympic bronze medalist (1956)"
Frank A. Salvatore,92,"American politician, member of the Pennsylvania House of Representatives (1973–1984, 1985–2000)"
Frank Vaughan,96,Australian rugby league player (Eastern Suburbs)
Frankie Dunlop,85,American jazz drummer
Fred Daspit,83,American artist and academic
Fred Martinez,60,"Belizean politician and diplomat, Minister of Trade (1997–1998), Senator (1984–1989, 1997–1998), Ambassador to Mexico and Guatemala"
Frederic Hilbert,101,American politician
Frederick I. Ordway III,87,American space scientist
Fritz Naef,80,Swiss Olympic ice hockey player (1956)
Félix Betancourt,68,Cuban Olympic boxer
G. Raymond Chang,65,"Jamaican-born Canadian financial analyst, Chancellor of Ryerson University (2006–2012), acute myeloid leukemia"
Garry Goodrow,80,"American actor (The Connection, Dirty Dancing, Escape from Alcatraz)"
Gene Hodges,77,"American politician, member of the Florida House of Representatives (1972–1988)"
Geoffrey Blackburn,99,Australian Baptist minister
George Baillie,95,British Olympic ice hockey player
George Freese,87,American baseball player (Pittsburgh Pirates)
George McCague,84,"Canadian politician, Ontario MPP for Dufferin-Simcoe (1975–1987) and Simcoe West (1987–1990), leukemia"
George Moore,95,American Olympic pentathlete (1948)
Georgia Mae Harp,93,American singer
Gerald Cresswell,85,South African cricketer
Gerallt Lloyd Owen,69,Welsh poet
Gerardo Cornejo Murrieta,77,Mexican writer and scholar
Gert Voss,72,"German actor, leukemia"
Gilad Margalit,55,Israeli historian and writer
Giorgio Faletti,63,"Italian author, actor and singer, lung cancer"
Giorgio Gaslini,84,"Italian pianist and composer, complications from a fall"
Giriraj Kishore,94,Indian Hindu political activist
Glenn Jowitt,59,New Zealand photographer
Gloria Schweigerdt,80,"American baseball player (Chicago Colleens, Battle Creek Belles)"
Gomolemo Motswaledi,44,"Botswanan politician, traffic collision"
Govind Ram Nirmalkar,78,Indian actor and folk theatre artist
Graeme McMahon,74,"Australian AFL football executive, Chairman of Essendon (1996–2003), pancreatic cancer"
Graham Burkett,77,Australian politician
Granville Austin,87,"American historian and academic, leading authority on the Constitution of India, recipient of Padma Shri (2011)"
Gugi Waaka,76,"New Zealand Māori musician, heart problem"
Guillermo Leaden,100,"Argentine Roman Catholic prelate, Auxiliary Bishop of Buenos Aires (1975–1992)"
Guy Gaucher,84,"French Roman Catholic prelate and theologian, Bishop of Meaux (1986–1987), Auxiliary Bishop of Bayeux (1987–2005)"
Guy Lintilhac,86,French cyclist
Gérard Kango Ouédraogo,88,"Burkinabé politician and diplomat, Prime Minister (1971–1974), Minister of Finance (1958–1959), MP (1974–1980, 1992–1997), member of the French National Assembly for Burkina Faso (1956–1959), Ambassador to the United Kingdom (1961–1966)"
Halima Rafiq,17,"Pakistani cricketer and sexual harassment plaintiff, suicide by acid ingestion"
Hans Funck,61,"German film editor (Das Experiment, Downfall, Sophie Scholl – The Final Days), asthma attack"
Hans Georg Herzog,98,Romanian Olympic handball player (1936)
Hans-Hermann Sprado,58,German journalist and author
Hans-Peter Kaul,70,"German judge, member of the International Criminal Court"
Hans-Ulrich Wehler,82,German historian
Harald Hove,65,Norwegian politician
Haris Suleman,17,"American pilot, plane crash"
Harold Ivory Williams,93,"American prelate, Bishop of Mt. Calvary Holy Churches of America"
Harold W. Kuhn,88,American mathematician
Harriet Barber,46,"English figurative painter, breast cancer"
Harrison Lobdell Jr.,90,American Air Force major general
Harry Pougher,73,English cricketer (Lincolnshire)
Harun Farocki,70,German filmmaker
Heinz Zemanek,94,Austrian pioneering computer engineer
Helen Johns,99,"American swimmer, Olympic champion (1932)"
Helmut Uhlig,71,German Olympic basketball player
Henry Hartsfield,80,"American NASA astronaut and test pilot (Columbia), commander of Discovery and Challenger missions, complications from back surgery"
Herbert Berman,80,"American politician, member of the New York City Council (1975–2001)"
Herlyn Espinal,31,"Honduran journalist, shot"
Hilton Crawford,69,American football player
Horacio Troche,79,Uruguayan footballer (national team)
Horst Bollmann,89,German actor
Howard Plumb,42,"British Olympic windsurfer (1996), injuries sustained in a traffic collision"
Howard Siler,69,American Olympic bobsledder and coach (1980)
Hugh Davidson,84,Canadian music critic and arts administrator
Hullad Moradabadi,72,"Indian Hindi language poet, cardiac arrest"
Ian Brune,64,South African cricketer
Ian Moutray,78,Australian rugby union player
Ian Rees Davies,72,"British dentist and university administrator, Vice-Chancellor of the University of Hong Kong (2000–2002)"
Idris Muhammad,74,American jazz drummer
Ik-Hwan Bae,57,South Korean violinist
Imogen Bain,55,"English actress (The Phantom of the Opera, Casualty), pneumonia"
Ingemar Odlander,78,Swedish journalist and news reporter (Rapport)
Ira Ruskin,70,"American politician, member of the California State Assembly (2004–2010), Mayor of Redwood City (1999–2001), complications from a brain tumor"
Iring Fetscher,92,German political scientist
Ivan Kuvačić,91,Croatian sociologist
J. Owen Forrester,75,American judge
J. Sasikumar,85,"Indian filmmaker and director (Kudumbini, Thommante Makkal)"
J. T. Edson,86,English novelist
Jaan Arder,62,Estonian singer (Apelsin)
Jack Coffey,87,"American television director (All My Children, Another World, Somerset)"
Jack Tocco,87,"American mafioso, head of the Detroit Partnership, suspect in the Jimmy Hoffa disappearance, natural causes"
Jacob Bunka,91,Lithuanian sculptor
Jagdish Choudhary,72,"Indian politician, heart attack"
James Clinton Turk,91,"American senior judge, member (since 1972) and Chief Judge (1973–1993) of the U.S. District Court for Western Virginia"
James Garner,86,"American actor (The Rockford Files, Maverick, The Great Escape), Emmy winner (1977), heart attack"
James Govan,64,American singer
James Gustafson,75,American politician
James MacGregor Burns,95,"American historian (Roosevelt: The Soldier of Freedom) and political scientist, recipient of the Pulitzer Prize (1971)"
James Shankar Singh,90,Fijian politician
James Shigeta,85,"American actor (Flower Drum Song, Die Hard, Mulan)"
James Stillwell,79,American baseball team owner (Seattle Mariners)
Jamil Ahmad,83,"Pakistani author, heart attack"
Jan Nolten,84,"Dutch racing cyclist, brain hemorrhage"
Jane Richardson Hanks,105,American anthropologist
Jean Garon,76,"Canadian Quebecois politician, Minister of Agriculture (1976–1985) and Education (1994–1996), MNA (1976–1998) and Mayor (1998–2005) of Lévis"
Jean-Louis Gauthier,58,"French racing cyclist, heart attack"
Jeff Bourne,66,"English footballer (Derby County, Crystal Palace), motor neurone disease"
Jeff Leiding,52,"American football player (Indianapolis Colts), heart attack"
Jerzy Jurka,64,Polish-American biologist
Jerzy Żyszkiewicz,64,Polish politician
Jesse Anderson,73,American blues singer-songwriter and musician
Jessie Gruman,60,American social psychologist
Jim Cox,93,American football player (San Francisco 49ers)
Jim Frederick,42,"American author and magazine editor (Time), cardiac arrest and arrhythmia"
Jim Fulghum,70,"American politician, member of the North Carolina House of Representatives, esophageal cancer"
Jim Myers,92,"American football coach (Iowa State Cyclones, Texas A&M Aggies)"
Jimmy Hedges,71,"American wood carver, drowned"
Jini Dellaccio,97,American photographer
Joas Magolego,42,South African footballer (national team)
Joep Lange,59,"Dutch physician, President of the International AIDS Society (2002–2004)"
Johann Breyer,89,German-American suspected war criminal
John Blundell,61,"British economist and policy adviser, Director General of the Institute of Economic Affairs"
John Bone,83,"British Anglican prelate, Bishop of Reading (1989–1996)"
John Cloake,89,"British diplomat, Ambassador to Bulgaria (1986–1990)"
John Fairgrieve,88,British Olympic sprinter
John Fasano,52,"American screenwriter (Another 48 Hrs.), director (Rock 'n' Roll Nightmare) and weapons expert, heart failure"
John Frechette,71,"American football player (Green Bay Packers, Boston Patriots), complications from Alzheimer's disease"
John Hoover,51,"American baseball player (Texas Rangers, Fresno State Bulldogs)"
John Jobst,94,"German-born Australian Roman Catholic prelate, Bishop of Broome (1959–1995)"
John M. Coyne,97,"American politician, Mayor of Brooklyn, Ohio (1948–1999)"
John Milne,72,Scottish broadcaster (BBC Scotland)
John Muller,80,South African cricketer
John R. Driscoll,90,"American politician, member of the Massachusetts House of Representatives (1975–1992)"
John Seigenthaler,86,"American newspaper journalist and editor (The Tennessean, USA Today), editor for team that won Pulitzer Prize (1962)"
John Spinks,60,"British guitarist, singer and songwriter (The Outfield), liver cancer"
John V. Evans,89,"American politician, Governor of Idaho (1977–1987)"
John Victor Parker,85,"American senior (former chief) judge, member of the U.S. District Court for Middle Louisiana (1979–2014)"
John W. Dorsey,78,"American academic, respiratory failure"
John Wall,70,"American educator and politician, member of the North Dakota House of Representatives (since 2004)"
John Walton,62,Australian actor (The Young Doctors)
John Winkin,94,"American baseball coach (Maine Black Bears), complications from a stroke"
Johnny Rebb,79,Australian rock and roll singer
Johnny Winter,70,"American Hall of Fame musician (Nothin' but the Blues), Grammy winner (1978–1980)"
Jon Erikson,59,American long-distance swimmer
Jon Pyong-ho,88,"North Korean military officer, general and secretary in charge of nuclear weapons and arms development, heart attack"
Jon R. Cavaiani,70,"American NCO and prisoner of war, Army Special Forces sergeant major, recipient of the Medal of Honor (1974)"
Jordan Tabor,23,"English footballer (Cheltenham), fall"
Jorge Jacobson,78,"Argentine journalist and news reader (Telefe Noticias), heart attack"
Joseph Grange,74,American philosopher
Josh Liavaa,65,"Tongan-born New Zealand rugby league player (national team), shot"
José Manuel Abdalá,57,"Mexican journalist and politician, MP for Tamaulipas (2003–2006), colon cancer"
João Ubaldo Ribeiro,73,"Brazilian writer, pulmonary embolism"
Juby Bustamante,75,Spanish journalist
Julio Abbadie,83,Uruguayan footballer
Julio Bernad,85,Spanish footballer (Real Zaragoza)
Julio Grondona,82,"Argentine football executive, President of AFA (since 1979), Senior Vice-President of FIFA, aortic aneurysm"
Juozas Kazickas,96,"Lithuanian billionaire philanthropist, financier, natural resources and telecommunications executive, founder of Omnitel"
Jure Pelivan,85,"Bosnian politician, Prime Minister of the Socialist Republic of Bosnia and Herzegovina (1990–1992) and the Republic of Bosnia and Herzegovina (1992)"
János Bencze,79,Hungarian Olympic basketball player
Kadhal Dhandapani,71,"Indian actor (Kaadhal), cardiac arrest"
Karl Albrecht,94,"German billionaire grocery executive, co-founder of Aldi"
Kathy Stobart,89,British jazz saxophonist
Ken Goodwin,79,Australian academic and author
Ken Simpson,76,Australian ornithologist and writer (Field Guide to the Birds of Australia)
Ken Thorne,90,"British composer (Superman II, Help!), Oscar winner (A Funny Thing Happened on the Way to the Forum)"
Kenneth Ferries,78,Australian cricketer
Kenneth J. Gray,89,"American politician, member of the U.S. House of Representatives for Illinois (1955–1974, 1985–1989), heart attack"
Kenny Ireland,68,"Scottish actor (Benidorm), brain cancer"
Kevin Skinner,86,New Zealand rugby union player (national team)
Khenpo Kyosang Rinpoche,63,Tibetan Buddhist teacher
King Robbo,44,"English underground graffiti artist, complications from a head injury"
Kipng'eno Arap Ng'eny,77,"Kenyan politician and telecommunications executive, Minister of Water, MP for Ainamoi (1997–2002), Managing Director of KPTC (1979–1993)"
Klaus Schmidt,61,"German archaeologist (Göbekli Tepe), heart attack"
Kristina Fetters,34,"American convicted murderer, youngest woman to receive life sentence in United States, breast cancer"
Kyozan Joshu Sasaki,107,Japanese-born American Rinzai Zen teacher
L.A. Meyer,72,"American young adult author (Bloody Jack), lymphoma"
Lammtarra,22,"British racehorse, Cartier Champion Three-year-old Colt (1995), won Epsom Derby, KG VI and QE Stakes and Prix de l'Arc de Triomphe, euthanized"
Lars Gårding,94,Swedish mathematician
Leen Vleggeert,83,"Dutch politician, member of the Senate (1981–1983)"
Leo Wardrup,77,"American politician, member of the Virginia House of Delegates (1992–2007)"
Leopoldo Verona,82,Argentine actor
Leslie Banning,83,American actress
Lettice Curtis,99,"British World War II military pilot and test engineer, first woman to qualify in a four engine bomber"
Li Fook-wo,97,Hong Kong politician and banker (Bank of East Asia)
Liam Davison,56,Australian author
Lindsay Jacob,67,Australian rules footballer (North Melbourne)
Lionel Ferbos,103,American jazz trumpeter
Liv Holtskog,79,Norwegian poet and farmer
Lois Johnson,72,American country music singer
Lois Rosenthal,75,American publisher and philanthropist
Lorenzo Álvarez Florentín,87,"Paraguayan composer and violinist, heart attack"
Lorin Maazel,84,"American conductor, violinist, composer and music director (NY Philharmonic, Cleveland Orchestra, Vienna State Opera), complications of pneumonia"
Lorraine Elliott,70,"Australian politician, Victoria MLA for Mooroolbark (1992–2002), complications from breast cancer"
Louis Lentin,80,"Irish theatre, film and television director"
Louis Vignaud,85,French Olympic sports shooter
Louis Zamperini,97,"American Olympic long-distance runner (1936), military officer, prisoner of war, subject of Unbroken, pneumonia"
Louise Abeita,87,"American Pueblo writer, poet, and educator"
Louise Shivers,84,"American novelist, heart failure"
Luiz Alberto Dias Menezes,63,Brazilian geologist and mineral dealer
Lynda Patterson,40,"Northern Irish-born New Zealand Anglican priest, Dean of Christ Church Cathedral (since 2013), natural causes"
Lyndam Gregory,59,"Indian-born British actor (The Archers, Coronation Street, EastEnders), lung cancer"
Lyndley Craven,68,Australian botanist
M. Caldwell Butler,89,"American politician, member of the U.S. House for Virginia's 6th (1972–1983), Virginia House of Delegates (1962–1971)"
Madeleine Bleau,85,Canadian politician
Madeline Amgott,92,"American television producer (60 Minutes), lymphoma"
Madhukar Dighe,94,"Indian politician, Governor of Meghalaya (1990–1995) and Arunachal Pradesh (1993)"
Majeed Nizami,86,"Pakistani newspaper journalist and editor (Nawa-i-Waqt), heart ailment"
Manfred Roeder,85,German extreme-right activist and Wehrmacht soldier
Manfred Sexauer,83,German radio and television presenter
Manfred Wekwerth,84,German theatre director (Berliner Ensemble)
Manny Roth,96,American nightclub owner (Cafe Wha?)
Manuel Cardona,79,Spanish physicist
Manuel Martínez Canales,86,Spanish footballer (Athletic Bilbao)
Margot Adler,68,"American journalist (NPR), radio broadcaster (Hour of the Wolf, Justice Talking) and author, endometrial cancer"
Mario Bacher,78,Italian ski mountaineer and cross-country skier
Mario Coyula Cowley,79,"Cuban architect, cancer"
Mario J. Rossetti,78,"American judge, member of the New York Supreme Court and New York Court of Claims (1987–2006)"
Mark Burchett,54,"American director, producer and actor"
Marlinde Massa,69,German field hockey player
Martin Copley,74,British-born Australian conservationist (Australian Wildlife Conservancy)
Martin Kilian,86,German bobsledder and politician
Martin Mehkek,77,Croatian painter
Martin Richard Hoffmann,82,"American public servant, Secretary of the Army (1975–1977)"
Martin Van Geneugden,82,Belgian professional road bicycle racer
Mary Ellen Otremba,63,"American politician, member of the Minnesota House of Representatives (1997–2010)"
María Antonia Iglesias,69,Spanish writer and journalist
Maurice Campbell,94,Canadian curler
Maxine Cochran,87,"Canadian politician, Nova Scotia Minister of Transport (1985–1988) and MLA for Lunenburg (1984–1988)"
Melvin F. Chubb Jr.,80,American soldier
Mervyn Finlay,89,"Australian judge and rower, Olympic bronze medalist (1952), member of the Supreme Court of New South Wales (1984–2004)"
Michael Scudamore,82,English jockey
Michael Zinni,65,"American golfer and coach, lung infection"
Mohamed Shangole,83,Somali footballer (national team)
Mohammad Mohammadi Gilani,85,Iranian judge and politician
Morris Stevenson,71,Scottish footballer (Morton)
Mukku Raju,83,Indian Nandi Award-winning actor (1940 Lo Oka Gramam)
Myer Fredman,82,British-Australian conductor
Nabarun Bhattacharya,66,"Indian author, cancer"
Nadine Gordimer,90,"South African writer (The Conservationist, Burger's Daughter, July's People) and anti-apartheid activist, Nobel Prize laureate in Literature (1991)"
Nestor Basterretxea,90,Spanish Basque artist
Nini Stoltenberg,51,Norwegian television personality
Nitzan Shirazi,43,"Israeli football player and manager, cancer"
Noel Black,77,"American film and television director, writer and producer (Skaterdater, Pretty Poison, Private School)"
Norberto Esbrez,47,"Argentine tango dancer, liver failure"
Norberto Odebrecht,93,"Brazilian engineer, founder of Odebrecht and the Odebrecht Foundation, cardiac complications"
Norman Adams,80,American commercial artist and illustrator
Norman Leyden,96,"American conductor, composer and musician"
North Dalrymple-Hamilton,92,English Navy officer
Nosipho Ntwanambi,54,"South African politician, women's and human rights activist, MP (2008–2014), first female Chief Whip of the National Council of Provinces"
"Notable people killed in the crash of Malaysia Airlines Flight 17:
Liam Davison",56,"Australian author.
Joep Lange, 59, Dutch physician, President of the International AIDS Society (2002–2004).
Shuba Jay, 38, Malaysian television and theatre actress.
Willem Witteveen, 62, Dutch politician and legal scholar, member of the Senate (1999–2007, since 2013)"
Ocie Austin,67,"American football player (Pittsburgh Steelers, Baltimore Colts)"
Oleh Babaiev,48,"Ukrainian politician, Mayor of Kremenchuk (since 2010), shot"
On Kawara,81,Japanese conceptual artist
Oscar Yatco,83,Filipino conductor and violinist
