Name,Age,Info
Arturo Hammersley,92,Chilean Olympic skier
Ashok Ramchandra Kelkar,85,Indian linguist and writer
Assheton Gorton,84,"English production designer (101 Dalmatians, Legend, The French Lieutenant's Woman)"
Astrid Dirdal Hegrestad,85,Norwegian politician
Atef Ebeid,82,"Egyptian politician, Prime Minister (1999–2004)"
Audrey Long,92,American film actress (Tall in the Saddle)
Avraham Heffner,79,Israeli filmmaker (Laura Adler's Last Love Affair)
Bala Tampoe,92,"Sri Lankan lawyer and trade unionist, General Secretary of the Ceylon Mercantile Union"
Barbara Washburn,99,"American mountaineer, first woman to climb Denali"
Basil Charles Elwell French,95,British Anglican priest
Behrens,20,American thoroughbred racehorse
Ben Webb,38,New Zealand artist
Bengt Saltin,79,Swedish physiologist
Benjamin Adekunle,78,Nigerian army leader
Benoy Krishna Konar,84,"Indian politician, member of the West Bengal Legislative Assembly"
Bernard Baran,49,"American teacher's aide, wrongfully convicted of indecent assault"
Bill Detrick,87,American college basketball coach (Central Connecticut Blue Devils)
Billy Neil,75,"Scottish footballer (Queen's Park, Airdrieonians)"
Bjørn Tore Bryn,77,Norwegian news anchor
Bob Cain,80,American radio and television journalist
Bob Crewe,82,"American songwriter (""Big Girls Don't Cry"", ""Rag Doll"") and record producer (The Four Seasons)"
Bob Suter,57,"American ice hockey player, Olympic champion (1980), heart attack"
Bobby Fong,64,"American academic, President of Ursinus College (since 2011)"
Bonnie Lynn Tempesta,61,"American food manufacturer, cancer"
Boris Khimichev,81,Russian actor
Bronisław Pawlicki,88,Polish Olympic field hockey player (1952)
Bruce Morton,83,"American news correspondent (CBS, CNN), cancer"
Bruno Castanheira,37,Portuguese racing cyclist
Buster Jones,71,"American voice actor (Super Friends, The Transformers, The Real Ghostbusters)"
Caldwell Jones,64,"American basketball player (Philadelphia 76ers, Portland Trail Blazers), heart attack"
Cao Keming,81,Chinese politician
Cara Silverman,54,"American film editor (Super, He's Just Not That Into You, A Cinderella Story)"
Carlo Curis,90,"Italian Roman Catholic prelate and diplomat, Apostolic Nuncio to Canada (1990–1999)"
Carlotta Ikeda,73,"Japanese butoh dancer, liver cancer"
Catherine Beattie,93,American farmer and politician
Cayo Sila Godoy,94,Paraguayan classical guitarist
Cecilia Cenci,72,"Argentine actress, brain cancer"
Cedric Wyatt,74,Australian public servant and indigenous rights advocate
Charles Dobzynski,84,"French poet, journalist and translator"
Charles Philip Littlejohn,91,New Zealand judge
Charlie Powell,82,"American football player (San Francisco 49ers, Oakland Raiders) and boxer"
Chase N. Peterson,84,"American physician and academic, President of the University of Utah (1983–1991)"
China Zorrilla,92,"Uruguayan actress (Elsa & Fred), pneumonia"
Christine Vladimiroff,74,American nun
Christopher Hogwood,73,English conductor
Cirilo Flores,66,"American Roman Catholic prelate, Bishop of San Diego (since 2013), prostate cancer"
Clare Cathcart,48,"British actress (Call the Midwife, Doctors), asthma attack"
Claude A. Simard,71,Canadian painter
Claudius Léger,93,Canadian politician
Clyde F. Bel Jr.,82,American businessman
Cosimo Matassa,88,American recording engineer and studio owner
Dame Peggy Fenner,91,"British politician, MP for Rochester and Chatham (1970–1974, 1979–1997)"
Daniel Dion,55,Canadian artist
Daniel F. Clark,59,"American politician, member of the Pennsylvania House of Representatives (1989–2002), lung cancer"
Dannie Abse,91,British doctor and poet
David Anderle,77,"American record producer (The Doors), cancer"
David Haines,44,"British humanitarian aid worker and ISIS hostage, beheading. (death reported on this date)"
David Lomax,76,British television reporter and interviewer (Panorama)
David T. Kennedy,80,American politician
David Whyte,43,English footballer (Charlton Athletic)
David Wynne,88,British sculptor
Denny Miller,80,"American actor (Tarzan, the Ape Man, Wagon Train), amyotrophic lateral sclerosis"
Derek Roe,76,British archaeologist
Derek Williams,89,Welsh rugby union player (Cardiff)
Diana Capponi,61,"Canadian mental health activist, breast cancer"
Dillard Crocker,89,American basketball player
Dimitry Pospielovsky,79,Canadian historian
Dinis Vital,82,Portuguese footballer
Dino Menardi,91,Italian Olympic ice hockey player
Dmitry Sakunenko,84,Russian Soviet Olympic speed skater (1956)
Dominique Darbois,89,French photojournalist
Don Keefer,98,"American actor (Butch Cassidy and the Sundance Kid, Gunsmoke, The Twilight Zone)"
Don Manoukian,80,American football player (Oakland Raiders)
Don Wollett,95,"American author, arbiter and college professor"
Donatas Banionis,90,"Lithuanian Soviet actor (Solaris), stroke"
Donnie Humphrey,53,American football player (Green Bay Packers)
Dorothy Braxton,87,New Zealand journalist
Dorothy Maharam,97,American mathematician
Dorothy Tyler-Odam,94,"British athlete, Olympic silver medalist (1936, 1948)"
Douglas E. Smith,53,American video game designer (Lode Runner)
E. J. Mishan,96,English economist
E. Jennifer Monaghan,81,"English-born American historian, stroke"
E. Leslie Conkling,82,American politician
Earl Ross,73,Canadian race car driver
Earl Smith,86,American baseball player (Pittsburgh Pirates)
Eberhard Schlotter,93,German painter
Eckart Berkes,65,German Olympic hurdler (1972)
Ed Koffenberger,88,"American basketball and lacrosse player (Duke University), leukemia"
Edgar Steele,69,American lawyer and convicted criminal
Edi Mall,90,Austrian Olympic alpine skier
Edmundo Domínguez Aragonés,75,Mexican journalist
Edward Atienza,90,British actor
Edward Fletcher Cass,77,British miner and banker
Edward Nelson,82,"American mathematician, professor emeritus (Princeton University)"
Edward R. Hauser,98,American animal scientist
Elaine Lee,74,South African-born Australian actress (Number 96)
Elena Varzi,87,"Italian actress (Path of Hope), cardiac arrest"
Elizabeth Whelan,71,"American consumer rights activist, founder of the American Council on Science and Health"
Elsa-Marianne von Rosen,90,Swedish ballet dancer and actress
Emilio Botín,79,Spanish financier (Santander Group)
Emma Richards,87,"American pastor, first female pastor of a Mennonite congregation"
Eoin Young,75,New Zealand motoring journalist
Erhard Egidi,85,German cantor and organist
Eric the Actor,39,"American dwarf, member of The Wack Pack"
Erich Bloch,75,Zimbabwean economist
Erik Hansen,74,"Danish canoeist, Olympic champion (1960)"
Erik Ninn-Hansen,92,Danish politician
Erik van der Wurff,69,"Dutch pianist and composer, cancer"
Ernst Wilfer,91,German engineer
Errol Clince,61,"New Zealand hunter, cancer"
Erwin Sparendam,80,Surinamese-born Dutch footballer
Eugene I. Gordon,84,American physicist
Eugie Foster,42,"American science fiction author, respiratory failure"
Ezra Heymann,86,Venezuelan philosopher
F. Emmett Fitzpatrick,84,"American attorney and politician, District Attorney of Philadelphia (1974–1978), Alzheimer's disease"
Fernando Cabrita,91,Portuguese football player and manager
Feroze Butt,72,Pakistani Test cricket umpire
Firoza Begum,84,Bangladeshi singer
Fletcher Dulini Ncube,74,Zimbabwean politician
Flor Van Noppen,58,"Belgian politician, MP (2007–2014), multiple system atrophy"
Franca Falcucci,88,"Italian politician, Minister of Education (1982–1987)"
Francisco Feliciano,73,Filipino composer and conductor
Frank Calloway,99,American artist and longevity claimant
Frank Torre,82,"American baseball player (Milwaukee Braves, Philadelphia Phillies), cardiac arrest"
François Wahl,89,French literary editor
Fred Branfman,72,"American author and anti-war activist, amyotrophic lateral sclerosis"
Fred Britton,82,Canadian curler
Frederic Mullally,96,British journalist and novelist
Gabriel Gómez Michel,49,"Mexican politician, MP for Jalisco (since 2012), homicide. (body discovered on this date)"
Gaby Aghion,93,French fashion designer (Chloé)
Gaby Dlugi-Winterberg,65,German international footballer
Galina Konovalova,98,Russian actress (Uncle Vanya)
Genrikh Abaev,81,Belarusian engineer
George Hamilton IV,77,"American country music singer (Abilene), complications from a heart attack"
George Herbert Swift Jr,88,American mathematician and computer scientist
George R. Poulos,87,"American politician, mayor of Flint, Michigan (1962-1964)"
George Radwanski,67,"Canadian journalist and civil servant, Privacy Commissioner (2000–2003), heart attack"
George Roberts,86,American trombonist
George Shuba,89,American baseball player (Brooklyn Dodgers)
George Sluizer,82,"Dutch filmmaker (The Vanishing), cardiovascular disease"
George Spencer,88,American baseball player (New York Giants)
George Zuverink,90,"American baseball player (Baltimore Orioles), pneumonia"
Georges Kunz,92,French Olympic sprint canoeist
Gerald Wilson,96,"American jazz musician, pneumonia"
Gerrit Kouwenaar,91,"Dutch poet, recipient of the P. C. Hooft Award (1970)"
Gerry Neugebauer,82,"American astronomer, complications of spinocerebellar ataxia"
Gil Aldema,86,Israeli composer and conductor
Gilles Latulippe,77,"Canadian comedian, actor and theatre manager, lung cancer"
Giuliana Berlinguer,80,"Italian director, screenwriter, and novelist"
Giuseppe Carattino,95,Italian Olympic sailor
Glen Whitten,78,American Olympic diver
Glenn D. Broyles,88,American politician
Goolam Essaji Vahanvati,65,"Indian lawyer, Attorney General (2009–2014), heart attack"
Goose Gonsoulin,76,American football player (Denver Broncos)
Gottfried John,72,"German actor (Berlin Alexanderplatz, GoldenEye), cancer"
Graham Joyce,59,"British speculative fantasy author, cancer"
Grant Dunlap,90,American baseball player (St. Louis Cardinals)
Grant Evans,65,Australian anthropologist and historian
Greg Mackey,52,"Australian rugby league player (South Sydney, Warrington, Hull F.C.), bowel cancer"
Guro Valen,54,"Norwegian professor of medicine, cancer"
Gustavo Cerati,55,"Argentine singer and musician (Soda Stereo), respiratory arrest"
H. M. Fowler,96,American politician
H. Tyler Marcy,96,American business executive (IBM)
Habib Wali Mohammad,93,Pakistani ghazal singer
Hagen Schulze,71,German historian
Hal Burrows,89,American tennis player
Hama Arba Diallo,75,Burkinabé politician and diplomat
Hamish McHamish,15,"Scottish celebrity cat, chest infection"
Hans E. Wallman,78,"Swedish film director, producer and composer, injuries sustained in a horse riding accident"
Hans Petter Tholfsen,67,Norwegian harness racer
Hans-Georg Bohle,66,German geographer
Hari Kumar Audichya,84,Indian politician
Harold Shipp,88,Canadian businessman
Harold Williams,90,Welsh football player
Harry Evans,68,"Australian public servant, Clerk of the Australian Senate (1988–2009)"
Harry Harley,88,"Canadian politician, MP for Halton (1962–1968)"
Hassan Aboud,35,"Syrian rebel leader, bomb attack"
Helen Filarski,90,American baseball player (AAGPBL)
Helena Rakoczy,92,"Polish gymnast, Olympic bronze medalist (1956) and world champion (1950)"
Hemendra Chandra Singh,46,Indian politician
Hendrik Fernandez,81,"Indonesian politician, Governor of East Nusa Tenggara (1988–1993), complications from a stroke"
Henrik Have,68,Danish artist and writer
Henryk Glücklich,69,Polish speedway rider
Herbert Vorgrimler,85,German theologian
Hermann Greiner,94,German World War II flying ace
Hilda Oates,89,Cuban actress
Hirofumi Uzawa,86,"Japanese economist, pneumonia"
Hopeton Lewis,66,"Jamaican singer, kidney failure"
Howell Evans,86,Welsh actor (Stella)
Hugh C. Rae,78,Scottish author
Hugh Doherty,93,Irish footballer (Celtic)
Hugh McGregor Ross,97,English computer scientist and theologian
Hugh Royer Jr.,78,American professional golfer
Iain MacCormick,74,"Scottish politician, MP for Argyll (1974–1979)"
Iberê Ferreira,70,"Brazilian politician, Governor of Rio Grande do Norte (2010–2011)"
Ichirō Satsuki,95,Japanese rōkyoku performer
Ieke van den Burg,62,"Dutch politician, MEP (1999–2009)"
Iemasa Kayumi,80,"Japanese voice actor (Lupin III, One Piece, Astro Boy)"
Iftikhar Hussain Ansari,72,"Indian Kashmiri cleric, politician and businessman"
Igor Radin,76,Serbian Yugoslav Olympic ice hockey player
Irven DeVore,79,American anthropologist
Irwin I. Kimmelman,84,American politician
Isidoro Álvarez,79,"Spanish businessman, CEO of El Corte Inglés"
István Hernek,79,Hungarian Olympic sprint canoer
Iwao Akiyama,93,Japanese printmaker
J. California Cooper,82,American playwright and author
J. LaMoine Jenson,79,"American religious leader, President of the Priesthood of the Apostolic United Brethren (since 1977), colon cancer"
JP Auclair,37,"Canadian freestyle skier, avalanche"
Jaak Joala,64,Estonian Soviet singer
Jaap Leemhuis,72,Dutch Olympic field hockey player
Jack Cristil,88,"American radio sports broadcaster (Mississippi State Bulldogs), complications from kidney disease and cancer"
Jack Culpin,86,"Australian politician, member of the Victorian Legislative Assembly for Glenroy (1976–1985) and Broadmeadows (1985–1988)"
Jack Mezirow,91,American educationalist
Jackie Cain,86,"American jazz vocalist (Jackie and Roy), complications from a stroke"
Jacque Batt,88,"American political figure, First Lady of Idaho"
Jacqueline Risset,78,French poet
Jadir Ambrósio,91,Brazilian musician and composer
Jakob Stämpfli,79,Swiss bass concert singer
James Traficant,73,"American politician, member of the U.S. House of Representatives for Ohio's 17th district (1985–2002)"
James White,76,Irish politician and hotelier
Jan Berdyszak,78,Polish artist
Jan Vodička,82,Czech Olympic ice hockey player (1956)
Jan Werner,68,"Polish sprinter, Olympic silver medalist (1976)"
Jean-Jacques Pauvert,88,French publisher
Jef Lataster,92,Dutch Olympic long-distance runner (1948)
Jeremy Ball,45,"Australian politician and actor (The Matrix), Deputy Mayor of Launceston, Tasmania (since 2011), traffic collision"
Jerrie Mock,88,"American pilot, first woman to fly solo around the world"
Jerônimo Garcia de Santana,79,"Brazilian politician, Governor of Rondônia (1987–1991), Mayor of Porto Velho (1986)"
Jim Boeke,76,"American football player (Dallas Cowboys) and actor (Coach, Star Trek VI: The Undiscovered Country)"
Jim Dobbin,73,"British politician, MP for Heywood and Middleton (since 1997)"
Jim Eley,81,Australian footballer
Jim Jennings,73,American college basketball player (Murray State Racers)
Jim Kincaid,84,American football player (Washington Redskins)
Jimi Jamison,63,"American musician (Survivor), hemorrhagic brain stroke"
Joachim Fuchsberger,87,"German actor (Edgar Wallace movies), television host and lyricist"
Joakim Vislavski,73,Serbian football player (Partizan) and manager (Hajduk Kula)
Joan Benesh,94,"British ballet dancer, pneumonia"
Joan Rivers,81,"American comedian, actress (Spaceballs) and television host (Fashion Police), cardiac arrest"
Joanne Garvey,79,American attorney
Joe Sample,75,"American jazz musician (The Crusaders), and songwriter (""One Day I'll Fly Away"", ""Street Life"")"
John A. Burroughs Jr.,78,American diplomat
John Anderson Jr.,97,"American politician, Governor of Kansas (1961–1965)"
John Baptist Wang Jin,90,"Chinese Roman Catholic prelate, Bishop of Yuci (since 1999)"
John Bardon,75,English actor (EastEnders)
John Chrysostom Lan Shi,89,"Chinese Roman Catholic prelate, Bishop of Sanyuan (2003–2008)"
John Divers,74,Scottish footballer
John Gustafson,72,"English singer and bassist (Ian Gillan Band, Roxy Music, The Big Three)"
John J. Lloyd,92,"American art director and production designer (Animal House, The Blues Brothers, The Thing), heart failure"
John King,85,English painter
John Lofton,73,American political commentator
John Mlacak,78,Canadian politician and artist
John Moat,78,"British poet, founded the Arvon Foundation"
John Ondawame,60,"Indonesian-born Swedish activist, advocate for West Papuan independence, heart attack"
John Ritchie,93,New Zealand composer
John Sheridan,72,"American politician, former New Jersey Transportation Commissioner, stabbed"
John Toner,91,American football coach and athletic administrator (University of Connecticut)
Joseph Abangite Gasi,86,"South Sudanese Roman Catholic prelate, Bishop of Tombura-Yambio (1974–2008)"
Joseph B. Ebbesen,89,American politician and optometrist
Joseph B. Raynor Jr.,91,"American politician, member of the North Carolina Senate (1965–1992)"
Joseph Gurzenda,77,American politician
Joseph H. Alexander,76,American historian and Marine Corps officer
Joseph Plaskett,96,Canadian painter
Joseph Shivers,93,"American textile chemist, developed spandex"
José Gómez,70,American civil rights activist and academic
José Luis Serna Alzate,78,"Colombian Roman Catholic prelate, Bishop of Florencia (1978–1989) and Líbano–Honda (1989–2002)"
Justin Gocke,36,"American actor (Santa Barbara, Simon & Simon)"
János Héder,80,Hungarian Olympic gymnast
Jürg Schubiger,77,Swiss psychotherapist and children's author
K. Udayakumar,54,"Indian volleyball player, cardiac arrest"
Kaj Björk,95,Swedish politician and diplomat
Kamara James,29,Jamaican-born American Olympic fencer (2004)
Karel Černý,92,Czech art director and production designer (Amadeus)
Karl Miller,83,"British literary editor (The Listener, London Review of Books)"
Kazusuke Ogawa,84,"Japanese literary critic, stomach cancer"
Keith Brueckner,90,American theoretical physicist
Ken James,80,"Canadian politician, MP for Sarnia—Lambton (1984–1993)"
Ken Reed,72,"American CFL player (Edmonton Eskimos, Saskatchewan Roughriders), traffic collision"
Ken Staples,87,"American baseball player, coach and manager"
Kendall Francois,43,American serial killer
Kenny Wheeler,84,Canadian jazz trumpeter
Kerrie Biddell,67,"Australian jazz and session singer, stroke"
Kevin O'Neill,95,Australian cricketer
Kira Zvorykina,94,"Soviet-born Belarusian chess player, triple national champion (1960, 1973, 1975)"
Kireet Joshi,83,"Indian philosopher and educationist, cancer"
Kresimir Sipusch,84,Croatian-born Yugoslav composer and conductor
Kwon Ri-se,23,"South Korean singer (Ladies' Code), injuries sustained in a traffic collision"
Károly Sándor,85,Hungarian footballer
Lee Behel,64,"American air racer, plane crash"
Len Ronson,78,Canadian-born American ice hockey player (New York Rangers)
Len Stephenson,84,English footballer
Les Bruckner,96,American football player
Lidya Buzio,65,"Uruguayan-born American ceramist, cancer"
Lily McBeth,80,American transgender teacher
Linda Griffiths,60,"Canadian actress and playwright, breast cancer"
Linganath Subbu,83,Indian cricketer
Lisa Ann Coleman,38,"American criminal, executed"
Lisbeth Bodd,56,Norwegian performance artist and theatre leader
Lloyd Blackman,86,Canadian musician
Lonnie Lynn,71,American basketball player (Pittsburgh Pipers) and spoken word poet
Lori Heiser,86,American politician
Lorna Thomas,96,Australian cricket player and manager
Lou Curtis,86,Australian cricketer
Lubomír Havlák,92,Czech opera singer
Luis Colman,60,Uruguayan Olympic rower
Luis Nishizawa,96,Mexican painter
M. B. W. Tent,69,American author and educator
Madis Kõiv,84,"Estonian author, physicist and philosopher"
Magda Olivero,104,Italian operatic soprano
Maggie Morris,88,Canadian radio and television personality (Flashback)
Maggie Stables,70,British actress (Doctor Who)
Mahant Avaidyanath,93,Indian politician
Mara Neusel,50,German mathematician
Marcel Dussault,88,French road racing cyclist
Margaret Vogt,64,Nigerian diplomat
Margie Day,88,American R&B singer
Marianne Clausen,66,Danish musicologist and choir conductor
Marina von Ditmar,99,German film actress
Marjorie Thompson,60,American biologist and musician
Mark Gil,52,"Filipino actor, cirrhosis"
Mark Otway,82,New Zealand tennis player. (death announced on this date)
Martin Harrison,65,"British-born Australian poet, heart attack"
Martin Lewis Perl,87,"American physicist, discovered the tau particle, Nobel Prize laureate in Physics (1995), heart attack"
Martynas Andriukaitis,33,"Lithuanian basketball player, suicide by gunshot"
Marvin Barnes,62,American basketball player
Marvin Cheung,67,"Hong Kong accountant and politician, Chairman of the AAHK (2008–2014), unofficial member of the Executive Council (2005–2012), leukemia"
Mary Cadogan,86,British writer
Mary G. Enig,83,American nutritionist
Mary Speer,89,American southern gospel singer (Speer Family)
Mary T. Clark,100,"American religious sister, academic, and civil rights advocate"
Maryna Doroshenko,33,"Ukrainian basketball player (national team), leukemia"
Matthew Sands,94,American physicist
Maya Rao,86,"Indian Kathak dancer, cardiac arrest"
Michael Harari,87,Israeli intelligence officer
Michael Hayes,85,"British television director (Doctor Who, Z-Cars, An Age of Kings) and newsreader"
Michael McCarty,68,"American actor (Loving, The Legend of Bagger Vance, Dunston Checks In), heart failure"
Michael Scott-Joynt,71,"English Anglican prelate, Bishop of Stafford (1987–1995) and Winchester (1995–2011)"
Michaela Andörfer,85,German Roman Catholic nun
Miguel Boyer,75,"French-born Spanish economist and politician, Minister of Economy, Treasury and Commerce (1982–1985), pulmonary embolism"
Milan Galić,76,"Serbian Yugoslav Olympic champion footballer (1960), (national team)"
Milan Marcetta,77,"Canadian ice hockey player (Toronto Maple Leafs, Minnesota North Stars)"
Mile Kos,89,Serbian football player and coach and sportswriter
Milton Cardona,69,"Puerto Rican jazz musician, heart failure"
Mirko Ellis,91,"Swiss-Italian actor, self-defenestration"
Miroslav Hlinka,42,"Slovak ice hockey player, gold medalist at the 2002 IIHF World Championship, suicide by hanging"
Mizchif,38,Zimbabwean rapper
Mohammad Ghouse,83,Indian cricket umpire
Mohammed Fazal,92,"Indian politician, Governor of Maharashtra (2002–2004)"
Mohsen Amiraslani,36,"Iranian psychoanalyst, execution"
Molly Glynn,46,"American actress (Chicago Fire, In America), struck by falling tree"
Montserrat Abelló i Soler,96,Spanish poet and translator
Myrtle Baylis,94,Australian cricket and netball international
Mzee Kaukungwa,94,Namibian politician
Nancy Virtue Lewis,64,American politician
Nanda Prasad Adhikari,51,Nepali activist
Narendra Dave,64,Kenyan cricket umpire
Neal Peters McCurn,88,American federal judge
Neil Brown,62,Australian footballer
Nicolae Corneanu,90,"Romanian Orthodox hierarch, Metropolitan of Banat (since 1962)"
Nigel Walker,97,"British criminologist, Wolfson Professor of Criminology (1973–1984)"
Nikita Larionov,82,Russian writer
Nikolay Adamets,30,"Belarusian footballer (Granit Mikashevichi), cerebral hemorrhage"
Noel Hinners,78,"American scientist and administrator, NASA Chief Scientist (1987–1989), brain tumor"
Norman Gordon,103,South African Test cricketer
Ntiero Effiom,67,Nigerian football coach
Odd Bondevik,73,Norwegian theologian
Odette Gartenlaub,92,French pianist and composer
Oldřich František Korte,88,Czech composer and pianist
Oleg Ivanovsky,92,"Russian spacecraft designer (Vostok, Prognoz)"
Olivier Vanneste,84,"Belgian politician and economist, Governor of West Flanders (1979–1997)"
Orunamamu,93,American storyteller
Park Honan,86,American literary scholar
Pat Sawilowsky,83,American Jewish community leader
Patrick Lowry,77,Irish Olympic sprinter
Paul Fatt,90,British neuroscientist
Paul K. Sybrowsky,70,"American businessman, President of Southern Virginia University (2012–2014)"
Paul Valenti,94,American college basketball coach (Oregon State)
Paul W. Robertson,59,"Canadian television executive, cancer"
Peggy Drake,91,Austrian-born American actress (King of the Mounties)
Peter Eriksson,50,Swedish curler
Peter Erős,81,"Hungarian-American conductor, cerebral hemorrhage"
Peter Gutteridge,53,"New Zealand singer and guitarist (The Clean, The Chills, Snapper)"
Peter von Bagh,71,Finnish film historian
Petr Skoumal,76,Czech musician and composer
Philip Hough,90,"English cricketer (Cheshire, Wiltshire)"
Philip Somerville,84,English milliner
Pino Cerami,92,Italian-born Belgian cyclist
Polly Bergen,84,"American singer and actress (Cape Fear, Cry-Baby, Desperate Housewives), Emmy winner (1958)"
Post Bahadur Bogati,61,"Nepalese politician, brain hemorrhage following cardiac arrest"
Priscilla Mitchell,73,American country music singer
Püreviin Dagvasüren,71,Mongolian traditional wrestler
Quintin Goosen,67,Zimbabwean cricketer and umpire
Ralf Bendix,90,"German Schlager singer, music producer, composer and songwriter"
Ralph Cosham,78,"British-born American actor (Starman, The Pelican Brief, The Elder Scrolls IV: Oblivion)"
Ralph Maxwell,94,American district judge and athlete
Ramkanai Das,78,Bangladeshi folk and classical musician
Ramón Rojas,35,"Chilean BASE jumper, training accident"
Randy Pike,60,"American politician, member of the Missouri House of Representatives (since 2012)"
Rashi Fein,88,American professor of health economics
Raul M. Gonzalez,83,"Filipino politician, Secretary of Justice (2004–2009), multiple organ failure"
Ray Isherwood,76,Australian cricket umpire
Ray Lambrecht,96,American car dealer
Ren Runhou,56,Chinese businessman and politician
René Guissart,84,French Olympic rower
René Radembino Coniquet,81,Gabonese politician
Renée Klang de Guzmán,97,"Dominican philanthropist, First Lady of the Dominican Republic (1978–1982)"
Reuben Greenberg,71,American police chief
Richard Arenstorf,84,American mathematician
Richard Dickerson,77,"American politician, member of the California State Assembly (1998–2002), mayor of Redding, California"
Richard Kiel,74,"American actor (The Spy Who Loved Me, Happy Gilmore, Tangled), heart attack"
Riva Castleman,84,American art historian
Rob Bironas,36,"American football player (Tennessee Titans), traffic collision"
Robert Bauer,64,German mycologist
Robert Long,77,British army officer
Robert M. Ellis,92,American artist
Robert William Dean,94,American diplomat
Robert Young,49,Scottish guitarist (Primal Scream)
Robin Freeman,80,American college basketball player (Ohio State)
Rod Milgate,80,"Australian painter, playwright and newsreader, heart attack"
Roger Auque,58,"French journalist and diplomat, Ambassador to Eritrea (2009–2012), cancer"
Roger Blomquist,57,Swedish sports journalist (SVT)
Roger McKee,87,American baseball player (Philadelphia Phillies)
Ron Bishop,71,American off-road motorcycle racer
Ron Butlin,89,Canadian ice hockey executive
Ron Mulock,84,"Australian politician, Deputy Premier of New South Wales (1984–1988)"
Roselyn P. Epps,83,American pediatrician and public health physician
Roy Ebron,63,American basketball player (Utah Stars)
Roy Heather,79,English television actor (Only Fools and Horses)
Roy Leonard,83,"American radio personality (WGN), esophageal infection"
Royal Nebeker,69,American painter and print maker
Rubel Ahmed,26,"Bangladeshi immigrant to Britain, suspected heart attack"
Ruben Kun,72,"Nauruan politician, President (1996–1997) and Speaker of Parliament (1981–1986)"
Rudolf Kortokraks,86,German painter
S. Truett Cathy,93,"American restaurateur and businessman, founder of Chick-fil-A"
Sahana Pradhan,88,"Nepalese politician, brain haemorrhage"
Saifuddin Choudhury,62,"Indian politician, leader of the CPI(M), cancer"
Salah El Mahdi,89,Tunisian musicologist and composer
Sam Hall,93,"American television writer (Dark Shadows, One Life to Live)"
Samira Saleh Ali al-Naimi,50,"Iraqi human rights activist and lawyer, executed"
Samuel Gitler Hammer,81,Mexican mathematician
San W. Orr Jr.,73,American businessman
Sandra Cano,55,American anti-abortion activist
Sanford Kadish,92,American criminal law scholar
Sarah Danielle Madison,40,"American actress (7th Heaven, Jurassic Park III, Training Day)"
Scott Ross,45,"American football player (New Orleans Saints), heart failure"
Sean O'Haire,43,"American professional wrestler (WWE, WCW, NJPW), suicide by hanging"
Sebastian Haag,35,"German extreme skier and mountaineer, avalanche"
Serge Kujawa,89,Polish-born Canadian politician
Sergio Rodrigues,86,Brazilian architect and designer
Servílio Conti,97,"Italian-born Brazilian Roman Catholic prelate, Bishop of Roraima (1965–1975)"
Seth Martin,81,"Canadian Olympic ice hockey player (Spokane Jets, St. Louis Blues), heart attack"
