Name,Age,Info
Don Laws,85,"American figure skater and coach, heart failure"
Donald Charlton Bradley,90,British chemist
Donald J. Albosta,89,"American politician, member of the United States House of Representatives from Michigan's 10th district (1979–1985)"
Donald Metcalf,85,"Australian medical researcher, pancreatic cancer"
Donald Moffitt,83,American science fiction author
Donald Niel Cameron,97,Canadian politician
Donald S. Malecki,81,American author and insurance consultant
Dorrit Dekk,97,Czechoslovakian graphic designer
Doug Martin,78,American college basketball coach (South Dakota Coyotes)
Dušan Dragosavac,95,"Yugoslavian politician, Chairman of the League of Communists of Yugoslavia  (1981–1982)"
Earl Clark,95,American soldier
Ed Vereb,80,American football player (Washington Redskins)
Eddie Kachur,80,Canadian ice hockey player (Chicago Blackhawks)
Eddie Rouse,60,"American actor (American Gangster, Pineapple Express, Being Flynn), liver failure"
Edward Greenspan,70,"Canadian lawyer, heart failure"
Edward H. Martin,83,American vice admiral
Edward Herrmann,71,"American actor (Gilmore Girls, Richie Rich, The Lost Boys), brain cancer"
Ekhlasuddin Ahmed,74,Bangladeshi children's writer
Elaine Summers,89,"American choreographer (Judson Dance Theater) and filmmaker, complications of fall"
Elmārs Zemgalis,91,Latvian-born American chess player
Elvina Podchernikova-Elvorti,86,Russian circus artist and animal trainer
Emma Lou Thayne,90,American Mormon poet
Eric Bjornstad,80,American climber and author
Erich Retter,89,"German footballer (VfB Stuttgart, West Germany national team)"
Ernest C. Brace,83,"American pilot, longest civilian POW in Vietnam War"
Ernest de Soto,91,American lithographer
Ernie Terrell,75,"American heavyweight boxer, WBA champion (1965–1967)"
Ernst Albrecht,84,"German politician, Prime Minister of Lower Saxony (1976–1990)"
Evgeny Aramovich Abramyan,84,Armenian physicist
Fatima Aouam,55,Moroccan Olympic runner (1988)
Fausto Zapata,73,"Mexican journalist, politician and diplomat, Governor of San Luis Potosí (1991), cancer"
Ferenc A. Jolesz,68,"Hungarian-American physician and scientist, pulmonary embolism"
Franco Bomprezzi,62,Italian journalist and writer
Frank Atkinson,90,British museum director (Beamish Museum)
Frank Farrington,88,Australian rugby league player and administrator (Newtown Jets)
Frank Truitt,89,"American basketball coach (LSU, Kent State)"
Frank and Louie,15,"American-born Ragdoll cat, world's oldest diprosopus cat, euthanized"
Frankie Randall,76,"American singer and actor, lung cancer"
Franz Brunner,83,Austrian Olympic wrestler
Fred Hawkins,91,American golfer
Fred Meggs,62,"American composer, cancer"
Fritz Rudolf Fries,79,German writer
Fritz Sdunek,67,"German professional boxing trainer (Wladimir and Vitali Klitschko, Felix Sturm), heart attack"
Fuzzy Thurston,80,"American football player (Green Bay Packers), Alzheimer's disease and cancer"
Gaddam Venkatswamy,85,Indian politician
Gavril Nagy,82,Romanian Olympic water polo player
Gennadi Poloka,84,Russian Soviet-era film director
Geoff Pullar,79,English Test cricketer (Lancashire)
Geoffrey Cooper,89,British RAF officer
Geoffrey Eastop,93,English potter
George Ardisson,83,"Italian actor (The Long Hair of Death, Agent 3S3: Passport to Hell)"
George B. Fitch,66,"American politician, Mayor of Warrenton, Virginia (1998–2014), cancer"
George Fisher,90,American college basketball coach (Austin Peay)
George Miller,92,"American politician, Mayor of Tucson, Arizona (1991–1999)"
Georges Lagrange,85,"French Roman Catholic prelate, Bishop of Gap (1988–2003)"
Gerald Sim,89,"English actor (Gandhi, Patriot Games, Frenzy)"
Gerard Vianen,70,"Dutch racing cyclist, leukemia"
Gerd Kirste,96,Norwegian politician
Gerry DeLeeuw,88,Canadian football player
Gerry Fisher,88,"British cinematographer (Highlander, Running on Empty, Wise Blood)"
Gertrude Kolar,88,"Austrian Olympic gymnast (1948, 1952)"
Giampaolo Rugarli,81,Italian novelist
Gideon Ben-Yisrael,91,"Israeli politician, member of the Knesset"
Gil Marks,62,"American food writer and historian, lung cancer"
Gino Pellegrini,73,"Italian scenic designer (2001: A Space Odyssey, Mary Poppins, The Birds) and painter"
Giovanni Bersani,100,Italian politician
Giovanni Del Rio,89,"Italian politician, President of Sardinia (1967–1970, 1973–1976)"
Giulio Questi,90,"Italian director and screenwriter (Django Kill, La morte ha fatto l'uovo)"
Giuseppe Pittau,86,"Italian Roman Catholic prelate, Secretary of Congregation for Catholic Education (1998–2003)"
Gleb Yakunin,80,Russian priest and Soviet dissident
Graeme Goodall,82,"Australian recording engineer and record label owner, co-founder of Island Records"
Graham Cox,81,British judge
Graham Turbott,100,New Zealand ornithologist
Grahanandan Singh,88,Indian Olympic field hockey player
Guilford Glazer,93,American real estate developer and philanthropist
Hal Lewis,79,"American football player (Baltimore Colts, Buffalo Bills, Oakland Raiders)"
Hamid Taqavi,58,"Iranian brigadier general, shot"
Hans Riesel,85,Swedish mathematician
Hans Wallat,85,German conductor and music director
Hans-Christian Bartel,82,German violist and composer
Hans-Dieter Riechel,79,German Olympic biathlete
Hardo Aasmäe,63,"Estonian geographer, entrepreneur and politician"
Hari Harilela,92,Indian-born Hong Kong hotelier
Harold Crocker,86,Australian rugby league footballer
Harold M. Schulweis,89,American rabbi and activist
Herb Plews,86,American baseball player (Washington Senators)
Herbert E. Douglass,87,American theologian
Herbert Harris,88,"American politician, member of the U.S. House from Virginia's 8th district (1975–1981)"
Herman Badillo,85,"Puerto Rican-born American politician, member of the U.S. House from New York's 22nd (1971–1973) and 21st (1973–1977) districts, heart failure"
Hessel Rienks,82,"Dutch politician, member of the House of Representatives (1974–1989)"
Hester A. Davis,84,American archaeologist
Hidetoshi Nakamura,60,"Japanese voice actor (Mobile Suit Victory Gundam, To Love-Ru)"
High Chaparral,15,"Irish Thoroughbred racehorse, Epsom Derby winner (2002), euthanised"
Hildward Croes,52,"Aruban musician, composer and arranger, cancer"
Holger Larsen,89,Danish Olympic rower
Horace Batten,102,English shoemaker and bootmaker
Horacio Ferrer,81,"Uruguayan poet, broadcaster and tango lyricist, heart failure"
Howard Schultz,61,"American television producer (Extreme Makeover, Dating Naked)"
Hroar Elvenes,82,"Norwegian Olympic speed skater (1952, 1956, 1960, 1964)"
Hubert Egger,87,German cross country skier
Hugo Niskanen,94,Finnish Olympic long-distance runner (1952)
Ian Fairbairn,83,"English actor (Doctor Who, Timeslip, Emergency Ward 10)"
Ian McLagan,69,"English keyboardist (Small Faces), stroke"
Igor Kiselyov,35,"Russian footballer (Biolog-Novokubansk Progress, Torpedo Moscow), heart failure"
Igor Rodionov,78,"Russian general and politician, Minister of Defence (1996–1997)"
Ihor Nadein,66,Ukrainian football player and coach
Ina Bauer,73,German figure skater
Ingvar Kjellson,91,"Swedish actor (Heja Roland!), pneumonia"
Inés Cifuentes,59,"English-born American seismologist and educator, breast cancer"
Ion Butmalai,50,"Moldovan politician, MP (since 2009), suicide by gunshot"
Irene Dalis,89,American opera singer and impresario
Irving Guttman,86,Canadian opera director
Ismaaiyl Abdullah Brinsley,28,"American criminal, suicide by gunshot"
István Varga,71,Hungarian Olympic handball player
Ivan Vekić,76,Croatian politician
Ivor Grattan-Guinness,73,English historian of mathematics and logic
J. B. Moraes,81,Indian poet and writer
Jaakko Suikkari,89,Finnish Olympic sprinter
Jack E. McCoy,85,American politician
Jack Gregory,87,American football coach (Rhode Island Rams)
Jack Harrington,84,Australian rules footballer (Essendon)
Jack Hazlett,76,"New Zealand rugby union player (Southland, national team)"
Jack Scott,85,American college football coach
Jackie Healy-Rae,83,"Irish politician, TD for Kerry South (1997–2011)"
Jacqueline Briskin,87,British-born American writer
Jacques Barrot,77,"French politician, European Commissioner for Justice, Freedom and Security (2008–2010)"
Jacques Chancel,86,"French journalist and writer, cancer"
Jacques Hurtubise,75,Canadian painter
Jacques Vandenhaute,83,"Belgian politician, Mayor of Woluwe-Saint-Pierre (1983–2007)"
Jah Paul Jo,58,American musician (Dread Zeppelin)
Jake Berthot,75,American artist
James B. Edwards,87,"American politician, Governor of South Carolina (1975–1979), United States Secretary of Energy (1981–1982), complications from a stroke"
James Brown,83,Scottish cricketer
James Clarke,91,English footballer
James Koller,78,American poet
James L. Kinsey,80,American chemist
James McNaughton Hester,90,"American academic, President of New York University (1962–1975)"
James Stewart,73,"Canadian mathematician and violinist, multiple myeloma"
Jan V. White,86,American graphic designer
Jane Bown,89,British photographer (The Observer)
Jane Freilicher,90,American representational painter
Janis Martin,75,American opera singer
Jarle Ofstad,87,Norwegian physician
Javier Fragoso,72,"Mexican footballer (Club América, national team)"
Jaynie Krick,85,American baseball player (All-American Girls Professional Baseball League)
Jean Béliveau,83,Canadian Hall of Fame ice hockey player (Montreal Canadiens)
Jean Klein,70,French Olympic rower
Jean Stogdon,86,British campaigner and social worker (Grandparents Plus)
Jean Walraven,88,American Olympic hurdler
Jean-Marie Léyé,82,"Ni-Vanuatu politician, President (1994–1999)"
Jeannine Baticle,93,French art historian
Jeff Guy,74,South African historian
Jeff Truman,57,"Australian screenwriter and actor (Neighbours, Superman Returns, Home and Away)"
Jenny Pat,33,"Hong Kong art dealer, accidental drug overdose"
Jeremy Lloyd,84,"British screenwriter (Are You Being Served?, 'Allo 'Allo!) and actor (Murder on the Orient Express), pneumonia"
Jeremy Thorpe,85,"British politician, Leader of the Liberal Party (1967–1976), MP for North Devon (1959–1979), central figure in the Thorpe affair, Parkinson's disease"
Jerry Hale,78,"American college basketball coach, complications from Alzheimer's disease"
Jerzy Semkow,86,Polish-born French conductor
Jerzy Wilim,73,Polish footballer
Jim Bennett,70,Irish hurler
Jim Galloway,78,Scottish-born Canadian jazz clarinet and saxophone player
Jim Swink,78,"American football player (Dallas Texans), lymphoma"
Jimmy Del Ray,52,"American professional wrestler (WWF, WCW), traffic collision"
Jimmy Duncan,83,Scottish footballer (Celtic)
Jimmy Dunn,91,"Scottish footballer (Wolverhampton Wanderers, Derby County)"
Jo Jo Benson,76,American singer
Joan Barril,62,"Spanish writer and journalist, pneumonia"
Joan Israel,84,American psychotherapist
Joe Anderson,86,"British rugby league player (Castleford, Leeds, Featherstone Rovers), kidney cancer"
Joe Carr,63,"American bluegrass musician, stroke"
Joe Cocker,70,"British singer (""With a Little Help from My Friends"", ""You Are So Beautiful"", ""Up Where We Belong""), lung cancer"
Joe Macko,86,American baseball player and manager
John Baxter,78,Scottish footballer (Hibernian)
John Beedell,81,New Zealand-born Canadian Olympic sprint canoer (1960)
John C. Burton,91,American cross country skier
John D. Driggs,87,"American politician, Mayor of Phoenix, Arizona (1970–1974), established the Phoenix Mountain Preserve, pancreatitis"
John Denvir,76,American football player (Denver Broncos)
John Freeman,99,"British politician, journalist, broadcaster and diplomat, MP for Watford (1945–1955), Ambassador to the United States (1969–1971)"
John Fry,69,"American record producer, founder of Ardent Studios, cardiac arrest"
John Gall,89,American author and pediatrician
John Hampton,61,"American music engineer and producer, complications of cancer"
John Hickman,87,New Zealand meteorologist
John J. Powers,96,American food scientist
John Kennett Starnes,96,"Canadian civil servant, diplomat and novelist"
John Laurence Lambert,78,"Australian author, lung cancer"
John M. Imel,82,American attorney
John McCraw,89,New Zealand soil scientist
John P. Anton,94,American philosopher
John Persen,73,Norwegian composer
John Richardson Jr.,93,"American political activist, Assistant Secretary of State for Educational and Cultural Affairs (1969–1977)"
John Robert Beyster,90,"American physicist, founder of Science Applications International Corporation"
John Webster,89,British mycologist
Johnnie Colemon,94,American theologian
Johnnie L. Caldwell,92,American politician
Johnny Bergh,80,"Norwegian producer, director and screenwriter"
Johnny Treadwell,73,American football player (Texas Longhorns)
Jonathan Dunn-Rankin,84,"American actor, television journalist and activist"
Jorge María Mejía,91,"Argentine Roman Catholic prelate, cardinal, Archivist of the Vatican Secret Archives (1998–2003), Librarian of the Vatican Library (1998–2003)"
Joseph Sargent,89,"American film director (The Taking of Pelham One Two Three, MacArthur, Jaws: The Revenge), heart disease"
Josie Cichockyj,50,"British wheelchair basketball player, cancer"
José Feghali,53,"Brazilian pianist, suicide by gunshot"
José María Lorant,59,Argentine football player and coach
João Nílson Zunino,68,"Brazilian executive, President of Avaí FC (2002–2013)"
João de Sousa,90,Portuguese Olympic rower
Jože Toporišič,88,Slovene linguist
Juan Flores,71,"American educator, professor of social and cultural analysis, Guillain–Barré syndrome"
Juanito Remulla Sr.,81,"Filipino politician, Governor of Cavite (1979–1986), multiple organ failure"
Judith Baker,75,American judoka
Judy Baar Topinka,70,"American politician, Illinois Treasurer (1995–2007) and Comptroller (since 2011), complications related to a stroke"
K. Balachander,84,Indian filmmaker and playwright
Kamala Sinha,82,Indian politician and diplomat
Karel Poma,94,"Belgian politician and minister of state, MP (1965–1985), Mayor of Wilrijk (1953–1958)"
Karl Otto Pöhl,85,"German economist, President of the Bundesbank (1980–1991)"
Karl-Heinz Kurras,87,"German police officer and Stasi member, killed Benno Ohnesorg"
Kees Luesink,61,"Dutch politician, Mayor of Doesburg (since 2008)"
Keith Jenkinson,88,Australian rules footballer (South Melbourne)
Ken Riddington,92,British television producer (House of Cards)
Ken Weatherwax,59,"American actor (The Addams Family), heart attack"
Khalil Ullah Khan,80,Bangladeshi film and television actor
Kim Song-ae,89,"North Korean politician, second wife of Kim Il Sung. (death announced on this date)"
Kjell Hanssen,82,Norwegian politician
Knud Pedersen,88,Danish artist and resistance fighter
Knut Nystedt,99,Norwegian orchestral and choral composer
Kostas Linoxilakis,81,Greek footballer
Krzysztof Krauze,61,"Polish film director (The Debt, Plac Zbawiciela), prostate cancer"
Kōichi Kawakita,72,Japanese special effects director (Godzilla vs. Biollante)
L. Stephen Coles,73,"American scientist, co-founder and the Executive Director of the Gerontology Research Group, pancreatic cancer"
Larry Auerbach,91,"American television director (Love of Life, One Life to Live, As the World Turns), complications of glioblastoma"
Larry Henley,77,"American singer (The Newbeats) and songwriter (""Wind Beneath My Wings"")"
Larry Smith,63,American record producer (Run–D.M.C.)
Lars-Erik Gustafsson,76,Swedish Olympic athlete
Laszlo Varga,89,Hungarian-born American cellist
Lawrence Dorr,89,Hungarian-American writer
Lee Israel,75,American author and forger
Leelah Alcorn,17,"American transgender girl, suicide by vehicular impact"
Leo Tindemans,92,"Belgian politician, Prime Minister (1974–1978), Minister of Foreign Affairs (1981–1989)"
Leonard Beerman,93,American Reform rabbi
Leonard Kent,89,New Zealand cricketer
Leopoldo Federico,87,Argentine tango musician
Leslie Silver,89,"British football executive, Chairman of Leeds United (1983–1996)"
Lewis Rudolph,95,"American businessman, co-founder of Krispy Kreme"
Lila Sapinsley,92,"American politician, member of the Rhode Island Senate (1973–1984)"
Louis Alphonse Koyagialo,67,"Congolese politician, Acting Prime Minister of the Democratic Republic of the Congo (2012)"
Louis Boutet de Monvel,73,French mathematician
Lowell Steward,95,"American World War II veteran, member of the Tuskegee Airmen"
Luc Oursel,55,"French businessman, CEO of Areva (2011–2014)"
Lucio Abis,88,"Italian politician, President of Sardinia (1970), member of the Italian Senate (1972–1994)"
Luis Condomi,66,Argentine footballer
Luis Herrera de la Fuente,98,Mexican conductor and composer
Luis Oruezábal,62,"Argentine footballer (Vélez Sársfield, Granada, national team), Pan American Games champion (1971), carbon monoxide poisoning"
Luise Rainer,104,"German-born American actress (The Great Ziegfeld, The Good Earth), Academy Award winner (1936, 1937), pneumonia"
Luke Somers,33,"British-born American photojournalist and AQAP hostage, shot"
Lulu Dikana,35,"South African recording artist and vocalist, oesophageal perforation"
Lydia Mordkovitch,70,"Russian-born British violinist, cancer"
Lynne Kosky,56,"Australian politician, MLA for Altona (1996–2010), breast cancer"
Lyudmila Perepyolkina,84,Russian actress
Mack Alston,67,American football player (Washington Redskins)
Madhavi Sardesai,52,"Indian academic and writer, cancer"
Madhu Kaithapram,44,"Indian film director (Eakantham, Madhya Venal)"
Man Haron Monis,50,"Iranian self-styled Muslim cleric and hostage taker, shot"
Mandy Rice-Davies,70,"British model, figure in the Profumo affair, cancer"
Mango,60,"Italian singer (""Bella d'estate"", ""Lei verrà""), heart attack"
Manuel De Sica,65,"Italian composer, heart attack"
Maqsudul Alam,60,"Bangladeshi scientist, liver cirrhosis"
Maquinita Merlos,73,"Salvadoran football player (Águila, national team) and manager"
Mariam Behnam,93,"Iranian-born Emirati writer, diplomat and women's rights activist"
Marian Jurczyk,79,"Polish politician and trade union activist (Solidarity), Mayor of Szczecin (1998–2000, 2002–2006)"
Marie Smallface Marule,70,"Canadian-Blackfoot academic administrator, activist, and educator, President of Red Crow Community College (since 1992)"
Mario Abramovich,88,Argentine violinist and composer
Marion D. McGowan,86,American politician
Mark Lewis,60,"American storyteller, actor and teacher"
Marlene Longenecker,69,"American literary scholar, acute myeloid leukemia"
Martha Cecilia,61,"Filipino writer, cancer"
Martha Farkas Glaser,93,Civil Rights Activist and Manager of Jazz musician Erroll Garner
Martha Sigall,97,American animator (Looney Tunes)
Martin Brasier,67,"English palaeobiologist and astrobiologist, traffic collision"
Martin Zijlstra,70,"Dutch politician, member of the House of Representatives (1989–2002)"
Mary Ann Mobley,77,"American actress (Diff'rent Strokes, Falcon Crest) and television personality, Miss America (1959), breast cancer"
Mary Arden,81,American actress
Mary F. Lyon,89,British geneticist
Mary Jeanne van Appledorn,87,American composer
Maurice Duverger,97,"French jurist, sociologist and politician"
Maurizio Lotti,74,Italian politician
Maximo Munzi,57,"Argentine cinematographer, pancreatic cancer"
Mayer Eisenstein,68,American pediatrician and family physician
Mel Richardson,86,"American politician, member of the Idaho House of Representatives (1988–1992) and Senate (1992–2008), cancer"
Menis Koumandareas,83,Greek writer
Merrill Womach,87,American gospel singer
Michael C. Murphy,62,American politician and pastor
Michael Hare Duke,89,Scottish Anglican bishop
Michael Kennedy,88,"British biographer, journalist and music critic"
Michel du Cille,58,"American photojournalist (The Washington Post), heart attack"
Michio Kushi,88,"Japanese-born American scholar, pancreatic cancer"
Mick Barry,95,Irish road bowler
Mihailo Čanak,82,Serbian architect and researcher
Mike Elliott,68,"British comedian and actor (Goal!, Billy Elliot, Crocodile Shoes), cancer"
Millie Kirkham,91,American singer
Milton Rosen,99,"American rocket scientist and NASA executive, complications from prostate cancer"
Miodrag B. Protić,92,Serbian painter
Mohammad Shahid,66,Indian cricketer
Morteza Ahmadi,90,Iranian actor
Moses Otolorin,67,"Nigerian footballer (Shooting Stars), cancer"
Mustapha Maarof,79,Malaysian actor
N. L. Balakrishnan,72,Indian actor and photographer
Nand Chaturvedi,91,Indian poet
Naphtali Lau-Lavie,88,Israeli writer and diplomat
Natalie Carter Barraga,99,American educator and researcher
Nate Fox,37,"American basketball player, shot"
Nathaniel Branden,84,Canadian-born American psychologist
Neasa Ní Annracháin,92,Irish actress
Nedunuri Krishnamurthy,87,"Indian carnatic vocalist, lung cancer"
Neil James,53,English rugby league player
Nejat Konuk,86,"Cypriot politician, Prime Minister of Northern Cyprus (1976–1978, 1983–1985)"
Neville Featherstone-Griffin,81,English cricketer (Surrey)
Nick Nicolau,81,American football coach
Nicolae Manea,60,"Romanian football player and manager, liver cancer"
Nigel Priestley,71,"New Zealand earthquake engineer, cancer"
Nikolai Vasenin,95,"Russian World War II veteran, Legion of Honour recipient"
Nikolay Brusentsov,89,Russian computer scientist
Norbert Leser,81,"Austrian jurist, political scientist and social philosopher"
Norbert P. Arnold,94,"American mechanical engineer, businessman, and politician"
