Name,Age,Info
Carlos Francisco Chang Marín,90,"Panamanian painter, musician, journalist, and writer"
Carmen Calleja,63,Spanish politician
Carolina Griño-Aquino,89,"Filipino judge, Supreme Court (1988–1993) and Court of Appeals"
Carroll S. Walsh Jr.,91,"American judge, New York Supreme Court (1978–1990), heart failure"
Catarina Castor,32,"Guatemalan politician, first Ixil woman elected to Congress, plane crash"
Charles Cleveland,61,American basketball player
Charles Durning,89,"American actor (Evening Shade, Rescue Me, Dog Day Afternoon)"
Charles Martin,81,"American politician, member of the Alabama House of Representatives and Alabama Senate"
Charles Rosen,85,"American pianist and author, cancer"
Charlesia Alexis,78,Chagossian singer and activist
Charlie Adam,50,"Scottish footballer, suicide"
Chen Wen-yu,88,Taiwanese horticulturist
Chen Wencong,42,"Singaporean actor, writer and producer, pneumonia"
Chick Maggioli,90,American football player
Chinwe Chukwuogo-Roy,60,"Nigerian-born British artist, cancer"
Chris Fokma,85,Dutch sculptor and ceramist
Christopher Erhardt,53,American video game producer and academic
Chu Chang-kyun,91,South Korean businessperson
Chu Ting-shun,84,Taiwanese folk musician and yueqin player
Chuck Cherundolo,96,"American football player (Philadelphia Eagles, Pittsburgh Steelers), heart failure"
Chuck Gavin,78,American football player
Ciarán Maher,50,Irish Gaelic football player
Claude Abravanel,88,Swiss pianist and composer
Claude-Anne Lopez,92,"American author and scholar, Alzheimer's disease"
Cliff Brown,60,American football player (Notre Dame)
Cliff Osmond,75,"American actor (Irma la Douce, The Fortune Cookie, Kiss Me, Stupid), pancreatic cancer"
Colin Davis,79,"British racing driver, winner of 1964 Targa Florio"
Colleen Walker,56,"American golfer, won du Maurier Classic (1997), breast cancer"
Cristian Tudor,30,"Romanian footballer, cirrhosis"
Curtis Crider,82,American racing driver
Cynthia Bolbach,64,"American lawyer, cancer"
Dame Elisabeth Murdoch,103,"Australian philanthropist, widow of Sir Keith Murdoch, mother of Rupert Murdoch"
Dan Kraus,89,"American basketball player and FBI special agent, cancer"
Daniel Cazés,73,Mexican anthropologist
Daniel Gasman,79,American historian
Daniel Inouye,88,"American politician, Senator from Hawaii (since 1963), President pro tempore (since 2010), Medal of Honor recipient, respiratory failure"
Danny Steinmann,70,"American film director (Friday the 13th: A New Beginning, Savage Streets, The Unseen)"
Daphne Oxenford,93,"English television and radio actress (Listen with Mother, Coronation Street)"
Dave Brubeck,91,"American jazz pianist (""Take Five"") and composer (""Blue Rondo à la Turk""), heart failure"
David Favrholdt,81,Danish philosopher
David Lomon,94,"British military veteran, member of the International Brigade"
David Tait,25,"English rugby player, fall from building"
Dee Harvey,47,American R&B singer
Denis Houf,80,Belgian footballer (Standard Liège)
Dennis Ferguson,64,Australian convicted child sex offender
Dennis Greenland,75,British soil scientist
Dennis O'Driscoll,58,Irish poet
Dennis Stevens,79,"English footballer (Bolton Wanderers, Everton)"
Dick Hafer,85,American jazz saxophonist
Diego Mendieta,32,"Paraguayan footballer, viral infection"
Dindi Gowa Nyasulu,68,"Malawian politician, leader of AFORD, brain tumor"
Don Campbell,87,Canadian ice hockey player
Don Medford,95,"American television director (Baretta, Dynasty, The F.B.I., The Fugitive)"
Donnie Andrews,58,"American criminal, inspiration for Omar Little on The Wire, complications of heart surgery"
Doug Smith,75,Scottish footballer and administrator (Dundee United)
Douglas Hamilton,65,"British journalist, drowned"
Douglas Leiterman,85,Canadian producer and journalist (This Hour Has Seven Days)
Doyle Conner,83,"American politician, member of Florida House (1950–1960), Speaker (1958–1960), Florida Commissioner of Agriculture (1961–1991)"
Duaine Counsell,92,American football and baseball coach
Duggan Anderson,88,Australian football player (Swan Districts Football Club)
Décio Pignatari,85,"Brazilian poet, essayist and translator, respiratory failure"
E. Porter Hatcher Jr.,76,"American politician, member of the Kentucky House of Representatives (1987–1999)"
Eagle Keys,89,"American-born Canadian CFL football player (Montreal Alouettes, Edmonton Eskimos) and coach (Saskatchewan Roughriders)"
Eamon Kelly,65,"Irish criminal, shot"
Earl Evans,57,American basketball player
Ed Cassidy,89,"American musician (Spirit), cancer"
Ed Grady,89,"American actor (The Notebook, Dawson's Creek)"
Ed Price,94,"American politician, member of the Florida Senate (1958–1966)"
"Eddie ""Guitar"" Burns",84,"American Detroit blues musician, heart failure"
Edgar May,83,"Swiss-born American politician and Pulitzer prize-winning (1961) journalist, member of Vermont House of Representatives (1973–1983) and Senate (1983–1991), stroke"
Edouard Saouma,86,"Lebanese civil servant, Director General of the Food and Agriculture Organization (1976–1993)"
Eduardo Arnosi,88,Argentine music critic and writer
Eduardo J. Corso,92,Uruguayan journalist and lawyer
Eduardo Maiorino,33,"Brazilian MMA fighter, heart attack"
Edward Hughes,92,"American Roman Catholic prelate, Bishop of Metuchen (1987–1997), cancer"
Edward Jones,62,"American politician, North Carolina State Senator (since 2007), pancreatic cancer"
Edward Meneeley,85,American artist
Ehsan Naraghi,86,"Iranian sociologist and writer, Director of UNESCO's Youth Division (1980–1996), long illness"
Eileen Moran,60,"American visual effects producer (The Lord of the Rings, Avatar, King Kong), cancer"
Eileen Pollock,86,"American television writer and producer (Dynasty, The Colbys)"
Elfriede Abbe,93,"American sculptor, wood engraver and botanical illustrator"
Elizabeth Brewster,90,Canadian poet and academic
Else Marie Jakobsen,85,Norwegian textile artist
Elwood V. Jensen,92,"American medical researcher, pneumonia"
Elwyn Richardson,87,New Zealand educator
Emidio Greco,74,Italian film director and screenwriter
Emilia Pisani Belserene,89,American astronomer
Emilio Charles Jr.,56,"Mexican professional wrestler, kidney failure"
Emilio Ciolli,79,Italian cyclist
Emmanuel Scheffer,88,"German-born Israeli football coach, coached national team to only World Cup (1970)"
Enebeli Elebuwa,66,"Nigerian actor, stroke"
Enrique Oltuski,82,"Cuban politician and revolutionary, respiratory failure"
Erich Peters,92,Swedish Olympic gymnast
Erico Aumentado,72,"Filipino politician, member of the House of Representatives for Bohol (since 2010), pneumonia"
Ernest England,85,Australian cricketer
Ertuğ Ergin,42,Turkish singer
Erwin Bischofberger,76,Swedish Jesuit and medical practitioner
Erwin Tomash,91,"American businessman (Dataproducts), Alzheimer's disease"
Eta Cohen,96,English violin teacher and author
Evelyn Ward,89,"American television actress, mother of David Cassidy, Alzheimer's disease"
Evgeny Chubarov,77,"Russian painter, sculptor, and graphic artist"
Ezroy Millwood,70,Jamaican transport businessman
Fan Vavřincová,95,"Czech author and screenwriter (Eva tropí hlouposti, Taková normální rodinka)"
Fazlul Haque Amini,67,Bangladeshi Muslim scholar
Febo Conti,85,Italian television and radio presenter
Felix Stehling,87,"American restaurateur, co-founder of Taco Cabana, dementia"
Felix Weinberg,84,Czech-born British physicist
Fontella Bass,72,"American singer (""Rescue Me""), complications from a heart attack"
Francesco Fonti,64,Italian criminal
Frank Calabrese Sr.,75,"American mafia hitman (Family Secrets), suspected heart disease"
Frank Christian,60,American singer-songwriter
Frank Henderson,84,"American politician and judge, member of the South Dakota Senate (1965–1966, 1969–1970) and Supreme Court of South Dakota (1979–1994)"
Frank Macchiarola,71,"American educator, New York City Schools Chancellor (1978–1983), liver cancer"
Frank Pastore,55,"American baseball player (Cincinnati Reds), injuries from a traffic collision"
Frankie Walsh,76,Irish hurler (Waterford GAA)
Fred Gerard,88,French jazz trumpeter and composer
Fred Rehm,91,American basketball player
Frigyes Hollósi,71,Hungarian actor
Fyodor Arkhipenko,91,Soviet-Belarusian pilot
Fyodor Khitruk,95,Russian animator and animation director (The Story of a Crime)
Gabrielle Clerk,89,Canadian psychologist
Galina Vishnevskaya,86,Russian soprano opera singer and recitalist
Garniss Curtis,93,American geophysicist
Gary Johnson,74,American baseball player and manager
Gennadiy Dulnev,85,Russian academic
George Almones,50,"American basketball player, heart failure"
George Duggan,100,New Zealand Marist priest and writer
George Hazlett,89,Scottish footballer
George O'Donnell,83,American baseball player (Pittsburgh Pirates)
George Patterson,92,Scottish missionary
George Showell,78,"English footballer, ruptured stomach aortic artery"
Georges Jobé,51,"Belgian motocross rider, five-time FIM World Motocross Champion, leukemia"
Georgi Kaloyanchev,87,"Bulgarian actor (The Tied Up Balloon, Where Are You Going?)"
Georgy Borisenko,90,Soviet correspondence chess grandmaster and chess theoretician
Gerald McDermott,71,American filmmaker and author
Gerald Melling,69,British-born New Zealand architect and writer
Gerard Parker,76,"American Cherokee tribal leader, Principal Chief of the Eastern Band of Cherokee Indians (1995)"
Gerrit van Dijk,73,"Dutch animator, long illness"
Gerry Anderson,83,"British producer, writer and director (Thunderbirds, Captain Scarlet and the Mysterons), Alzheimer's disease"
Gerry Brady,87,Irish sports shooter
Gil Friesen,75,"American music and film executive, President of A&M Records (1965–1990), leukemia"
Gilbert Durand,91,French academic
Giovanni Sostero,48,"Italian astronomer, heart attack"
Gitte Dæhlin,56,Norwegian sculptor
Gloria Pall,85,"American actress, heart failure"
Govindasamy Suppiah,83,"Singaporean football referee, diabetes"
Grady Allen,66,"American football player (Atlanta Falcons), cardiac arrest"
Guy Dodson,75,New Zealand biochemist
Gérard Rasquin,85,Luxembourgish Olympic sprinter
Göran Nilsson,66,Swedish cinematographer
Günter Rössler,86,German photographer
Hal Schaefer,87,American jazz musician and vocal coach (Marilyn Monroe) involved in the Wrong-Door Raid
Halfdan Hegtun,94,Norwegian radio personality and politician
Hamid Ghodse,74,"Iranian-born British academic, expert in substance abuse and dependence, lung cancer"
Harry Carey Jr.,91,"American actor (Gremlins, Tombstone, The Searchers), natural causes"
Hazel McIsaac,79,"Canadian politician, Newfoundland and Labrador House of Assembly member for St. George's (1975–1982), Alzheimer's disease"
Helen Johnson Houghton,102,British racehorse trainer
Henri Bortoft,74,British philosopher
Henri Strzelecki,87,"Polish-born British fashion designer, co-founder of Henri Lloyd"
Henry Ford Kamel,51,"Ghanaian politician, MP for Buem (since 2004)"
Hermelindo Alberti,87,Argentine sprinter
Hilmar Moore,92,"American politician, longest-serving mayor in the United States, complications of a fall"
Hiromori Kawashima,90,Japanese sports administrator
Hiroshi Kato,77,Japanese aikido master
Hugh Adam,87,Scottish businessperson
Hugh Aitken,88,American composer
Hugh Lambie,95,Australian Olympic rower
Hungargunn Bear It'n Mind,9,"Hungarian Vizsla, the Best in Show at Crufts in 2010"
Huw Lloyd-Langton,61,"British guitarist (Hawkwind, Widowmaker), throat cancer"
Håkon E. Andersen,87,Norwegian bishop
Iajuddin Ahmed,81,"Bangladeshi politician, President (2002–2009), heart and kidney disease"
Ian Black,88,Scottish footballer
Ian Crewes,74,Australian footballer
Ian Norton,75,English cricketer
Ibn Bey,28,British-bred Thoroughbred racehorse and sire
Ibrahim Tannous,83,Lebanese military commander
Ignacy Tokarczuk,94,"Polish Roman Catholic prelate, Archbishop of Przemyśl (1965–1993)"
Ignatius IV of Antioch,92,"Syrian Orthodox patriarch of the Greek Orthodox Church of Antioch (since 1979), stroke"
Inez Andrews,83,"American gospel singer (The Caravans), cancer"
Irene Hughes,92,American psychic
Irving Saraf,80,"Polish producer, editor and director (In the Shadow of the Stars, One Flew Over the Cuckoo's Nest), amyotrophic lateral sclerosis"
Isaiah Shavitt,87,Polish–born American theoretical chemist
Israel Keyes,34,"American alleged serial killer, suicide by hanging and lacerations"
Ivan Boboshko,83,Soviet football player and coach
Ivan Ljavinec,89,"Ukrainian-born Czech Byzantine Catholic hierarch, Apostolic Exarch in the Czech Republic (1996–2003)"
Ivar Ytreland,86,Norwegian politician
Iñaki Lejarreta,29,"Spanish Olympic (2008) mountain biker, traffic collision"
Jack Brooks,89,"American politician, member of US House of Representatives (1953–1995) and Texas House of Representatives (1949–1953)"
Jack Frazer,80,Canadian politician
Jack Hanlon,96,"American child actor (Our Gang, The Shakedown, The General)"
Jack Klugman,90,"American actor (Quincy, M.E., The Odd Couple, 12 Angry Men), Emmy winner (1964, 1971, 1973), prostate cancer"
Jaco de Bakker,73,Dutch theoretical computer scientist
Jacques Jullien,83,"French Roman Catholic prelate, Bishop of Beauvais (1978–1984), and Archbishop of Rennes (1985–1998)"
Jagannathan,74,Indian actor
Jake Adam York,40,"American poet, stroke"
Jamala al-Baidhani,35,"Yemeni activist, respiratory disease"
James B. Cardwell,90,"American bureaucrat, complications of a broken hip"
James B. Reuter,96,"American-born Filipino Roman Catholic priest and mass media advocate, complications from a stroke"
James Gower,90,"American Catholic priest and peace activist, co-founder of the College of the Atlantic"
James R. Whelan,79,"American publisher (The Washington Times), multiple organ failure"
James Walker Benét,98,"American journalist, veteran of the Abraham Lincoln Brigade, son of William Rose Benét"
Jan Blaha,74,"Czech Roman Catholic prelate, Bishop (1967–2012)"
Jan Carew,92,Guyanese writer and academic
Jane Dixon,75,"American Episcopal prelate, Suffragan Bishop of Washington (1992–2002)"
Janet Shaw,46,"Australian Paralympic bronze medal-winning (2004) cyclist and author, cancer"
Jarl Borssén,75,Swedish actor and comedian
Jayne Cortez,76,American poet and performance artist
Jean Bollack,89,"French philosopher, philologist and literary critic"
Jean Harris,89,"American convicted murderer, killer of Scarsdale Diet doctor Herman Tarnower"
Jean Perrot,92,French archaeologist
Jean Topart,90,French actor (Fantastic Planet)
Jean-Henri Roger,63,French film director
Jeanne Gervais,90,Ivorian politician
Jeanne Vertefeuille,80,American CIA official
Jeffrey Koo Sr.,79,"Taiwanese businessman and billionaire, chairman for Chinatrust Financial Holding Company"
Jeffrey Potter,94,American author
Jeni Le Gon,96,American dancer and actress (Amos 'n' Andy)
Jenni Rivera,43,"American-born Mexican banda and norteño singer, plane crash"
Jeroen Willems,50,"Dutch actor and singer, cardiac arrest"
Jerome Whitehead,56,"American basketball player, gastrointestinal hemorrhage"
Jerry Araos,68,"Filipino sculptor, landscape artist, and activist"
Jerry Brown,25,"American football player (Dallas Cowboys), traffic collision"
Jerzy Bereś,82,Polish artist
Jesco von Puttkamer,79,German-born American aerospace engineer and NASA manager
Jesse Hill,86,American civil rights leader and businessman
Jim Davenport,54,"American journalist (Associated Press), cancer"
Jim Patterson,84,Scottish footballer
Jim Sandoval,54,American baseball historian
Jim Whalen,69,American football player (New England Patriots)
Jimmy McCracklin,91,"American blues musician, diabetes and hypertension"
Jishu Dasgupta,53,"Indian film and television producer, cardiac arrest"
Jitka Senecká,72,Czech Olympic volleyball player
Joe Allbritton,87,"American businessman, broadcaster and publisher"
Joe Krivak,77,"American football coach (University of Maryland), leukemia"
John Anderson Strong,97,Scottish physician and academic
John Bradley,87,American racer
John Carol Case,89,British baritone
John Chen Shi-zhong,94,"Chinese Roman Catholic prelate, Bishop of Suifu (since 1985)"
John Crigler,76,American basketball player (University of Kentucky)
John Diehl,76,American football player
John Gowans,78,"British religious leader and musician, General of The Salvation Army (1999–2002)"
John Graham,89,British army major general
John Josephs,88,English cricketer (Leicestershire)
John Quimby,77,"American politician, member of the California State Assembly (1962–1974), complications of pneumonia"
John Small,66,"American football player (Atlanta Falcons, Detroit Lions)"
John Ward,64,"American football player (Minnesota Vikings), cancer"
Johnny Lira,61,"American lightweight boxer, liver disease"
Jon Finch,70,"English actor (Frenzy, Kingdom of Heaven, Death on the Nile)"
Jonathan Harvey,73,"English composer, motor neurone disease"
Jorma Kortelainen,80,"Finnish Olympic silver medalist (1956) cross-country skier and rower, sepsis"
Joseph Abiodun Adetiloye,82,"Nigerian Anglican prelate, Primate of the Church of Nigeria (1986–1999)"
Joseph R. Weisberger,92,"American judge, Chief Justice of Rhode Island Supreme Court (1993–2001)"
Joseph T. Doyle,81,"American judge and politician, cancer"
Josh Weston,39,"American gay porn actor, AIDS-related causes"
José Alves da Costa,73,"Brazilian Roman Catholic prelate, Bishop of Corumbá (1991–1999)"
José Bénazéraf,90,French film director and producer
Jovan Belcher,25,"American football player (Kansas City Chiefs), suicide by gunshot"
Jovette Marchessault,74,Canadian writer and artist
Jože Zidar,85,Slovenian Olympic ski jumper
Judy Nerat,64,"American politician, member of the Michigan House of Representatives (2009–2011), cancer"
Jules Mikhael Al-Jamil,74,"Iraqi-born Lebanese Syrian Catholic hierarch, Archbishop-Procurator in Rome (since 1986)"
Kaisa Sere,58,Finnish computer scientist
Kamil Sönmez,65,"Turkish singer and actor, State Artist, cerebral hemorrhage"
Karine Kazinian,57,"Armenian diplomat, Ambassador to the United Kingdom (since 2011), complications during surgery"
Kazbek Gekkiyev,28,"Russian journalist, shooting"
Keiji Nakazawa,73,"Japanese manga artist and writer (Barefoot Gen), lung cancer"
Keitani Graham,32,"Micronesian Olympic (2012) Greco-Roman wrestler, heart attack"
Keith Crombie,73,British music venue owner and promoter
Keith Reilly,77,Canadian curler
Ken Jones,68,"English footballer (Bradford Park Avenue, Southampton)"
Ken Trickey,79,American basketball coach (Oral Roberts University)
Kenneth Kendall,88,"British television broadcaster (BBC News, Treasure Hunt), complications of a stroke"
Kevin Betson,83,Australian footballer
Kevin Williams,42,American football player
Khan Sarwar Murshid,88,"Bangladeshi educationist and intellectual, complications from stroke"
Kimio Eto,88,Japanese musician
King G. Porter,91,"American politician, member of the Tennessee State Senate"
Klaus Köste,69,"German Olympic champion (1972) gymnast, heart failure"
Klemens von Klemperer,96,German-born American historian
Koko,7,"Australian canine actor (Red Dog), heart disease"
Konrad Hischier,77,Swiss Olympic skier
Konstantin Kobets,73,Russian Soviet-era military commander
Krzysztof Etmanowicz,53,Polish football manager
Kuntal Chandra,28,"Bangladeshi cricketer, strangulation"
Květa Legátová,93,"Czech writer, novel filmed as Želary"
Larry Bowie,73,American football player (Minnesota Vikings)
Larry L. King,83,"American writer and playwright (Best Little Whorehouse in Texas), emphysema"
Larry Lawrence,63,"American football player (Oakland Raiders, Tampa Bay Buccaneers, Edmonton Eskimos), edema"
Larry Morris,79,"American football player (Chicago Bears, Los Angeles Rams), after long illness"
Laurie Gallagher,88,Australian footballer
Laurier LaPierre,83,"Canadian broadcaster and politician, Senator from Ontario (2001–2004)"
Lee Dorman,70,"American bass guitarist (Iron Butterfly, Captain Beyond), natural causes"
Lee Hartman,82,"American animator (The Mickey Mouse Club, Sleeping Beauty) and actor (Night of the Living Dead), complications from dementia"
Leif Krantz,80,Swedish television producer and film director
Leman Çıdamlı,80,"Turkish actress, lung cancer"
Leo Rajendram Antony,85,"Sri Lankan Roman Catholic prelate, Bishop of Trincomalee-Batticaloa (1974–1983)"
Leon Abrams,89,British surgeon
Les Devonshire,86,English footballer
Les Garnider,89,Australian footballer
Leslie Claudius,85,"Indian Olympic champion (1948, 1952, 1956, 1960) field hockey player, cirrhosis of the liver"
Lim Keng Yaik,73,Malaysian politician
Lisa Della Casa,93,Swiss soprano
Lloyd Charmers,74,"Jamaican singer and record producer, heart attack"
Lord Avie,34,"American thoroughbred racehorse, oldest living Eclipse Award winner (1980)"
Lou Castagnola,76,American athlete
Lynn Watters,96,Canadian Olympic sailor
MC Buffalo,41,"Croatian rapper, stroke"
Mahmoud Larnaout,67,Tunisian actor
Manas Chakraborty,70,Indian singer
Manfred Feist,82,German politician and party functionary
Manju Bharat Ram,66,"Indian educationalist, cancer"
Manuel Pardo,56,"American serial killer, execution by lethal injection"
Marcia Russell,72,New Zealand journalist and news presenter
Margarita Costa Tenorio,61,Spanish biologist
Marie Bennigsen-Broxup,68,British orientalist
Marion Stokes,83,American television producer and civil rights activist
Mark Crispin,56,American computer programmer
Mark Strizic,84,Australian photographer
Marla English,77,American actress
Martin G. Barnes,64,"American politician, first African American mayor of Paterson, New Jersey (1997–2002)"
Marty Reisman,82,"American table tennis player, complications of heart and lung ailments"
Marva Whitney,68,"American singer, complications of pneumonia"
Mary Griggs Burke,96,"American art collector, largest private collector of Japanese art outside Japan"
Massimo Giustetti,86,"Italian Roman Catholic prelate, Bishop of Pinerolo (1974–1975), Mondovi (1975–1986) and Biella (1986–2001)"
Mathews Barnabas,88,Indian Metropolitan of Malankara Orthodox Syrian Church
Maurice Herzog,93,"French climber and politician, Minister of Youth and Sport (1958–1963)"
Maurice Paul Delorme,93,"French Roman Catholic prelate, Auxiliary Bishop of Lyon (1975–1994)"
Mauricio García Araujo,81,Venezuelan economist
Mendel Weinbach,79,Polish-born Israeli rabbi
Michael A. Gorman,62,"American politician, member of the North Carolina House of Representatives (2003–2005), POEMS syndrome"
Michael Bürsch,70,German politician
Michael Crawford,92,English cricketer
Michael Till,77,"British Anglican priest, Dean of Winchester (1996–2005)"
Midge Richardson,82,"American magazine editor (Seventeen), natural causes"
Midori Miura,64,"Japanese translator of Russian, cancer"
Miguel Abia Biteo Boricó,51,"Equatorial Guinean politician, Prime Minister (2004–2006), heart attack"
Miguel Calero,41,"Colombian footballer, cerebral thrombosis"
Mike Auldridge,73,"American bluegrass musician (The Seldom Scene), cancer"
Mike Boyette,71,"American professional wrestler, heart disease"
Mike Hopkins,53,"New Zealand sound editor (The Lord of the Rings, Transformers, King Kong), drowned"
Mike Scaccia,47,"American heavy metal guitarist (Ministry, Rigor Mortis, Revolting Cocks), heart attack"
Mikelis Brizga,101,Australian businessman
Miroslav Klůc,90,"Czech Olympic ice hockey (1956) forward and coach, member of Czech Ice Hockey Hall of Fame, stroke"
Mlađa Veselinović,97,Serbian actor
Mohamed Mahroof,62,"Sri Lankan politician, MP for Colombo (2000–2010)"
Mohammad Amin,84,Indian historian
Mohammad Awad,73,Jordanian footballer
Moisès Broggi,104,Spanish physician and pacifist
Moshe Lazar,84,American academic
Muhammad Amir Bijligar,85,Pakistani religious leader
Muriel T. Yacavone,92,"American politician, member of the Connecticut House of Representatives (1970–1982)"
Mustafa Ould Salek,76,"Mauritanian army officer and politician, Chairman of the Military Committee for National Recovery (1978–1979)"
