Name,Age,Info
Betty Kaunda,84,"Zambian First Lady (1964–1991), wife of Kenneth Kaunda"
Bettye Lane,82,"American photojournalist, cancer"
Bhupendra Silwal,76,Nepalese Olympic runner
Bill King,102,"British naval officer, yachtsman, and author"
Bill Moggridge,69,"British industrial designer, cancer"
Billy Barnes,85,"American composer and lyricist (The Billy Barnes Revue), complications from Alzheimer's disease"
Bira Kesari Deo,85,Indian politician
Blas Riquelme,83,Paraguayan politician and businessman
Boak Jobbins,65,"Australian Anglican cleric, Dean of Sydney (1992–2002), heart attack"
Bob DiPietro,85,"American baseball player (Boston Red Sox), cancer"
Bob Hale,78,"American baseball player (Baltimore Orioles, Cleveland Indians, New York Yankees)"
Bob Johnstone,82,"Canadian broadcaster (CBC Radio), cancer"
Bob Lambert,55,American entertainment industry executive (The Walt Disney Company)
Bob Stevens,88,"American college basketball coach (Oklahoma, South Carolina), boating accident"
Bob Tetzlaff,76,American Olympic cyclist
Bob Wade,92,American crime writer
Bobby Jaggers,64,"American professional wrestler, renal failure"
Bodo Bittner,72,German Olympic bronze medallist bobsledder (1976)
Boris Šprem,56,"Croatian politician, President of Parliament (since 2011), plasmacytoma"
Brajesh Mishra,83,"Indian diplomat, National Security Advisor (1998–2004), coronary artery disease"
Brandon Brown,26,"American football player, injuries sustained during beating"
Brian Crossley,85,English-born Australian actor (Adventure Island) and director
Brian Woolnough,63,"British sports journalist, cancer"
Brian Óg Maguire,24,"Irish Gaelic football player, industrial accident"
Bruce Bolling,67,"American politician, prostate cancer"
Bruce Von Hoff,68,American baseball player (Houston Astros)
Bruno Bobak,88,"Polish-born Canadian war artist, cancer"
Bruno Schettino,71,"Italian Roman Catholic prelate, Archbishop of Capua (since 1997)"
C. Edwin Creed,91,American football coach
Carlos Büsser,84,"Argentine rear admiral, led the 1982 invasion of the Falkland Islands, heart attack"
Carlos Calderón,77,Mexican football player
Caroline Iverson Ackerman,94,"American aviator, journalist, reporter and educator"
Cecil Gordon,71,"American NASCAR driver and team owner, cancer"
Charles E. Collins,83,American politician and activist
Charles Kennedy Comans,97,"Australian lawyer, First Parliamentary Counsel of the Commonwealth (1972–1977)"
Charles Pidjot,50,"New Caledonian politician, President of the Caledonian Union"
Charlie Rose,73,"American politician, U.S. Representative from North Carolina (1973–1997), Parkinson's disease"
Chief Bearhart,19,"Canadian Thoroughbred racehorse, winner of the 1997 Canadian International Stakes and Breeders' Cup Turf, heart failure"
Chris Economaki,91,American motorsports journalist
Christian Marin,83,"French film actor (Le Gendarme de Saint-Tropez, Gendarme in New York)"
Clara Stanton Jones,99,"American librarian, President of the American Library Association (1976–1977)"
Corrie Sanders,46,"South African boxer, shooting"
Crispin Aubrey,66,British journalist
César Fernández Ardavín,89,Spanish film director (El Lazarillo de Tormes)
Dame Joy Drayton,96,"New Zealand academic, educator and politician"
Dame Louise Johnson,71,British biochemist and protein crystallographer
Dana Deshler,75,American politician
Daniel Weinreb,53,"American computer scientist and programmer, cancer"
David R. Morrison,71,Scottish writer and painter
Deputed Testamony,32,American Thoroughbred racehorse
Derek Jameson,82,"British journalist and broadcaster, heart attack"
Dilhan Eryurt,85,"Turkish astrophysicist, heart attack"
Dinesh Thakur,65,"Indian theatre director and actor (Rajnigandha), kidney ailments"
Dmitri Plavinsky,75,Russian artist
Don Binney,72,"New Zealand painter, cardiac arrest"
Donald Gregg,88,Australian cricketer
Donna Bruton,58,American painter
Dorothy Caley,92,Canadian figure skater
Dorothy Gillespie,92,American artist and sculptor
Dorothy McGuire,84,"American singer, complications of Parkinson's disease"
Dorothy Wedderburn,87,British academic
Désiré Letort,69,French cyclist
Ed Barker,81,"American football player (Pittsburgh Penguins, Washington Redskins)"
Ed Conlin,79,"American basketball player (Syracuse Nationals, Philadelphia Warriors, Detroit Pistons)"
Eddie Bert,90,American jazz trombonist
Edgar Metcalfe,78,"English actor, director and writer, liver cancer"
Edith Allard,85,American ballerina
Ediz Bahtiyaroğlu,26,"Turkish footballer (Eskişehirspor), heart attack"
Eduardo Castro Luque,48,"Mexican politician, shooting"
Edward A. Biery,92,American film editor
Edward Boccia,91,American painter and poet
Edwin P. Wilson,84,"American CIA and U.S. Naval Intelligence officer, complications of surgery"
Elisabeth Böhm,91,German architect
Elizabeth Wood-Ellem,81,Tongan historian
Emmanuel Nunes,71,Portuguese composer
Eric Deeral,79,"Australian politician, Queensland MLA for Cook (1974–1977), first Aboriginal member of the Queensland Parliament"
Eric Ives,81,British historian
Ernesto de la Peña,84,Mexican writer
Erwin Dold,92,German pilot
Esther Gamlielit,93,Israeli singer
Eugene Genovese,82,"American academic and author, cardiac ailment"
Ferenc Polikárp Zakar,82,"Hungarian Cistercian monk, Archabbot of the Zirc Abbey (1996–2010)"
Finn Bergesen,67,"Norwegian business executive and lawyer, cancer"
Florisvaldo de Oliveira,53,"Brazilian vigilante, serial killer and police officer, shot"
Fortunato Baldelli,77,"Italian Roman Catholic cardinal, Major Penitentiary of the Apostolic Penitentiary (2009–2012)"
Foulath Hadid,75,Iraqi writer and academic
Frank Dudley,87,English footballer
Frank Godwin,95,British film producer (Woman in a Dressing Gown)
Frank Wilson,71,"American songwriter and record producer, prostate cancer"
Fred Bodsworth,93,Canadian writer
Friedrich Zimmermann,87,"German politician, Minister of the Interior (1982–1989); Minister of Transport (1989–1991)"
Gaariye,63,Somalian poet
Geoffrey Horrocks,79,British mathematician
George Hurst,86,British conductor
George Savitsky,88,"American football player (Philadelphia Eagles), complications from pneumonia"
Gerry Culliton,76,Irish rugby player
Gianfranco Dell'Innocenti,86,Italian footballer
Gideon Gadot,71,"Israeli journalist and politician, member of the Knesset (1984–1992)"
Glen Doherty,42,"American company employee, mortar attack"
Gopalan Kasturi,87,Indian newspaper editor (The Hindu)
Gord Strate,77,Canadian ice hockey player (Detroit Red Wings)
Gordon Ada,89,Australian biochemist
Griffith Edwards,83,Indian-born British psychiatrist and addiction specialist
Grigory Frid,97,"Russian composer, artist and writer"
Griselda Blanco,69,"Colombian-born American drug lord, shooting"
György Enyedi,82,Hungarian geographer
Gérard Ghidini,69,French slalom canoeist
Günter Discher,87,German musician
Haim Hefer,86,"Israeli songwriter, poet, and writer"
Hal David,91,"American lyricist (""Raindrops Keep Fallin' on My Head""), complications from a stroke"
Hamzah Abu Samah,88,"Malaysian politician and sports administrator, MP for Raub (1967–1978) and Temerloh (1978–1980), President of AFC (1978–1994)"
Hans Joachim Störig,97,"German non-fiction author, translator and publisher"
Harold Dunaway,78,American stock car driver
Harry Pilling,69,British cricketer (Lancashire)
Hathloul bin Abdulaziz Al Saud,70,"Saudi Arabian prince, member of the House of Saud"
Hebe Camargo,83,"Brazilian television presenter, cardiac arrest"
Hector Abhayavardhana,93,Sri Lankan political theorist
Henry Bauchau,99,Belgian psychoanalyst and author
Henry Champ,75,"Canadian journalist (Canadian Broadcasting Corporation), lung cancer"
Henry F. May,97,American historian
Herbert Lom,95,"Czech-born British actor (The Pink Panther, Spartacus, Gambit)"
Herbert O. Sparrow,82,"Canadian politician, Senator for Saskatchewan (1968–2005)"
Herbert Rosendorfer,78,German writer
Horacio Vázquez-Rial,65,"Argentine-born Spanish writer, cancer"
Hugh Bentall,92,British pioneer surgeon
Hyatt M. Gibbs,74,American physicist
Hélio Gonçalves Heleno,77,"Brazilian Roman Catholic prelate, Bishop of Caratinga (1979–2011)"
Ian Dick,86,Australian cricketer and field hockey player
Ian Parrott,96,British composer and academic
Irving Adler,99,"American author, mathematician, and scientist"
Irving S. Reed,88,American mathematician and engineer
Itamar Singer,66,Romanian-born Israeli Hittitologist
J. Christopher Stevens,52,"American diplomat, U.S. Ambassador to Libya (2012), smoke inhalation during U.S. Consulate attack in Benghazi"
Jack Boucher,80,"American photographer (Historic American Buildings Survey), heart disease"
Jack Koehler,82,"German-born American media executive, White House communications director (1987), pancreatic cancer"
Jack Kralick,77,"American baseball player (Washington Senators/Minnesota Twins), complications from strokes"
Jack Morris,84,"American Jesuit, founder of the Jesuit Volunteer Corps, cancer"
Jack Pierce,64,"American baseball player (Atlanta Braves, Detroit Tigers), heart attack"
Jacques Antoine,88,"French game show writer, creator of Fort Boyard and The Crystal Maze, cardiac arrest"
Jaime Serrano Cedillo,45,"Mexican politician, stabbing"
Jake Eberts,71,"Canadian film producer (City of Joy, Super Mario Bros., Grey Owl), executive and financier, cancer"
Jakub Polák,60,"Czech anarchist and Romani rights activist, cancer"
"James ""Sugar Boy"" Crawford",77,American rhythm and blues singer
James Burchett,81,Australian judge
James E. Burke,87,"American businessman, CEO of Johnson & Johnson (1976–1989)"
James Sullivan,86,"American public administrator, city manager of Cambridge, Massachusetts (1968–1970, 1974–1981), and Lowell, Massachusetts  (1970–1974)"
James Wellbeloved,86,"British politician, MP for Erith and Crayford (1965–1983)"
Jan Hendrik van den Berg,98,Dutch psychiatrist
Janet Liang,25,"American health advocate, lymphoblastic leukemia"
Jason Winrow,41,American football player (New York Giants)
Jaylee Burley Mead,83,American astronomer
Jean Taittinger,89,"French politician, Minister of Justice (1973–1974)"
Jean-Claude Abric,70,French psychologist
Jean-Louis Heinrich,69,French footballer
Jerome Horwitz,93,American scientist
Jerome Kilty,90,American actor and playwright
Jim Jordan,84,"Canadian politician, MP for Leeds—Grenville (1988–1997), cancer"
Jimmy Andrews,85,Scottish footballer
Joe Habie,55,"Guatemalan businessman (Tikal Futura), helicopter crash"
Joe South,72,"American singer-songwriter (""Down in the Boondocks"", ""Hush"", ""Rose Garden""), heart failure"
John Bond,79,English football player and manager
John C. Marshall,71,British musician
John Coates,84,"British animated film producer (The Snowman), cancer"
John E. Dohms,65,American microbiologist. (disappeared on this date)
John Ingle,84,"American actor (Death Becomes Her, General Hospital, Batman & Robin), cancer"
John M. Rodgers,84,"American politician, member of the Pennsylvania House of Representatives"
John McCarthy,22,"Australian AFL footballer (Port Adelaide), fall from a building"
John Moffatt,89,English actor and playwright
John O'Neill,77,Irish footballer (Preston North End F.C.)
John Silber,86,"American academic, President of Boston University, kidney failure"
John Turner,63,English cricketer
Johnny Lewis,28,"American actor (Sons of Anarchy, The O.C., Drake & Josh), injuries from a fall"
Jon Finlayson,74,"Australian actor (Zoo Family), cancer"
Jon Tolaas,73,Norwegian poet and novelist
Jonathan Wentz,21,American paralympic equestrian
Jorge Manicera,73,Uruguayan footballer
Joseph B. Willigers,81,"Dutch-born Ugandan Roman Catholic prelate, Bishop of Jinja (1967–2010)"
Joseph Banchong Aribarg,85,"Thai Roman Catholic prelate, Bishop of Nakhon Sawan (1976–1998)"
Joseph Parker Jr.,95,"American Navy physician, last surviving physician from Omaha Beach"
José Curbelo,95,"Cuban-born American jazz musician and manager, heart failure"
José Rodrigues de Souza,86,"Brazilian Roman Catholic prelate, Bishop of Juazeiro (1975–2003)"
José Santos Arias,84,Chilean football player
Juan Baena,62,"Spanish footballer (Hércules CF), complications from brain surgery"
Juan H. Cintrón García,93,Puerto Rican politician
Julien J. LeBourgeois,88,"American vice admiral, heart and kidney ailments"
K Lal,88,"Indian magician, brain cancer"
K. S. Sudarshan,81,"Indian nationalist, Sarsanghchalak of the RSS (2000–2009), heart attack"
Karl-Gustav Kaisla,68,Finnish ice hockey referee (Miracle on Ice)
Keith Lewis,89,Australian cricketer
Kevin Harrold,83,"Australian politician, member of the New South Wales Legislative Assembly (1973–1976)"
Knut Sydsæter,74,"Norwegian mathematician, drowning"
Konda Laxman Bapuji,96,Indian politician and freedom fighter
L. Adaikalaraj,76,Indian politician
Lance LeGault,77,"American actor (The A-Team, Magnum, P.I., Home on the Range), heart failure"
Larry Cunningham,74,Irish showband singer
Larry Gibson,66,"American environmentalist, heart attack"
Lateef Adegbite,79,Nigerian politician and Muslim leader
Laura Fry,45,British Olympic equestrian
Lawrie Dring,81,"British Scouter, President of the Baden-Powell Scouts' Association"
Lehri,83,"Pakistani actor and comedian, complications from diabetes"
Leigh Hamilton,62,"New Zealand-born American actress (Forced Vengeance, Gas Food Lodging, Hocus Pocus)"
Leila Danette,103,American actress
Len Stephan,77,"Australian politician, member of the Queensland Legislative Assembly (1979–2001)"
Len Weare,78,Welsh footballer (Newport County)
Leo Goeke,74,"American opera singer, complications of strokes"
Leonard Lerman,87,"American geneticist, complications of a chronic neurological disease"
Leopold Koss,92,American pathologist
Leopoldo Penna Franca,53,"Brazilian mathematician, heart attack"
Leszek Drogosz,79,"Polish Olympic bronze medal-winning (1960) boxer, cancer"
Lewis McGibbon,80,English cricketer (Northamptonshire)
Loose Mohan,84,"Indian actor, respiratory issues"
Lorenzo Gamboa,93,Filipino emigrant
Lou Kenton,104,English potter and Spanish Civil War veteran
Louis Simpson,89,"American poet, Alzheimer's disease"
Louise LaPlanche,93,American actress
Luís Goes,79,Portuguese singer
Luís d'Andrea,78,Brazilian Roman Catholic bishop
László Sebők,74,Hungarian Olympic boxer
M'el Dowd,79,American actress and singer (Camelot)
M. S. Shinde,83,Indian film editor (Sholay)
Maestro Reverendo,57,"Spanish musician and composer, cancer"
Malcolm Wicks,65,"British politician, MP for Croydon North West (1992–1997) and Croydon North (since 1997), cancer"
Manuel Salvat Dalmau,86,Spanish publisher
Maram,6,"American Thoroughbred racehorse, winner of the Breeders' Cup Juvenile Fillies Turf (2008), euthanized"
Maria Pia Gardini,75,Italian entrepreneur
Mario Armond Zamparelli,91,"American design artist and painter, husband of Maureen Hingert"
Mark R. Kravitz,62,"American federal judge, amyotrophic lateral sclerosis"
Mark Wiener,61,American painter
Martin Filchock,100,American cartoonist and artist
Martí Gasull i Roig,43,"Spanish Catalan linguistic activist and a mountaineer, avalanche"
Mary DeMelim,82,American academic administrator
Mary Rose McGeady,84,American Roman Catholic nun
María Elvia Amaya Araujo,58,"Mexican psychologist, philanthropist, and politician, multiple myeloma"
María Eugenia Cordovez,77,"Ecuadorian First Lady (1984–1988), former wife of León Febres Cordero, cardiac arrest"
Maths O. Sundqvist,61,"Swedish entrepreneur and business magnate, vehicle collision"
Maurice Keen,78,British historian
Maurice Stanley Friedman,90,American philosopher
Max C. Brewer,88,Canadian scientist
Max Soriano,86,American baseball team co-owner (Seattle Pilots)
Maya Nasser,33,"Syrian journalist (Press TV), shooting.[citation needed]"
Melvin Charney,77,Canadian artist and architect
Michael Clarke Duncan,54,"American actor (The Green Mile, Armageddon, Daredevil), heart attack"
Michael Henry Heim,69,"American translator and academic, cancer"
Michael Hurll,75,"British television producer, Parkinson's disease"
Michael Lee,76,Zimbabwean cricketer
Michael O'Hare,60,"American actor (Babylon 5, C.H.U.D., The Ambulance), heart attack"
Michael Rowland,83,"British-born South African Roman Catholic prelate, Bishop of Dundee, South Africa (1983–2005)"
Michael Rye,94,"American voice actor (Disney's Adventures of the Gummi Bears, Super Friends)"
Michel Baud,48,"French Egyptologist, suicide"
Michel Joseph Kuehn,89,"French Roman Catholic prelate, Bishop of Chartres (1978–1991)"
Michel Leduc,71,"Canadian politician, last mayor of LaSalle, Quebec, Canada (1983–2001) before amalgamation, cancer"
Michel Pech,66,"French football player (FC Nantes), cancer"
Mike Baker,55,"British journalist (BBC, The Guardian), lung cancer"
Mike Martineau,53,"American television writer (Rescue Me, Mad About You), heart disease"
Mike Scarry,92,American football player and coach
Mike Sparken,82,"French racing driver, cancer"
Milan Vukelić,76,Serbian football player
Mirella Avalle,90,Italian sprinter
Mohamed Bah,28,"American police victim, shot"
Molly Clark,89,Australian pastoral and tourism pioneer
Monsun,22,"German Thoroughbred racehorse, winner of the Aral-Pokal (1993) and Preis von Europa (1993, 1994), euthanized"
Muhammadjon Shakuri,87,"Tajik academic, cancer"
Mulraj Rajda,80,"Indian writer, actor and director"
Muslehuddin Ahmad,80,"Bangladeshi diplomat and university administrator, consequences of stroke"
Mārtiņš Roze,47,"Latvian politician, Minister of Agriculture (2002–2009), blood clot"
Nan Huai-Chin,95,"Chinese Buddhist scholar, pneumonia"
Nancy Millis,90,Australian microbiologist
Nao Saejima,44,"Japanese model and actress, cancer"
Neil Smith,58,"Scottish geographer, multiple organ failure"
Nevin Spence,22,"Irish rugby union player (Ulster), slurry tank gas poisoning"
Neşet Ertaş,74,"Turkish folk musician, cancer"
Nicholas T. Clerk,82,"Ghanaian academic, natural causes"
Nigel Leathern,80,South African cricketer
Nikodimos of Ierissos,81,"Greek Orthodox prelate, Bishop of Ierissos (since 1981)"
Obo Addy,76,"Ghanaian drummer, National Heritage Fellowship recipient (1996), liver cancer"
Ocak Işık Yurtçu,67,Turkish journalist
Ola Vincent,87,"Nigerian economist and banker, Governor of the Central Bank of Nigeria (1977–1982)"
Olga Ferri,83,Argentine ballet dancer
Oscar Rossi,82,Argentine football player
Otto Stich,85,"Swiss politician, President of the Confederation (1988, 1994)"
Ottó Foky,85,Hungarian animator
P. J. Morley,81,"Irish politician, TD for Mayo East (1977–1997)"
Patrick Creagh,81,British poet and translator
Patrick Kalilombe,79,"Malawian Roman Catholic prelate, Bishop of Lilongwe (1972–1979)"
Paul Adderley,84,Bahamian politician and lawyer
Paul O'Connor,49,Irish hurler (Cork)
Paul Okesene,44,"Samoan rugby league player, heart attack"
Paul Pojman,45,"American philosopher, cancer"
Pauline Hill,86,American AAGPBL baseball player
Pavel Grachev,64,"Russian general, Minister of Defence (1992–1996), acute meningoencephalitis"
Pedro E. Guerrero,95,"American photographer, cancer"
Pedro Vázquez Colmenares,78,"Mexican politician, Governor of Oaxaca (1980–1985)"
Pedro de Almeida,73,Portuguese Olympic athlete
Peter Demos,94,Canadian physicist
Peter Hussing,64,German Olympic bronze medallist boxer (1972)
Peter Lougheed,84,"Canadian politician, Premier of Alberta (1971–1985); MLA for Calgary-West (1967–1986), natural causes"
Peter Wilson Coldham,85,British genealogist
Pierluigi Vigna,79,"Italian magistrate, cancer"
Pierre Adam,88,French Olympic gold medallist cyclist (1948)
Pierre Mondy,87,"French actor (Now Where Did the 7th Company Get to?) and director (La Cage aux Folles), lymphoma"
Pilar Coll,83,"Spanish activist, missionary and lawyer"
Pinkie Barnes,97,English table tennis player
Predrag Brzaković,47,"Serbian footballer, heart attack"
Prem Ram Dubey,78,"Indian activist, after prolonged illness"
R. B. Greaves,68,"American singer (""Take a Letter Maria""), prostate cancer"
Radoslav Brzobohatý,79,"Czech actor, stroke"
Radya Yeroshina,82,Russian cross-country skier
Rafał Piszcz,71,Polish Olympic bronze medal-winning (1972) sprint canoer
Rainbows For Life,24,"Canadian Thoroughbred racehorse, winner of the 1990 Summer Stakes, Cup and Saucer Stakes and Coronation Futurity Stakes, euthanized"
Rakitha Wimaladarma,27,Sri Lankan cricketer
Ralf Drecoll,67,German Olympic high jumper
Ralph Angelo Bernardi,83,Australian mayor and businessman
Ralph Marshall,85,"Bermudian politician, MP for Southampton West (1963–1993), pneumonia"
Ranganath Misra,85,"Indian jurist, Chief Justice (1990–1991), neurological disorder"
Raquel Correa,78,"Chilean journalist, cerebral damage followed by heart failure"
Raylene Rankin,52,"Canadian singer (The Rankin Family), breast cancer"
Rein Etruk,74,Estonian chess player
Reubin Andres,89,American gerontologist
Richard Bocking,81,Canadian filmmaker
Richard Bucher,56,"Swiss Olympic ice hockey player, heart attack"
Richard H. Cracroft,76,American academic
Rino Ferrario,85,Italian footballer
Robert B. McKeon,58,"American businessman and philanthropist, suicide"
Robert Davidson,85,Scottish theologian
Robert G. Barrett,69,"Australian author (Les Norton series), cancer"
Robert Gammage,74,"American jurist and politician, member of the House of Representatives (1977–1979), heart attack"
Robert Manning,92,"American journalist, lymphoma"
Robert Morgan Fink,96,American biochemist
Robert Sharer,72,American Mayanist
Robert Wayne Harris,40,"American mass murderer, execution by lethal injection"
Roberto Rodríguez,71,"Venezuelan baseball player (Kansas City/Oakland Athletics, San Diego Padres, Chicago Cubs), heart attack"
Robin Fior,77,English graphic designer
Robyn Few,53,"American sex worker rights activist (Sex Workers Outreach Project USA), cancer"
Roger Wotton,92,"Australian politician, member of the New South Wales Legislative Assembly (1968–1971, 1973–1991)"
Rolf Bercht,87,Brazilian Olympic sailor
Rolf Bjørn Backe,78,Norwegian footballer
Rollin Sullivan,93,American country music entertainer (Lonzo and Oscar)
Roman Kroitor,85,Canadian filmmaker
Ron Taylor,78,"Australian marine conservationist, myeloid leukemia"
Ron Tindall,76,English footballer (Chelsea)
Ronald Hamowy,75,American historian
Rubini,78,Mexican footballer
Rudi M. Brewster,80,American judge
Rudolf Kleiner,88,Swiss Olympic speed skater
Russell E. Train,92,"American civil servant, Administrator of the EPA (1973–1977) and President of the WWF (1978–1985)"
Sachiko Eto,65,"Japanese cult leader and serial killer, executed"
Saeed Ahmed Raipuri,86,Indian religious leader
Sal Frederick,86,American businessman and politician
Sam Dansie,85,Australian forester and botanist
Sam Gruneisen,71,American football player (San Diego Chargers)
Sam Sniderman,92,"Canadian entrepreneur, founder of Sam the Record Man"
Sam Steiger,83,"American politician, U.S. Representative (1967–1977) and Arizona Senator (1960–1967), complications from a stroke"
Sanjay Surkar,53,"Indian Marathi film director, heart attack"
Santiago Carrillo,97,"Spanish politician, veteran of the Spanish Civil War"
Sat Mahajan,85,"Indian politician, MLA in Himachal Pradesh (1977–1996, 2003–2007) and MP for Kangra (1996–1998), cardiac arrest"
Sean Bergin,64,South African jazz musician
Sean Smith,34,"American diplomat serving in Libya, injuries sustained during U.S. Consulate attack in Benghazi"
Sergio Livingstone,92,Chilean footballer and sports commentator
Shaun Cummins,44,"British boxer, murdered (body found on that day)"
Shinichi Nishimiya,60,"Japanese diplomat, Ambassador-designate to China (2012), acute heart failure"
Siarhei Artsiukhin,35,"Russian wrestler, European Greco-Roman wrestling champion, heart attack"
Sid Watkins,84,"British neurosurgeon, Formula One safety and medical delegate"
Sigrid Schjetne,16,Norwegian homicide victim. (body found on this date)
Sir Andrew Crockett,69,British banker
Sir Godfrey Milton-Thompson,82,British naval surgeon
Sir John Woodcock,80,"British police officer, Chief Inspector of Constabulary (1990–1993)"
Sir Yuet-Keung Kan,99,"Hong Kong banker, politician, and lawyer, senior unofficial member of the Executive Council (1974–1980)"
Siân Busby,51,"British writer, lung cancer"
Smarck Michel,75,"Haitian businessman and politician, Prime Minister (1994–1995), brain tumor"
Stanisław Waśkiewicz,65,Polish runner
Stanley Long,78,"British cinematographer and film director, natural causes"
Stephen Dunham,48,"American actor (The Mummy, What I Like About You, Monster-in-Law), heart attack"
Stephen Paul,58,American physicist
Steve Sabol,69,"American filmmaker, co-founder of NFL Films, brain cancer"
Steven Springer,60,"American guitarist and songwriter, lung cancer"
Sun Myung Moon,92,"South Korean religious figure, founder of the Unification Church and The Washington Times, pneumonia"
Susan Clark,48,"American sailor, cancer"
Suthivelu,65,"Indian film actor and comedian, cardiac arrest"
Sven Hassel,95,Danish-born German soldier and author
Sy Schulman,86,"American civil engineer and politician, Mayor of White Plains, New York (1993–1997), cancer"
Syed Mustafa Siraj,82,Indian writer
Sylvia Fedoruk,85,"Canadian scientist, athlete, and politician, Lieutenant Governor of Saskatchewan (1988–1994), complications from a fall"
Tadahiro Matsushita,73,"Japanese politician, member of the House of Representatives (1993–2005, since 2007)"
Tapio Säynevirta,47,Finnish Olympic sports shooter
Tatsuo Nishida,83,"Japanese academic, heart attack"
Ted Boy Marino,72,"Italian-born Brazilian actor and telecatch wrestler, cardiac arrest"
Tedi Thurman,89,American fashion model and actress
Tereska Torrès,92,French writer
Terry Nutkins,66,"British TV presenter and naturalist, leukaemia"
Thilakan,74,"Indian Malayalam actor, heart attack"
Thomas Szasz,92,Hungarian-born American psychiatrist
Tibor Antalpéter,82,"Hungarian volleyball player and diplomat, Ambassador to the United Kingdom (1990–1995)"
Tibor Csernai,73,Hungarian Olympic champion footballer (1964)
Tito Oreta,73,"Filipino politician, Mayor of Malabon (since 2004), lung cancer"
Tom McCormick,82,American football player
Tom Saffell,91,"American baseball player (Pittsburgh Pirates) and executive, President of Gulf Coast League (1979–2009), pneumonia"
Tom Sims,62,"American skate and snowboarder, founder of Sims Snowboards, cardiac arrest"
Tom Umphlett,81,"American baseball player (Boston Red Sox, Washington Senators)"
Tomas Evjen,39,Norwegian film producer (Dead Snow)
Tomlinson Fort Jr.,80,American chemist
Tony Goldman,68,"American real estate developer, art impresario and preservationist (SoHo, Miami Beach Architectural District)"
Trevor Davies,83,British basketball player
Trevor Hardy,67,"British serial killer, heart attack"
Tridev Roy,79,"Bangladeshi-born Pakistani politician, Buddhist leader and Chakma raja (1953–1971), Ambassador to Argentina (1981–1996)"
Turhan Bey,90,"Austrian-born American actor, Parkinson's disease"
Ulla Lock,78,Danish film actress
