Name,Age,Info
George Riashi,78,"Lebanese Melkite Catholic hierarch, Archbishop of Tripoli (1995–2010)"
Georges Casolari,71,French footballer (AS Monaco)
Georges Chaulet,81,French writer
Georges Van Straelen,55,"French footballer (FC Nantes, Girondins de Bordeaux, Toulouse FC, RC Strasbourg) and coach, lung cancer"
Geraldine Mucha,95,Scottish composer
Gloria Taylor,64,"Canadian right to die activist, infection from a perforated colon"
Gordon Audley,84,Canadian speed skater
Gordon Bilney,73,"Australian politician, member of the House of Representatives for Kingston (1983–1996)"
Gérard Gropaiz,69,"French Olympic (1960, 1964) swimmer"
Göran Stangertz,68,"Swedish actor and director, throat cancer"
Günter Böttcher,58,"German Olympic handball player, injuries sustained in traffic collision"
Hadley Castille,79,American Cajun fiddler
Hank Moonjean,82,"American film producer (Dangerous Liaisons, Child's Play, The Great Gatsby),  pancreatic cancer"
Hannie Bal,91,Dutch painter
Hans Fichtner,95,German rocket scientist
Hans Kristian Seip,92,Norwegian forester
Hans Werner Henze,86,"German composer (Symphony No. 9, Elegy for Young Lovers, The Raft of the Medusa)"
Harihar Swain,73,"Indian politician, MP for Aska (2004–2009), cancer"
Harris Savides,55,"American cinematographer (Zodiac, Milk, American Gangster), brain cancer"
Harry E. Luther,60,American botanist
Harry Valérien,88,German sports journalist
Harvie Andre,72,"Canadian politician, MP for Calgary Centre (1972–1993) and cabinet minister, cancer"
Hassan Ghul,35,"Pakistani al-Qaeda member, drone strike"
Heinrich Karlen,90,"Swiss-born Zimbabwean Roman Catholic prelate, Archbishop of Bulawayo (1974–1997)"
Heinrich Schultz,88,Estonian cultural functionary
Helen Elizabeth Nash,91,American pediatrician
Helmut Haller,73,"German footballer, Parkinson's disease and dementia"
Henry Friedlander,82,German-born American historian of the Holocaust
Henry Moyo,65,"Malawian football coach (national team, 1984)"
Heriberto Lazcano Lazcano,37,"Mexican drug lord (Los Zetas), shooting"
Hideji Ōtaki,87,"Japanese actor, lung cancer"
Hisham Al-Saedni,47,"Palestinian militant, air strike"
Hugh Bell,85,American photographer
Hughie Hay,80,Scottish footballer
Ian Buist,82,British diplomat
Illar Hallaste,53,"Estonian cleric, politician, lawyer, and businessman"
Ilse Maria Aschner,94,Austrian journalist
Irene DeLaby,90,American baseball player
Irene Treppler,86,"American politician, member of the Missouri House of Representatives (1973–1985) and Missouri Senate (1985–1997), dementia"
Ivo Michiels,89,Belgian writer
J. Bernlef,75,Dutch writer
J. Duncan M. Derrett,90,British academic
J. J. C. Smart,92,British-born Australian philosopher
J. Philippe Rushton,68,"Canadian psychology academic and intelligence theorist, cancer"
J. Rufus Fears,67,"American historian, scholar, educator, and author"
Jack Clark,88,Australian footballer
Jack Dellal,89,"British property investor, natural causes"
Jack Finck,82,Australian football player (Collingwood)
Jack H. Vaughn,92,"American public servant and diplomat, Director of the Peace Corps (1966–1969), cancer"
Jack Hirst,75,British rugby league player
Jack Lumsden,85,British Olympic modern pentathlete
Jack McGaw,76,Canadian broadcaster
Jacques Barzun,104,French-born American historian
Jacques Dupin,85,French poet and critic
Jacques Goimard,78,"French writer, Parkinson's disease"
James D. Conte,53,"American politician, member of the New York State Assembly (since 1988), cancer"
James Elliott Coyne,102,"Canadian banker, Governor of the Bank of Canada (1955–1961)"
James Gibson Lorimer,89,"Canadian politician, member of the Legislative Assembly of British Columbia for Burnaby-Willingdon (1960–1975; 1979–1983)"
James Kinsella,88,"American politician, Mayor of Hartford, Connecticut (1957–1960)"
James R. Grover Jr.,93,"American politician, member of the U.S. House of Representatives from New York (1963–1975), heart failure"
James W. Holley III,85,"American politician, Mayor of Portsmouth, Virginia (1984–1987, 1996–2010), complications of a stroke"
Jan Barnard,83,South African Olympic (1956) marathon runner
Jan Crutchfield,74,American singer and songwriter
Janet Berliner,73,South African-born American science fiction author
Jaouad Akaddar,28,"Moroccan footballer, cardiac arrest"
Jaroslav Kozlík,105,"Czech pedagogue and volleyball player, natural causes"
Jaspal Bhatti,57,"Indian actor (Flop Show) and comedian, traffic collision"
Jean-Louis Lagadec,79,"French footballer (Le Havre AC, SC Bastia) and coach (FC Chalon). (French)"
Jean-Pierre Hautier,56,"Belgian television presenter and broadcaster, cancer"
Jeanne Delay,92,French table tennis player
Jeff Blatnick,55,"American Olympic gold medal-winning (1984) wrestler and sports commentator, complications following heart surgery"
Jim Galley,68,English cricket player (Somerset)
Jim Kremmel,63,American baseball player (Chicago Cubs)
Jim Rollo,75,"Scottish footballer, cancer"
Joe Cinderella,85,American guitarist and educator
Joe Cullinane,89,American baseball broadcaster and author
Joe Melia,77,British actor
Joey Pal,85,Canadian football player (Montreal Alouettes)
Johann Kniewasser,61,"Austrian  alpine skier, liver disease"
Johannes Bastiaan,101,German violinist
John A. Durkin,76,"American politician, Senator for New Hampshire (1975–1980)"
John Call Cook,94,American geophysicist
John Cannon,86,English historian.[citation needed]
John Cheffers,76,Australian sports administrator and footballer
John Cleary,80,"Canadian politician, member of the Legislative Assembly of Ontario (1987–2003)"
John Clive,79,"English actor (A Clockwork Orange, The Italian Job, Yellow Submarine)"
John Connelly,74,"English footballer (Burnley F.C.), cancer"
John Evans,80,American artist
John Fitch,95,"American racing driver, Merkel cell carcinoma"
John Garcia,95,American psychologist
John H. Reed,91,"American politician, Governor of Maine (1959–1966), pneumonia"
John Hind Farmer,95,British soldier
John LoVetere,76,"American football player (Los Angeles Rams, New York Giants)"
John M. Johansen,96,"American architect, last surviving member of the Harvard Five, heart failure"
John McConnell,97,"American peace activist, designed the Earth Day flag"
John Radford,65,"British writer, heart failure"
John Rigby,89,Australian artist
John Tchicai,76,"Danish jazz saxophonist and composer, brain hemorrhage"
John W. Gallivan,97,"American newspaper publisher, cable television pioneer, and civic leader"
Jonas Mačys,74,Lithuanian politician
Joop Stokkermans,75,Dutch composer
Jorun Askersrud Nygaard,83,Norwegian cross country skier
Jos Huysmans,70,"Belgian racing cyclist, heart attack"
Joseph Meyer,71,"American politician, Wyoming State Treasurer (since 2007), Secretary of State of Wyoming (1999–2007)"
Joseph Rosenmiller,87,American businessman and philanthropist
Joseph W. Eaton,93,German-born American sociologist
José Merino del Río,63,"Costa Rican politician, kidney cancer"
Joyce Currie,80,New Zealand cricketer
Jozef Mannaerts,89,Belgian footballer (K.R.C. Mechelen)
Joža Horvat,97,Croatian writer
Juanita Casey,87,Irish novelist and poet
Jörg Wischmeier,77,German Olympic athlete
K. C. N. Gowda,84,Indian film producer and distributor
Kalambadi Muhammad Musliyar,78,Indian Muslim scholar
Karin Stoltenberg,80,Norwegian geneticist and politician
Kathi McDonald,64,American singer
Kees W. Bolle,84,Dutch historian
Keith Campbell,58,"Scottish biologist, participant in the cloning of Dolly the Sheep, asphyxiation"
Ken Bartholomew,92,American Olympic silver medal-winning (1948) speed skater
Ken Sansom,85,"American voice actor (Winnie the Pooh, Transformers, The Chipmunk Adventure), stroke"
Kenneth G. Ryder,88,"American academic, President of Northeastern University (1975–1989)"
Kenny Rollins,89,American Olympic gold medal-winning (1948) basketball player
Kevin Curran,53,"Zimbabwean cricketer, suspected heart attack"
Kidar Nath Sahani,86,"Indian politician, Governor of Sikkim (2001–2002) and Goa (2002–2004)"
Kirdy Stevens,92,American pornographic film director
Konrad B. Knutsen,87,"Norwegian civil servant, State Conciliator of Norway (1975–1981)"
Konstantin Vyrupayev,82,"Russian Olympic medal-winning (1956, 1960) wrestler"
Kwan Shan,79,"Chinese-born Hong Kong film actor, lung cancer"
Kyaw Zaw,92,Burmese military officer and politician
Kyle Bennett,33,"American BMX cyclist, traffic collision"
Kōji Wakamatsu,76,"Japanese film director, traffic collision"
Larry Block,69,"American actor (Slap Shot, Cocktail, Don't Say a Word)"
Larry Sloan,89,"American publisher (Mad Libs), co-founder of Price Stern Sloan"
Lebbeus Woods,72,American architect and artist
Leo O'Brien,41,American actor (The Last Dragon)
Leonard Termo,77,"American actor (Fight Club, Johnny Dangerously)"
Leopoldo García-Colín,81,Mexican physicist
Les Mueller,93,American baseball player (Detroit Tigers)
Letitia Baldrige,86,"American etiquette expert, White House Social Secretary, osteoarthritis with cardiac complications"
Lincoln Alexander,90,"Canadian politician, MP for Hamilton West (1968–1980), Minister of Labour (1979–1980), and Lieutenant Governor of Ontario (1985–1991)"
Luigi Dadda,89,Italian computer scientist (Dadda multiplier)
Luna Alcalay,83,"Austrian pianist, music educator and composer"
Mac Ahlberg,81,"Swedish cinematographer (Beverly Hills Cop III, The Brady Bunch Movie, Oscar), heart failure"
Madhav Dalvi,87,Indian cricketer
Malcolm Sampson,72,English rugby league player
Mamia Chentouf,89,Algerian midwife and independence activist
Manuel António Pina,68,Portuguese journalist and writer
Manuel Torres Félix,58,"Mexican drug trafficker for the Sinaloa Cartel, shot"
Marc Awodey,51,American artist and poet
Marc Swayze,99,American comic book artist (Captain Marvel)
Margaret Alington,92,New Zealand historian
Margaret Osborne duPont,94,"American tennis player, winner of 37 Grand Slam titles"
Maria Alice Barroso,85,"Brazilian librarian, novelist and short story writer"
Maria Petrou,59,"Greek-born British computer scientist, cancer"
Marilou Diaz-Abaya,57,"Filipina film director, breast cancer"
Marina Golub,54,"Russian actress, traffic collision"
Mario Gallegos Jr.,62,"American politician, Texas State Senator (since 1995), complications of liver disease"
Marjorie Lane,100,American singer
Mark Brovun,66,Ukrainian art director
Mark Poster,71,American philosopher
María Rosa Menocal,59,"Cuban-born American academic, melanoma"
Max Fatchen,92,Australian journalist and children's writer
Mel Spence,76,Jamaican Olympic sprinter
Merry Anders,78,"American actress (Maverick, Bonanza)"
Mersad Berber,72,Bosnian painter
Mervyn Dymally,86,"Trinidadian-born American politician, Lieutenant Governor of California (1975–1979), member of the House of Representatives (1981–1993)"
Michael Asher,69,American conceptual artist
Michael Daniel Ambatchew,45,Ethiopian children's book writer
Michael Marra,60,"Scottish musician and songwriter, throat cancer"
Mihály Lukács,57,"Hungarian Romani politician, member of the National Assembly (2002–2006), after long illness"
Mike Graham,61,"American professional wrestler, suicide by gunshot"
Mike Morris,66,"British television presenter (TV-am), heart failure"
Mike Singleton,61,"British video game developer, cancer"
Milena Doleželová-Velingerová,80,Czech sinologist
Milija Aleksic,61,English football player (Tottenham Hotspur)
Milt Drewer,89,American football coach
Minardi,14,"American-bred, Irish-trained Thoroughbred racehorse and sire"
Mohammad Ali,70,Bangladeshi physician and politician
Mohammed Mushaima,24,"Bahraini political activist, sickle cell anemia.[citation needed]"
Moshe Sanbar,86,"Hungarian-born Israeli economist, Governor of the Bank of Israel (1971–1976)"
Naoki Miyamoto,77,"Japanese professional Go player, hepatocellular carcinoma"
Nathan Glick,100,American artist and illustrator
Natina Reed,32,"American musician (Blaque) and actress (Bring It On), traffic collision"
Nawal Kishore Sharma,87,"Indian politician, Governor of Gujarat (2004–2009)"
Nayden Apostolov,64,"Bulgarian geographer, theorist, writer and professor"
Neville Thiele,91,Australian audio engineer
Nguyễn Chí Thiện,73,"Vietnamese poet and activist, pneumonia"
Nicholas C. Handy,71,"British chemist, pancreatic cancer"
Nick Curran,35,"American musician, oral cancer"
Nicki R. Crick,54,American psychologist
Nona Byrne,90,British Building Society founder and philanthropist
Norm Grabowski,79,American actor (The Towering Inferno) and hot rod builder
Norodom Sihanouk,89,"Cambodian royal, King (1941–1955, 1993–2004) and nine-term Prime Minister, heart attack"
Octavio Getino,77,"Spanish-born Argentine film director, cancer"
Odile Bain,73,French parasitologist
Odorico Leovigildo Saiz Pérez,100,"Spanish-born Peruvian Roman Catholic prelate, Vicar Apostolic of Requena (1973–1987)"
Olga Jančić,83,Serbian sculptor
Oli Ahad,84,"Bangladeshi politician and language activist, lung infection"
Otto Richard Skopil Jr.,93,American federal judge (9th Circuit Court of Appeals)
Paddy Roy Bates,91,"British pirate radio broadcaster, founder of the Principality of Sealand, Alzheimer's disease"
Pat Ward,55,"American politician, Iowa State Senator (since 2004), breast cancer"
Patrick Dignan,92,Irish-born British Army surgeon
Patrick R. Cooney,78,"American Roman Catholic prelate, Bishop of Gaylord (1989–2009)"
Paul Brown,43,"American race car driver (Pirelli World Challenge), melanoma"
Paul Kurtz,86,American skeptic and secular humanist
Peggy Ahern,95,American child actress (Our Gang)
Peter J. Schmitt,62,"American politician, member of the Nassau County, New York, legislature (since 1996), heart attack"
Peter Ross-Edwards,90,"Australian politician, leader of the Victorian Country Party (1970–1988)"
Peter Wright,78,English footballer (Colchester United F.C.)
Phil Bygrave,83,New Zealand field hockey player
Philippe Di Santo,62,"Belgian footballer (R. Charleroi S.C., Sint-Truiden, Delfino Pescara 1936) and coach (K.A.S. Eupen), following a long illness"
Pier Ugo Calzolari,74,"Italian academic, Rector of University of Bologna (2000–2009)"
Piermassimiliano Dotto,42,"Italian rugby union player, heart attack"
Pierre Chaulet,82,"Algerian doctor, stomach cancer"
Piotr Lenartowicz,78,Polish Jesuit and philosopher
Pramote Teerawiwatana,45,"Thai badminton player, lung cancer"
Presvis,8,"British Thoroughbred racehorse, euthanised"
Przemysław Gintrowski,60,Polish composer and musician
Préfète Duffaut,89,Haitian painter
Pépito Pavon,71,Spanish footballer (Olympique de Marseille)
R. Nagarathnamma,86,Indian theatre artiste
Rafael Lesmes,85,Spanish footballer
Rafiqul Anwar,59,"Bangladeshi politician, liver ailment"
Raja Ali,36,"Indian cricketer, cardiac arrest"
Ram Narayan Bishnoi,80,Indian politician
Raoul De Keyser,82,Belgian painter
Raphael E. Freundlich,84,Israeli classical scholar
Rasbihari Desai,77,Indian composer
Ray Gietzelt,90,Australian trade union leader
Ray Torres,54,Mexican baseball player
Raymond Dumais,62,"Canadian Roman Catholic ex-prelate, Bishop of Gaspé (1993–2001)"
Raymond Watson,86,"American business executive (Walt Disney Productions), complications of Parkinson's disease"
Razia Butt,88,Pakistani novelist
Raúl Valencia,36,Spanish footballer
Regina Dourado,59,"Brazilian actress, breast cancer"
René-Marie Ehuzu,68,"Beninese Roman Catholic prelate, Bishop of Abomey (2002–2007) and Porto Novo (since 2007)"
Richard N. Current,100,American historian and biographer
Robert Amft,95,"American painter, sculptor, photographer, and designer"
Robert F. Christy,96,"American theoretical physicist and astrophysicist, member of the Manhattan Project"
Robert Hughes,81,American Olympic water polo player and swimmer
Robert Litz,62,"American playwright, natural causes"
Robert T. Francoeur,80,American biologist and sexologist
Robert W. Castle,83,American Episcopal priest and actor (Philadelphia)
Rodney S. Quinn,89,"American politician, member of the Maine House of Representatives (1974–1978), Secretary of State of Maine (1979–1988), pneumonia"
Roger Gibbs,80,New Zealand swimmer
Roland de la Poype,92,French fighter pilot
Roman Danylak,81,"Canadian Ukrainian Catholic hierarch, Apostolic Administrator of Toronto and Eastern Canada (1992–1998)"
Rostyslav Dotsenko,81,"Ukrainian translator, literary critic, and author.[citation needed]"
Rudolf Oslansky,81,Austrian footballer (Wiener Sport-Club)
Run Wrake,46,"British animator and film director, cancer"
Russell Jones,86,Australian Olympic (1960) ice hockey player
Russell Means,72,"American Ogala Lakota activist and actor (Pocahontas, The Last of the Mohicans, Pathfinder), esophageal cancer"
S. Ward Casscells,60,"American cardiologist, Assistant Secretary of Defense for Health Affairs (2007–2009), prostate cancer"
Sahara Davenport,27,"American drag queen, reality show contestant (RuPaul's Drag Race) and singer, heart failure"
Saiichi Maruya,87,"Japanese author and literary critic, heart failure"
Sam Gibbons,92,"American politician, member of the U.S. House of Representatives from Florida (1963–1997)"
Sam Williams,88,American basketball coach (Texan Pan American)
Samina Raja,51,"Pakistani poet, writer, educationist, and broadcaster, cancer"
Sammi Kane Kraft,20,"American child actress (Bad News Bears), traffic collision"
Seamus Bonner,63,"Irish Gaelic footballer (Donegal), short illness"
Sher Afgan Niazi,66,"Pakistani politician, liver cancer"
Shirley Ballard,87,"American actress, director and screenwriter"
Shlomo Venezia,88,Greek-born Italian writer and Holocaust survivor
Shubha Phutela,21,"Indian film actress and model, multiple organ failure"
Sir John Moreton,94,British diplomat
Sir Stuart Bell,74,"British politician, MP for Middlesbrough (since 1983), pancreatic cancer"
Sir Wilson Whineray,77,New Zealand rugby union player and businessman (Carter Holt Harvey)
Slater Martin,86,"American Hall of Fame basketball player (Minneapolis Lakers, St. Louis Hawks)"
Stan Mudenge,70,"Zimbabwean politician, Minister of Foreign Affairs (1995–2005), Minister of Higher and Tertiary Education (since 2005)"
Stanford R. Ovshinsky,89,"American inventor and scientist, prostate cancer"
Stefan Leletko,59,Polish Olympic weightlifter
Steve Newman,58,"American football player and coach, heart attack"
Steve Paul,71,American nightclub owner (The Scene) and artist manager (Johnny Winter)
Sukhdev Singh Kang,81,"Indian jurist and politician, Chief Justice of the Jammu and Kashmir High Court (1989–1993), Governor of Kerala (1997–2002)"
Sunil Gangopadhyay,78,"Indian writer and poet, cardiac arrest"
Susan Murphy-Milano,52,"American author, cancer"
Susan Parkinson,87,British potter and charity worker
Susumu Ishikawa,79,"Japanese voice actor and singer, stomach cancer and emphysema"
Sylvia Kristel,60,"Dutch actress (Emmanuelle), model, and singer, throat and liver cancer"
