Name,Age,Info
Börje Karvonen,77,Finnish Olympic boxer
Caesar Belser,71,"American football player (Kansas City Chiefs), Super Bowl winner (1970), lung cancer"
Carlos Ozores,76,"Panamanian politician, Vice President (1984; 1989)"
Carole Achache,63,"French writer, photographer and actress, suicide by hanging"
Carolyn Squires,75,"American politician, member of the Montana Senate (2002–2010) and House of Representatives (2010–2014)"
Cecil Hechanova,84,Filipino sports administrator (Philippine Sports Commission)
Cedric Ritchie,88,"Canadian banker, CEO of Scotiabank"
Chandra Ranaraja,77,Sri Lankan politician
Charles Kaufman,87,"American educator (Mannes College of Music), acute myeloid leukemia"
Charlie Davis,89,American baseball player (Memphis Red Sox)
Cherylene Lee,60,"American actress (Donovan's Reef), breast cancer"
Chip Hooper,53,"American musical agent (Dave Matthews, Phish), cancer"
Christopher Armishaw,63,English cricketer (Derbyshire)
Claude Estier,90,"French politician and journalist, member of the National Assembly for Paris (1967–1968, 1981–1986), MEP for France (1979–1981)"
Claudine K. Brown,67,American museum director (Smithsonian Institution)
Claus Ogerman,86,German jazz conductor and arranger
Cliff Michelmore,96,British television presenter and producer
Clodomir Santos de Morais,87,Brazilian sociologist
Clyde Lovellette,86,"American basketball player (Minneapolis Lakers, St. Louis Hawks, Boston Celtics), NBA champion (1954, 1963, 1964), Olympic champion (1952), cancer"
Coca Crystal,68,"American television personality and political activist, respiratory failure"
Coy Wayne Wesbrook,58,"American convicted mass murderer, execution by lethal injection"
Curtis Hertel,63,"American politician, member (1981–1998) and Speaker (1997–1998) of the Michigan House of Representatives"
D. G. Jones,87,Canadian poet
Daan Myngheer,22,"Belgian professional cyclist, heart attack"
Dame Zaha Hadid,65,"Iraqi-born British architect, heart attack"
Daniel Buess,40,Swiss drummer
Darryl Hunt,50,"American justice reform activist, apparent suicide by gunshot"
Daryl Cohen,80,Australian Olympic weightlifter
Daryl Coley,60,American gospel singer
David Abbott,81,"British-born New Zealand cricket umpire, cancer"
David Baker,84,American jazz musician
David Blackburn,76,British artist
David Egan,61,"American musician, lung cancer"
David Green,76,"Welsh cricketer (Lancashire, Gloucestershire)"
David H. Porter,80,American academic
David M. Gates,94,American ecologist
David McSkimming,66,"Australian pianist, opera repetiteur and vocal coach, motor neurone disease"
David S. Johnson,70,American computer scientist
David Smyrl,80,"American actor (Sesame Street, The Preacher's Wife, The Cosby Show), lung cancer"
David Snellgrove,95,British Tibetologist
Davy Walsh,92,Irish footballer
Demetri Marchessini,81,Greek businessman
Denise Robertson,83,"British writer and television broadcaster (This Morning), pancreatic cancer"
Denys Carnill,90,"British field hockey player, Olympic bronze medallist (1952)"
Des O'Reilly,61,Australian rugby league player (Sydney Roosters)
Deva Dassy,104,French opera singer
Diana Mason,82,British Olympic equestrian
Dick Hudson,75,American football player (Buffalo Bills)
Dieter Fänger,90,German Olympic fencer (1960)
Domenico Maselli,82,Italian politician
Don Filleul,90,"Jersey politician, member of the States for Saint Helier No 1 (1978–1987), chairman of Jersey Heritage"
Don Walsh,81,Australian football player (Collingwood)
Donald Harris,84,American composer
Donald Rickard,88,American diplomat
Donald Stoltenberg,88,American painter
Donnie Duncan,75,"American football coach (Iowa State), cancer"
Doreen Massey,72,British geographer
Douglas Wilmer,96,"English actor (Sherlock Holmes, Octopussy, Jason and the Argonauts)"
Dragan Nikolić,72,Serbian actor
E.L. Boteler,96,"American politician, member of the Mississippi House of Representatives (1956–1972)"
Earl Hamner Jr.,92,"American television writer and producer (Falcon Crest, The Waltons, The Twilight Zone), cancer"
Earline W. Parmon,72,"American politician, member of the North Carolina House of Representatives (2002–2012) and Senate (2012–2015)"
Edgar Fredricks,73,American politician
"Edgar G. ""Sonny"" Mouton Jr.",86,American politician
Edmund Battersby,66,American pianist
Edmund Piątkowski,80,"Polish Olympic discus thrower (1960, 1964, 1968)"
Ekrem Jevrić,54,"Montenegrin singer, heart attack"
Eliezer Ronen,84,"Mexican-born Israeli politician, member of the Knesset (1974–1977)"
Eliot Gant,89,American executive (Gant)
Elizabeth Garrett,52,"American educator, president of Cornell University (since 2015), colon cancer"
Elizabeth Strohfus,96,"American military pilot (WASP), recipient of two Congressional Gold Medals, complications from a fall"
Elwyn L. Simons,87,American paleontologist
Emanuele Nicosia,63,Italian automobile designer
Enrico Bisso,60,Italian Olympic swimmer
Enriquito López,60,"Dominican Republic politician, member of the Senate (2000–2004)"
Eric Engberg,74,American news correspondent
Erik Duval,50,"Belgian computer scientist, T-cell lymfoblastic lymphoma"
Ernest George Mardon,87,British-born Canadian historian
Ernestine Anderson,87,American jazz vocalist
Esko Karhunen,88,Finnish Olympic basketball player (1952) and contributor
Esther Herlitz,94,"Israeli diplomat and politician, Ambassador to Denmark (1966–1971), country's first female ambassador"
Eugene Parker,60,American sports agent
Even Hansen,92,"Norwegian footballer (Odd, national team)"
Fangge Dupan,89,Taiwanese poet
Felix Ibru,80,"Nigerian politician, Governor of Delta State (1992–1993)"
Fernando Mendes,78,Portuguese football player and manager (Sporting CP)
Fernando Solana,85,"Mexican diplomat and politician, member of the Senate for Mexico City (1994–2000), Secretary of Foreign Affairs (1988–1993), negotiated NAFTA"
Film News Anandan,88,Indian film historian
Francis Kane,93,Canadian ice hockey player (Detroit Red Wings)
Francis Pasion,38,"Filipino director (On the Wings of Love), heart attack"
Francisco Algora,67,Spanish actor
Francisco García Moreno,68,"Mexican Olympic water polo player (1968, 1972, 1976), 1975 Pan American Games champion, shot"
Frank De Felitta,94,American author and screenwriter (Audrey Rose)
Frank Sinatra Jr.,72,"American singer (That Face!) and actor (Hollywood Homicide), heart attack"
Frank Terpil,76,American CIA agent and arms dealer
Frank Torley,75,"New Zealand television presenter and producer (Country Calendar, Top Town), cancer"
Frankie Michaels,60,"American actor (Mame) and singer, Tony winner (1966)"
François-Eudes Chanfrault,41,"French composer (The Hills Have Eyes, High Tension)"
Fred Richards,88,American baseball player (Chicago Cubs)
Frederick Moore,85,English cricketer (Lancashire)
Gabriel Singson,87,"Filipino banker, Governor of the Bangko Sentral (1993–1999)"
Galagama Sri Aththadassi Thera,94,"Sri Lankan Buddhist monk, Mahanayaka of the Asgiriya Chapter of Siyam Nikaya (since 2015)"
Garry Lefebvre,71,Canadian CFL football player (Edmonton Eskimos)
Garry Shandling,66,"American comedian and actor (The Larry Sanders Show, It's Garry Shandling's Show, Over the Hedge), Emmy winner (1998), pulmonary thrombosis"
Gary Braasch,70,American environmental photographer
Gary Hutzel,60,"American visual effects supervisor (Star Trek, Battlestar Galactica, Defiance), heart attack"
Gary Jeter,61,"American football player (Los Angeles Rams, New York Giants), heart attack"
Gary Smalley,75,"American family counselor, Christian and relationship author, complications from heart and kidney disease"
Gaspar Rosety,57,"Spanish journalist, complications from a stroke"
Gavin Christopher,66,"American R&B/hip-hop musician, songwriter and producer, heart failure"
Gayle Hopkins,74,American Olympic long jumper (1964)
Gayle McCormick,67,"American singer (Smith), cancer"
Gaúcho,52,"Brazilian football coach and player (Flamengo), prostate cancer"
Ge Cunzhuang,87,"Chinese actor, heart failure"
Gegham Grigoryan,65,Armenian opera singer
Gene Short,62,"American basketball player (Seattle SuperSonics, New York Knicks), bronze medalist at the 1974 FIBA World Championship"
Geoffrey Eglinton,88,British chemist
Geoffrey Hartman,86,German-born American literary critic
George McLean,92,Canadian journalist and news anchor (The National)
George Menzies,85,"New Zealand rugby league player and coach (West Coast, national team)"
George Ndung’u Mwicigi,83,Kenyan politician
Georges Cottier,93,Swiss Roman Catholic cardinal
Georges Tarabichi,77,Syrian writer and translator
Georgios Tsakanikas,81,"Greek Olympic shot putter (1956, 1960, 1964)"
Gerard Reedy,76,"American Jesuit priest and academic, president of the College of the Holy Cross (1994–1998)"
Ghais Malik,85,"Egyptian Anglican prelate, Bishop of Egypt (1984–2000)"
Gheorghe Vrabie,77,"Moldovan artist, designer of the coat of arms, seal of Chișinău and the leu"
Giancarlo Ibarguen,53,"Guatemalan businessman and academic, president of Universidad Francisco Marroquín (2003–2013), amyotrophic lateral sclerosis"
Gianmaria Testa,57,Italian singer-songwriter
Gilbert Horn Sr.,92,American Assiniboine soldier and code talker (Merrill's Marauders)
Gilson Alvaristo,59,"Brazilian professional and Olympic cyclist (1980, 1984)"
Giorgio Ariani,74,Italian comedian and actor (Pinocchio)
Giorgio Calabrese,86,Italian songwriter
Glen Dawson,103,American rock climber and mountaineer
Gloria Galeano Garcés,57,Colombian plant systematist
Gogi Grant,91,"American pop singer (""The Wayward Wind"")"
Gordon Guyer,89,"American educator, President of Michigan State University (1992–1993)"
Graham Fortune,74,"New Zealand diplomat and public servant, permanent representative to the UN in Geneva (1987–1990), High Commissioner to Australia (1994–1999)"
Grahame Bowen,69,"Australian rugby league player (St. George Dragons, Cronulla-Sutherland Sharks)"
Guido Westerwelle,54,"German politician, Minister for Foreign Affairs (2009–2013) and Vice-Chancellor (2009–2011), leukemia"
Hans Kleefeld,86,"Canadian graphic designer (Air Canada, TD Bank)"
Hans-Dietrich Genscher,89,"German politician, Minister of the Interior (1969–1974) and Foreign Affairs (1974–1982; 1982–1992), Vice Chancellor (1974–1982; 1982–1992), heart failure"
Hans-Martin Pawlowski,84,German lawyer and academic
Harold H. Saunders,85,"American diplomat, prostate cancer"
Harold J. Morowitz,88,American biophysicist
Harold Zisla,90,American painter
Harriet Cornelia Mills,95,American academic and sinologist
Harry Kartz,102,"British businessman, Aston Villa chairman (1978–1980)"
Harry Turbott,85,New Zealand architect and landscape architect
Hassan Al-Turabi,84,"Sudanese Islamic spiritual leader, member of the National Assembly"
Hayabusa,47,"Japanese professional wrestler (Frontier Martial-Arts Wrestling), brain hemorrhage"
Heikki Hakola,86,Finnish Olympic wrestler (1960)
Helle-Vibeke Erichsen,76,Danish artist
Helmut Veith,45,Austrian computer scientist
Henk Schueler,93,Dutch speed skater
Henry Hobhouse,91,British author (Seeds of Change: Five Plants That Transformed Mankind)
Henry Porter,94,"Canadian vice-admiral, Commander Maritime Command (1970–1971)"
Henry R. Horsey,91,"American judge, member of the Delaware Supreme Court (1978–1994)"
Hilary Putnam,89,"American philosopher, mathematician and computer scientist"
Howard Cable,95,"Canadian conductor, composer and arranger"
Ian Britton,61,"Scottish football player (Chelsea, Blackpool, Burnley) and manager (Nelson), cancer"
Ian Bruce,82,Canadian Olympic sailor
Ibrahim El Bakraoui,29,Belgian terrorist (2016 Brussels bombings)
Igor Khait,52,"American animation producer (The Lego Movie, Atlantis: The Lost Empire, Brother Bear), pancreatic cancer"
Igor Pashkevich,44,"Soviet-born Russian Olympic figure skater (1994, 1998), 1990 World Juniors champion"
Ilir Hoti,58,"Albanian economist and banker, melanoma"
Ilkka Ruohonen,57,Finnish cultural anthropologist and documentary film maker
Ilmari Susiluoto,68,Finnish political scientist
Imre Kertész,86,"Hungarian writer, Nobel Prize laureate (2002), complications from Parkinson's disease"
Imre Pozsgay,82,"Hungarian politician, MP (1983–1994)"
Iolanda Balaș,79,"Romanian high jumper, Olympic champion (1960, 1964), director of the FRA (1988–2005), complications from a gastric disorder"
Ivan Rohrt,95,"Australian sports administrator, President of Carlton Football Club (1974–1977)"
J. Russell Nelson,86,"American educator, President of Arizona State University (1981–1989), complications from Alzheimer's disease"
J. Thomas Rosch,76,"American lawyer, Commissioner of Federal Trade Commission (2006–2013), complications of Parkinson's disease"
Jack Boxley,84,"English footballer (Bristol City, Coventry City)"
Jack Buckalew,83,"American politician, member of the West Virginia Senate (1995–1998)"
Jack Mansell,88,British football player and coach
Jacob Otanka Obetsebi-Lamptey,70,"Ghanaian politician, member of the Kufuor government (2001–2007), leukemia"
Jacqueline Alduy,91,French politician
Jacques Bihozagara,71,Rwandan politician and diplomat
James Anthony Gaffney,87,British civil engineer
James Barrett McNulty,71,"American politician, Mayor of Scranton, Pennsylvania (1982–1986), cancer and cardiac disorder"
James Douglas,86,"American actor (As the World Turns, Peyton Place, G.I. Blues)"
James M. Robinson,91,American biblical scholar
James McNamara,76,"Irish long-distance runner, M50 10000 metre world record holder (1989–1991)"
James Noble,94,"American actor (Benson, 10, Archie: To Riverdale and Back Again), complications from a stroke"
James Ocholi,55,"Nigerian politician, traffic collision"
Jan Němec,79,Czech film director (A Report on the Party and the Guests) and screenwriter
Jan Pronk,97,"Dutch cyclist, world champion in motor-paced racing (1951)"
Jane Plant,71,British geochemist
Janusz Bolonek,77,"Polish Roman Catholic prelate and diplomat, Apostolic nuncio (1989–2013)"
Jaroslav Tomáš,67,Czech Olympic volleyball player
Javier de Nicoló,87,Italian-born Colombian priest
Jaya Krishna,67,Indian film producer (Mana Voori Pandavulu)
Jean Cornelis,74,"Belgian footballer (R.S.C. Anderlecht), complications following a heart attack"
Jean Defraigne,86,"Dutch-born Belgian politician, member of the Chamber of Representatives (1965–1974, 1977–1989) and Senate (1974–1977)"
Jean Lapierre,59,"Canadian politician, Minister of Transport (2004–2006) and broadcaster (CKAC), plane crash"
Jean Miotte,90,French abstract painter
Jean Prodromidès,88,French composer
Jean-Bernard Raimond,90,"French politician, Minister of Foreign Affairs (1986–1988), ambassador to Morocco, Poland, the Soviet Union and the Vatican"
Jean-Pierre Coffe,78,French television presenter and food critic
Jennifer Frey,47,"American sportswriter, multiple organ failure"
Jerome Heckenkamp,36,Australian-born American computer hacker
Jerry Bridges,86,"American evangelical Christian author, speaker and administrator (The Navigators)"
Jerry Dolyn Brown,73,American pottery artist
Jerry Taylor,78,"American politician, member of the Arkansas House of Representatives (2001–2005) and Senate (2005–2012), Mayor of Pine Bluff (1992–2000), PSP"
Jim Harrison,78,"American author and screenwriter (Legends of the Fall, Wolf, Revenge), heart attack"
Jim Hillyer,41,"Canadian politician, MP for Medicine Hat—Cardston—Warner (since 2011), apparent heart attack"
Jim Kimsey,76,"American technology executive, co-founder and CEO of AOL, melanoma"
Jim MacNeill,87,"Canadian environmentalist and senior Cabinet adviser, pneumonia"
Jim Roselle,89,American radio broadcaster (WJTN)
Jim Thistle,61,"Canadian lawyer, negotiated Atlantic Accord (1985), amyotrophic lateral sclerosis"
Jimmy Riley,68,"Jamaican reggae musician, cancer"
Jimmy Toner,92,"Scottish footballer (Dundee, Leeds United)"
Joan Bates,86,British Sealandic princess
Joan Brown,90,British potter
Joe Ascione,54,American jazz drummer
Joe Cabot,94,American jazz musician and band leader
Joe Garagiola,90,"American baseball player (Cardinals, Cubs, Pirates) and Hall of Fame sportscaster (MLB GOTW), World Series champion (1946)"
Joe Santos,84,"American actor (The Rockford Files, The Sopranos, The Last Boy Scout), heart attack"
Joe Shepley,85,American jazz trumpeter
Joey Feek,40,"American country singer (Joey + Rory), cervical cancer"
Johan Cruyff,68,"Dutch football player and manager (AFC Ajax, FC Barcelona, Feyenoord, national team), lung cancer"
John Caldwell,87,Australian demographer
John Cannon,35,"Canadian rugby union player (national team), suspected heart attack"
John Ene Okon,47,Nigerian football player and coach (national team)
John Gutfreund,86,"American investor (Salomon Brothers), complications from pneumonia"
John Jones,90,"British Olympic water polo player (1952, 1956)"
John King,77,English football player and manager (Tranmere)
John McKibbin,69,"American politician, member of the Washington House of Representatives (1974–1978), plane crash"
John Morphett,83,Australian architect
John Pennebaker,72,"American politician, member of the Mississippi House of Representatives (1975–1992)"
John Rogers,85,Australian Olympic cyclist
John Urry,69,British sociologist
John W. Cahn,88,"German-born American metallurgist, awarded National Medal of Science (1998), namesake of Cahn–Hilliard equation, leukemia"
John Wittenborn,80,"American football player (San Francisco 49ers, Philadelphia Eagles), NFL champion (1960)"
Jon English,66,"English-born Australian musician and actor (Against the Wind), complications from surgery"
Jon Roehlk,54,American arena football player
Josef Anton Riedl,86,German composer
Josef Simon,85,German philosopher
Joseph Kumuondala Mbimba,75,"Congolese Roman Catholic prelate, Bishop of Bokungu–Ikela (1982–1991) and Archbishop of Mbandaka-Bikoro (since 1991)"
Joseph Mercieca,87,"Maltese Roman Catholic prelate, Archbishop of Malta (1976–2006)"
Joseph Rwegasira,81,"Tanzanian diplomat, Minister of Foreign Affairs (1993–1995), Ambassador to Zambia"
Joseph Toppo,72,"Indian politician, MP for Tezpur (2009–2014), Assam MLA for Sonitpur (1996–2009), complications from a stroke"
José Artetxe,85,Spanish footballer (Athletic Bilbao)
José Carlos Avellar,79,Brazilian film critic (Jornal do Brasil)
José Ramón Herrero Merediz,85,"Spanish politician, member of the Senate (1982–1996) and European Parliament (1986–1987)"
Jovito Salonga,95,"Filipino politician, Senate President (1987–1992), cardiac arrest"
Judy Pickard,94,"New Zealand abstract painter, librarian and advocate for women's rights"
Judy-Joy Davies,87,"Australian swimmer and journalist, Olympic bronze medallist (1948)"
Julio Lacarte Muró,97,Uruguayan diplomat and politician
Julio Vial,82,Chilean footballer
Julius Adams,67,American football player (New England Patriots)
Jun Shiraoka,71,Japanese photographer
June Peppas,86,American AAGPBL baseball player (Kalamazoo Lassies)
Justin Leiber,77,American philosopher and science fiction writer
János Kilián,93,Hungarian Olympic speed skater
József Verebes,74,Hungarian football player and coach
Kaba Rougui Barry,62,"Guinean businesswomen and politician, Minister Delegate for Guineans Abroad (2010-2014), Minister of Pre-University, Technical, Vocational Education and Civic Education (2009-2010), and Mayor of Matam (1991-2000)"
Kalabhavan Mani,45,"Indian actor and singer, liver cirrhosis and methyl alcohol poisoning"
Kalidas Shrestha,93,"Nepali artist and academic, pneumonia as a complication from a kidney infection"
Karen Carroll,58,American blues singer
Kazuko Hirabayashi,82,Japanese choreographer
Keith Emerson,71,"English progressive rock keyboardist (The Nice; Emerson, Lake & Palmer), suicide by gunshot"
Keith Ollerenshaw,87,Australian Olympic long-distance runner (1956)
Ken Barr,83,Scottish artist
Ken Broderick,74,"Canadian ice hockey player (Edmonton Oilers, Boston Bruins), Olympic bronze medallist (1968)"
Ken Howard,71,"American actor (1776, The White Shadow, J. Edgar), President of SAG/SAG-AFTRA (2009–2016), Emmy winner (1981, 2009)"
Ken Moore,90,Canadian football player
Kevin Turner,46,"American football player (New England Patriots, Philadelphia Eagles), amyotrophic lateral sclerosis"
Khalid El Bakraoui,27,Belgian terrorist (2016 Brussels bombings)
Khalid Mahmood Mithu,55,"Bangladeshi film director (Gohine Shobdo), falling tree"
Khuzaima Qutbuddin,75,Indian Islamic leader
Kong Jaw-sheng,60,"Taiwanese bank executive, chairman of the FSC (2004–2006), heart attack"
Konstantin Ozgan,76,Georgian Abkhaz politician
Kostas Koutsomytis,77,Greek film director and screenwriter
Kris Travis,32,"English wrestler, cancer"
Lalmuni Chaubey,73,"Indian politician, MP (1996–2009)"
Larry Drake,66,"American actor (L.A. Law, Johnny Bravo, Darkman), Emmy winner (1988, 1989), blood cancer"
Laura Knaperek,60,"American politician, member of the Arizona House of Representatives (1995–2006), ovarian cancer"
Lauri Lehtinen,88,Finnish footballer
Lawrence E. Bennett,92,"American politician, member of the New York State Assembly (1983–1994)"
Lawrence Van Gelder,83,"American newspaper journalist (The New York Times), leiomyosarcoma"
Lee Reherman,49,"American actor (American Gladiators, Star Trek Into Darkness, Last Action Hero)"
Leilani Muir,71,Canadian human rights activist
Leon Charney,77,American real estate tycoon and talk show host
Leonard Berney,95,"British military officer, a liberator of Bergen-Belsen, heart attack"
Leonard L. Northrup Jr.,98,American engineer
Leonard Mayaen,63,"Filipino politician, Governor of Mountain Province (1998–2001, since 2010), cardiac arrest"
Leroy Blunt,94,"American politician, member of the Missouri House of Representatives (1979–1986), complications from stroke"
Les Tanyuk,77,"Ukrainian theatre and film director and politician, MP (1990–2007)"
Lester Menke,97,"American politician, member of the Iowa House of Representatives (1973–1985)"
Lester Thurow,77,American political economist
Lilly Dubowitz,85,Hungarian-born British paediatrician
Lincoln Myers,66,"Trinidadian politician, Environment and National Service minister and MP for St Ann's East"
Lloyd Shapley,92,"American mathematician and economist, laureate of the Nobel Memorial Prize in Economic Sciences (2012)"
Lord James Blears,92,British professional wrestler
Lord Michael Jones,68,Scottish judge
Lothar Späth,78,"German politician, Minister President of Baden-Württemberg (1978–1991), Alzheimer's disease"
Louis Meyers,60,"American festival organizer, co-founder of South by Southwest, director of Folk Alliance International, suspected heart attack"
Louise Plowright,59,"British actress (Mamma Mia!, EastEnders, Families), pancreatic cancer"
Lucas Gomes Arcanjo,44,Brazilian police officer and political activist
Luigi Corioni,78,"Italian bathroom furnishings and football executive (Brescia Calcio, A.C. Milan, Bologna)"
Lyubka Rondova,79,Bulgarian folk singer
Léon Francioli,69,Swiss double bass player
Léonie Geisendorf,101,Polish-born Swedish architect
M. V. Rao,88,Indian agricultural scientist
Mae-Wan Ho,74,Hong Kong geneticist
Maggie Blye,73,"American actress (The Italian Job), cancer"
Magsud Ibrahimbeyov,80,"Azerbaijani writer and politician, member of the National Assembly"
Manzoor Mirza,85,Pakistani economist
Marcello De Cecco,76,Italian economist
Marian Kociniak,80,Polish actor (How I Unleashed World War II)
Marianne Krencsey,84,Hungarian actress
Marie-Claire Kirkland,91,"Canadian politician and judge, first woman elected to the Legislative Assembly of Quebec"
Marilyn Stokstad,87,American art historian
Marinko Madžgalj,37,"Serbian actor, singer and television presenter, pancreatic cancer"
Marion Patrick Jones,85,Trinidadian writer
Martha Ehlin,38,"Swedish organisation founder, cancer"
Martha Wright,92,"American actress (South Pacific, The Sound of Music, Goodyear Television Playhouse) and singer"
Martin Crowe,53,"New Zealand cricketer (national team), lymphoma"
Martin Legassick,75,"South African historian and activist, cancer"
