Name,Age,Info
Malcolm Kirk,51,"English professional wrestler and rugby league player (Featherstone Rovers), died in the ring"
Mangkunegara VIII,62,"Indonesian politician, last ruler of Mangkunegaran, Java"
Marcelo Ramos Motta,56,"Brazilian writer, heart attack"
Mary Dobkin,84,"Russian-born American amateur sports coach, stroke"
Mary-Louise Hooper,80,American heiress and activist in the civil rights and anti-apartheid movements
Michèle Alfa,76,"French actress, hider of French Resistance leaders"
Mihailo Apostolski,80,Macedonian general and politician
Mohammad Choucair,70,"Lebanese politician, assassinated"
Myles Lane,83,"American NHL ice hockey player (New York Rangers) and Supreme Court justice, Alzheimer's disease"
Myron Stout,78,"American abstract painter, lung cancer"
Naji al-Ali,48,"Palestinian cartoonist, assassinated"
Narayana Kasturi,89,"Indian writer, professor and journalist"
Nick Vanos,24,"American NBA basketballer (Phoenix Suns), plane crash"
Nirmal Mahto,36,"Indian political activist, leader of Jharkhand Mukti Morcha, murdered"
Nobusuke Kishi,90,"Japanese politician, Prime Minister of Japan, heart complications"
Otto Höfler,86,Austrian philologist specialising in Germanic studies
Patrick O'Boyle,91,"American Roman Catholic prelate, Archbishop of Washington"
Paul Schlack,89,German chemist
Paula Bauersmith,78,"American actress, cancer"
Paulo Navalho,20,"Angolan-born Portuguese footballer, heart attack during a game"
Pepe Cáceres,52,"Colombian bullfighter, complications from a goring"
Peter Mehringer,77,American freestyle wrestler and Olympic gold medalist
Peter Schidlof,65,"Austrian-born British violist, co-founder of the Amadeus Quartet"
Phillip Hagar Smith,82,American electrical engineer (Smith chart)
Pola Negri,90,"Polish-American actress and singer, pneumonia and brain tumour"
Prince Yamashina Takehiko,89,Japanese head of the Yamashina-no-miya
Ralph Haver,71,"American architect (Haver Homes), pulmonary disease"
Raquel Torres,78,"Mexican-born American film actress, heart attack"
Robert Leonard Ewing Scott,90,American convicted murderer
Rudolf Broby-Johansen,86,"Danish art historian, communist activist and writer"
Rudolf Hess,93,"German Nazi official, Deputy Führer, ostensibly suicide by hanging"
S. Marshall Kempner,88,"American investment banker, founder of the French Bank of California, heart failure"
Sachin Nag,67,"Indian swimmer and water polo player, Olympian"
Sally Long,85,American dancer and actress
Salvador Flores Rivera,67,Mexican composer and singer
Sam Kahn,75,"South African politician, member of parliament"
Samuel Lubell,75,"American public opinion pollster and author, stroke"
Scott La Rock,25,"American hip-hop disc jockey and music producer, murdered"
Shaike Ophir,58,"Israeli actor, playwright and director (The Policeman), lung cancer"
Sheila van Damm,65,"British motor rally driver, owner of Windmill Theatre in London"
Sherwood Bailey,64,"American child actor, cancer"
Shichirō Fukazawa,73,Japanese author
Shigeo Sasaki,74,Japanese mathematician (Sasakian manifolds)
Siegfried Borris,80,German composer
Steve Davis,58,American jazz bassist (John Coltrane Quartet)
Stéphanos I Sidarouss,83,Egyptian priest of the Coptic Catholic Church
Sumiko Kurishima,85,"Japanese actress, master of traditional Japanese dance"
Sydney Bromley,78,"English actor, cancer"
Tatsuhiko Shibusawa,59,"Japanese novelist and translator of French literature, carotid aneurysm"
Ted Sherdeman,78,"American radio producer and screenwriter (My Favorite Martian, The Flying Nun, Bewitched)"
Thomas Agro,55,American gangster with the Gambino crime family
Thomas B. Manuel,88,"American community leader and politician, heart attack"
Thomas D'Alesandro Jr.,84,"American politician, member of U.S. House of Representatives, cardiac arrest"
Tillit Sidney Teddlie,102,"American singing teacher, composer and minister"
Tjilik Riwut,69,"Indonesian Air Force officer, governor of Central Kalimantan, hepatitis"
Tom Doerr,39,American gay activist
Trevor O'Keeffe,18,Irish man murdered while hitchhiking in France
Ubaldo Ragona,70,Italian film director and screenwriter
Uys Krige,77,"South African writer of novels, poems and plays"
Vern Gardner,62,"American basketballer, stroke"
Vic Silayan,58,"Filipino actor (Kisapmata, Of the Flesh), heart attack"
Victor Stafford Reid,74,Jamaican writer
Vincent Persichetti,72,American composer and pianist
W. W. Keeler,79,"American engineer and oilman, principal chief of the Cherokee Nation"
Wade H. McCree,67,"American judge, Solicitor General of the United States, bone cancer"
Walter Herrmann,76,German nuclear physicist and mechanical engineer
Wayne Hansen,58,"American NFL footballer (Chicago Bears), bone cancer"
William S. Moorhead,64,"American politician, member of U.S. House of Representatives, lung cancer"
Winifred Bryson,94,American stage and silent-screen actress (A Heart to Let)
Wylie Sypher,81,American non-fiction writer
Yidnekatchew Tessema,65,"Ethiopian international footballer (Saint George, Ethiopia)"
Yves Volel,52,"Haitian lawyer, activist and presidential candidate, assassinated"
Živko Čingo,51,Yugoslavian writer
