Name,Age,Info
Güzin Dino,102,Turkish literary scholar
Hank Kozloski,85,American sportswriter
Happy Pieterse,70,"South African boxer, complications of diabetes"
Harold A. Carter,76,"American pastor, cancer"
Harold Long,72,"Canadian politician,  British Columbia MLA for Mackenzie (1986–1991) and Powell River-Sunshine Coast (2001–2005), plane crash"
Harold Shapero,93,"American composer and pianist (Symphony for Classical Orchestra), complications from pneumonia"
Harold Sossen,88,American businessman
Harold Whitfield,94,South African cricketer
Harry Birrell,85,"American radio news broadcaster (KNX (AM)), interstitial lung disease"
Harry Randall Jr.,86,American politician
Harry Schuh,70,"American football player (Oakland Raiders, University of Memphis)"
Harvansh Singh,64,"Indian politician, Madhya Pradesh MLA for Keolari (since 1993), cardiac arrest"
Haynes Johnson,81,"American journalist (The Washington Post, Washington Evening Star), winner of Pulitzer Prize (1966), heart attack"
Hayri Kozakçıoğlu,75,"Turkish politician, shot"
Hayri Sezgin,52,Turkish Olympic wrestler
Hazel Hawke,83,"Australian social activist and National Treasure, first wife of Prime Minister Bob Hawke, complications of dementia"
Hedda Bolgar,103,American psychoanalyst
Heinrich Rohrer,79,"Swiss physicist, Nobel laureate (1986)"
Helen Hanft,79,"American actress (Manhattan), intestinal complications"
Helmin Wiels,54,"Curaçaoan politician, leader of Pueblo Soberano in the Estates of Curaçao (since 2010), shot"
Helmut Braunlich,84,American composer
Henri Dutilleux,97,French composer
Henrique Rosa,67,"Bissau-Guinean politician, Acting President (2003–2005), lung cancer"
Henry Hope Reed Jr.,97,American architecture critic
Henry Morgentaler,90,"Polish-born Canadian physician, abortion advocate, Holocaust survivor, heart attack"
Herbert Blau,87,"American theater director, scholar and theorist, sarcomatoid carcinoma of the chest"
Herbert Romerstein,82,American anti–communist writer
Huang Yu,96,"Chinese film director, screenwriter and actor"
Hugh J. Silverman,67,"American philosopher, cancer"
Huguette Oligny,91,Canadian theatre actress
Humberto Lugo Gil,79,"Mexican politician, Governor of Hidalgo (1998–1999)"
Héctor Garza,43,"Mexican professional wrestler, lung cancer"
Ian MacLeod,53,Scottish footballer (Motherwell)
Ibragim Todashev,27,"Chechen–born American mixed martial artist, shot"
Idriss Ndélé Moussa,54,"Chadian politician, President of Pan African Parliament (2009–2012), traffic collision"
In Excess,26,Irish-born American Thoroughbred racehorse. (death announced on this date)
Ingrid Visser,35,"Dutch Olympic volleyball player (1996), homicide"
Isabel Benham,103,American railroad businesswoman
Ivan Turina,32,"Croatian footballer (AIK Stockholm), cardiac dysrhythmia"
Ivar Kallion,81,"Estonian Communist politician, chairman of the executive committee of Tallinn (1971–1979)"
J. Christopher Jaffe,85,American acoustical engineer
Jack Butler,85,"American Hall of Fame football player (Pittsburgh Steelers), complications from a staph infection"
Jack Hawkins,96,American Marine Corps officer (Bay of Pigs Invasion)
Jack Makari,95,Lebanese-American cancer immunologist
Jack Vance,96,American science fiction author
Jacques Stockman,74,Belgian footballer (R.S.C. Anderlecht)
Jagdish Mali,59,"Indian fashion photographer, multiple organ failure"
Jagjit Singh Lyallpuri,96,Indian politician
Jairo Mora,26,"Costa Rican environmentalist, shot"
James E. Ramsey,81,"American politician, member of North Carolina House of Representatives (1963–1974), Speaker (1973–1974), complications from a stroke"
James Stuart-Smith,93,"British judge and army officer, Advocate General of the Armed Forces (1984–1991)"
Jan Kinder,68,Norwegian Olympic ice hockey player
Jan Villerius,74,"Dutch footballer, cancer"
Javier Díez Canseco,65,"Peruvian politician and sociologist, MP (1995–2000, 2001–2006, since 2011), pancreatic cancer"
Jayalath Jayawardena,59,"Sri Lankan politician, physician and human rights campaigner, heart disease"
Jean Bach,94,American filmmaker (A Great Day in Harlem)
Jean Delobel,80,French politician
Jean Stapleton,90,"American actress (All in the Family, You've Got Mail, Michael), Emmy winner (1971, 1972, 1978)"
Jeanne Cooper,84,American actress (The Young and the Restless)
Jeff Berry,64,"American Knights of the Ku Klux Klan leader, lung cancer.[unreliable source?]"
Jeff Hanneman,49,"American guitarist (Slayer), liver failure"
Jeffrey Hunker,56,American cyber security expert and academic
Jens Elmegård Rasmussen,69,Danish linguist and Indo-Europeanist
Jevan Maseko,70,"Zimbabwean military officer, Governor of Matabeleland North Province, Ambassador to Algeria, Russia and Cuba, diabetes and kidney failure"
Jill Kitson,74,Australian radio broadcaster and literary journalist
Jim Zabel,91,American sports broadcaster (University of Iowa)
Jimmy Wray,78,"British politician, MP for Glasgow Provan (1987–1997) and Glasgow Baillieston (1997–2005)"
Jo Benkow,88,"Norwegian writer and politician, President of the Parliament (1985–1993)"
Jo Pitt,34,"Scottish paralympic equestrian, pulmonary veno-occlusive disease"
Joe Astroth,90,American baseball player (Philadelphia/Kansas City Athletics)
Joe Farman,82,"British physicist, identified ozone hole"
"John ""Mule"" Miles",90,American Negro league baseball player
John Antonio,83,"American advertising executive, created Clemson University tiger paw logo, cancer"
John Bierwirth,89,"American aircraft executive, Chairman of Grumman (1972–1988)"
John F. Dolan,90,American politician
John Goddard,88,"American adventurer, cancer"
John Lucas,92,British Army officer
John Shea Jr.,84,"American politician, member of the Connecticut House of Representatives (1961–1962)"
John Sumner,88,Australian founder and artistic director of the Melbourne Theatre Company
John Swaim,64,"American attorney, Pennsylvania state legislator"
Johnny Bos,61,"American boxer and author, heart failure"
Jorge Rafael Videla,87,"Argentine military lieutenant general and politician, President (1976–1981), complications from a fall"
Joseba Larrinaga,45,"Spanish Paralympic athlete, traffic collision"
Joseph A. Steger,76,"American psychologist and academic, President of the University of Cincinnati (1984–2003)"
Joseph P. McFadden,65,"American Roman Catholic prelate, Bishop of Harrisburg (since 2010), heart attack"
José García Quesada,82,Chilean Olympic footballer
José María Pérez Gay,70,"Mexican journalist, academic and diplomat, Ambassador to Portugal, National Journalism Prize (1996)"
Joy Baluch,80,"Australian politician, Mayor of Port Augusta (1981–1993, since 1995)"
Joyce Brothers,85,"American psychologist, newspaper columnist, and actress (Loaded Weapon 1, Spy Hard), respiratory failure"
Juan Américo Díaz,68,Bolivian footballer
Juan José Muñoz,62,"Argentine businessman, President of Gimnasia y Esgrima La Plata, renal failure"
Judit Ágoston-Mendelényi,76,Hungarian Olympic champion fencer (1964)
Julia Tashjian,74,"American politician, Secretary of the State of Connecticut (1983–1991), heart attack"
Julian Malonso,89,"Filipino military man, educator and sports executive, lingering illness.[unreliable source?]"
Jérôme Reehuis,73,Dutch actor
Jürg Amann,65,Swiss author and dramatist
Jānis Eglītis,52,Latvian politician
K Bikram Singh,75,"Indian filmmaker, complications from liver failure"
Keith Carter,88,American Olympic silver medalist swimmer (1948)
Keith Jukes,59,"English Anglican clergyman, Dean of Ripon (since 2007), stomach cancer"
Ken Lippiatt,93,Australian rules footballer
Ken Venturi,82,"American golfer and golf analyst, winner of the U.S. Open (1964), World Golf Hall of Fame inductee (2013), multiple infections"
Ken Whaley,67,"British rock musician (Man, Ducks Deluxe, Help Yourself), lung cancer"
Kenneth Waltz,88,American political scientist
Kennett Love,88,"American journalist (The New York Times), respiratory failure"
Kozo Igarashi,87,"Japanese politician, member of the House of Representatives, Chief Cabinet Secretary (1994–1995), pneumonia"
Kristen Kyrre Bremer,87,Norwegian theologian and bishop
Kyprianos Koutsoumpas,78,"Greek Orthodox hierarch, Metropolitan of Oropos and Fili, President of Synod of the Old Calendarist Church of Greece, stroke"
Larry Johnson,62,American baseball player
Larry Jones,79,"American football player and coach (Florida State University, 1971–1973)"
Laurence Haddon,90,"American actor (Mary Hartman, Mary Hartman, Dallas, Knots Landing), Lewy body disease"
Lawrence Pope,73,"American politician and academic, member of the Iowa House of Representatives (1979–1983), renal cancer"
Lefteris Vogiatzes,68,"Greek theater actor and director, cancer"
Leif Preus,85,"Norwegian photographer, founder of the Preus Museum"
Len Legault,80,Canadian Football League player
Lenin Gani,45,"Bangladeshi sports journalist, pulmonary hypertension"
Lenny Yochim,84,"American baseball player (Pittsburgh Pirates), heart failure"
Leonard Erickson,66,American oncologist
Leonard Harbin,98,Trinidad cricketer
Leonard Marsh,80,"American beverage executive, co-founder of Snapple"
Lewis Yocum,66,"American orthopedist, specialist in Tommy John surgery, liver cancer"
Lilo Ramdohr,99,"German Resistance fighter, member of the White Rose"
Linden Chiles,80,"American actor (Quincy, M.E., Barnaby Jones, Perry Mason), fall.[citation needed]"
Little Tony,72,"Italian-born Sammarinese pop singer and actor, lung cancer"
Lola Hendricks,80,American activist
Lorene Mann,76,American country music singer and songwriter
Lotfi Dziri,67,Tunisian actor
Lothar Schmid,85,German chess grandmaster
Louis de Cartier de Marchienne,91,Belgian baron and businessman
Lubomír Zajíček,67,Czech Olympic bronze medallist volleyball player (1968)
Luciano Lutring,75,"Italian criminal, painter and author"
Ludwig G. Strauss,63,"German physician and academic, cancer"
Luis Zuloaga,90,Venezuelan baseball player (Leones del Caracas)
Lynne Woolstencroft,69,"Canadian politician, Mayor of Waterloo, Ontario (2000–2003), cancer"
Mahendra Karma,62,"Indian political leader, founder of Salwa Judum, shot"
Mairuth Sarsfield,88,Canadian broadcaster and author (No Crystal Stair)
Malcolm Clarke,82,British marine biologist
Malcolm Parkes,83,English academic.[citation needed]
Malcolm Shabazz,28,"American Islamist, grandson of Malcolm X, beaten"
Mamman Kontagora,69,Nigerian military officer and politician
Marcel Bélanger,92,Canadian academic
Marek Jackowski,66,Polish rock musician (Maanam)
Margaret Rayburn,86,"American politician, member of the Washington House of Representatives (1985–1995)"
Marian Jeżak,84,Polish ice hockey player
Marianne Ferber,90,Czech-born American feminist economist and author
Mario Brescia Cafferata,83,Peruvian billionaire financial and industrial executive
Mario Machado,78,"American news anchor, journalist and actor (Scarface, RoboCop, St. Elmo's Fire), Parkinson's disease"
Mark Perakh,88,American scientist and blogger
Marshall Lytle,79,"American rock and roll musician (Bill Haley & His Comets), Rock and Roll Hall of Fame inductee (2012), lung cancer"
Marta Romero,85,American Puerto Rican actress and singer.[citation needed]
Martin Kevan,66,"Kenyan-born Canadian film and voice actor (Far Cry 3) and author, cancer"
Massimo Mollica,84,Italian actor and stage director
Masuko Ushioda,71,"Japanese violinist, acute leukemia"
Maurice Marshall,86,New Zealand Olympic middle-distance athlete (1952)
Max,29,"beagle, dachshund and terrier mix, world's oldest dog, Tonic–clonic seizure"
Max Schirschin,92,"German football player and manager (Rouen, Le Havre, Metz)"
Max Stadler,64,"German politician, member of the Bundestag (since 1994)"
Mbuya Dyoko,68,"Zimbabwean musician, cirrhosis"
Menachem Yedid,95,"Israeli politician, member of the Knesset (1965–1977)"
Michael Kpakala Francis,77,"Liberian Roman Catholic prelate, Archbishop of Monrovia (1981–2011)"
Michael Lev,95,Ukrainian-born Israeli writer
Michel Crozier,90,French sociologist
Michel Knuysen,83,Belgian Olympic silver medallist rower (1952)
Michelangelo Spensieri,64,"Canadian politician and lawyer, member of the Legislative Assembly of Ontario for Yorkview (1981–1985)"
Mick Grambeau,83,Australian rules footballer
Mick McManus,93,English professional wrestler
Miguel Méndez,82,American author
Mihail Dolgan,85,Moldovan professor
Mike Carrell,69,"American politician, member of the Washington House (1994–2004) and Washington State Senate (since 2004), myelodysplastic syndrome"
Mike Davison,67,American baseball player (San Francisco Giants)
Miloslav Kříž,88,Czech basketball player and coach
Mirek Smíšek,88,Czech-born New Zealand potter
Mohammad Ezodin Hosseini Zanjani,92,"Iranian Islamic prelate, Grand Ayatollah, complications from surgery"
Mohammad Khaled Hossain,34,Bangladeshi mountaineer and film director
Mohammed Rashad Abdulle,79,Ethiopian academic
Mr. Kenneth,86,"American hairdresser (Jacqueline Kennedy, Marilyn Monroe), recipient of the Coty Award (1961)"
Mufti Abdullah,82,"Pakistani politician, Gilgit-Baltistan MLA for Khaplu"
Mulgrew Miller,57,"American jazz pianist, stroke"
Murat Öztürk,60,"Turkish aerobatics pilot, plane crash"
Muttanisseril Koyakutty,86,Indian Islamic scholar and writer
Mykola Simkaylo,60,"Ukrainian Greek Catholic hierarch, Bishop of Kolomyia – Chernivtsi (since 2005)"
Nam Duck-woo,89,"South Korean politician, Prime Minister (1980–1982), testicular cancer"
Nand Kumar Patel,59,"Indian politician, Chhattisgarh MLA for Kharsia (since 1990), shot"
Nasser al-Rashed,20,"Kuwaiti squash player, heart attack"
Nazmiye Demirel,86,"Turkish first lady, wife of Süleyman Demirel, Alzheimer's disease"
Neil Chrisley,81,"American baseball player (Washington Senators, Detroit Tigers)"
Neil Reynolds,72,"Canadian newspaper editor (The Ottawa Citizen), cancer"
Newton Russell,85,"American politician, member of the California State Assembly (1964–1974) and California Senate (1974–1996), lung cancer"
Nino Baragli,88,"Italian film editor (The Good, the Bad and the Ugly, Once Upon a Time in the West)"
Nino Bibbia,91,Italian Olympic skeleton racer and bobsledder (1948)
Noelle Barker,84,British soprano and singing teacher
Olaf B. Bjørnstad,82,Norwegian ski jumper
Ollie Mitchell,86,"American big band musician (The Wrecking Crew and original member of Herb Alpert's Tijuana Brass), cancer"
Otis Bowen,95,"American politician, Governor of Indiana (1973–1981), Secretary of Health and Human Services (1985–1989)"
Ottavio Missoni,92,Italian fashion designer and Olympic hurdler (1948)
Otto Herrigel,75,"Namibian politician, cancer"
Otto Muehl,87,"Austrian painter and activist, Parkinson's disease and cardiac ailment"
P. G. Lim,96,"British-born Malaysian diplomat and lawyer, Ambassador to the United Nations, Yugoslavia, Austria and the European Economic Community"
Paddy Buggy,84,"Irish hurler (Kilkenny) and sport executive, President of the GAA (1982–1985)"
Pat Shea,73,American football player (San Diego Chargers)
Patterson Hume,90,Canadian professor and science educator
Paul Cuprowski,73,"American politician, member of the New Jersey General Assembly (1983–1985)"
Paul Shane,72,"British actor and comedian (Hi-de-Hi!, You Rang, M'Lord?)"
Paul Tangi Mhova Mkondo,67,"Zimbabwean businessman, cancer"
Penne Hackforth-Jones,63,"American-born Australian actress (Mao's Last Dancer), lung cancer"
Per Maurseth,80,Norwegian historian and politician
Peter Curtis,83,Australian public servant and diplomat
Peter Ellis,66,Australian football player
Peter Rauhofer,48,"Austrian DJ, remixer and record producer, Grammy Award (2000), brain cancer"
Peter Schulz,83,"German politician, First Mayor of Hamburg (1971–1974)"
Peter Worthington,86,Canadian journalist (Toronto Telegram) and editor-in-chief (Toronto Sun)
Peu Sousa,35,"Brazilian guitarist (Nove Mil Anjos, Pitty) and record producer, suicide by hanging"
Philippe Gaumont,40,"French Olympic racing cyclist (1992), heart failure"
Philippe Malivoire,70,French rower
Pierre Pleimelding,60,"French football player (national team) and manager (SAS Épinal, Ivory Coast, FCSR Haguenau)"
Pyotr Todorovsky,87,"Ukrainian-born Russian film director (Wartime Romance), screenwriter (What a Wonderful Game) and cinematographer, heart attack"
Péter Szilágyi,59,"Hungarian conductor and politician, MP for Berettyóújfalu (1994–2002)"
R. Travis Osborne,99,American psychologist and professor emeritus
Ralph Homan,84,"American politician, member of the South Dakota House of Representatives (1983–1986)"
Ralph Perlman,96,"American public official, Louisiana budget director (1967–1988)"
Ramón Aguirre Suárez,68,Argentine footballer (Estudiantes de La Plata)
Ramón Blanco,61,"Spanish football player and manager (RCD Mallorca, Cadiz), cerebral infarction"
Raul Gonzalez,78,"Filipino journalist, Press Secretary for Diosdado Macapagal (1961–1965), cancer"
Ray Barnhart,85,"American businessman and politician, Director of the Federal Highway Administration (1981–1987)"
Ray Guy,74,"Canadian humorist, writer and journalist, cancer"
Ray Harryhausen,92,"American stop-motion animator (Jason and the Argonauts, Clash of the Titans, The 7th Voyage of Sinbad)"
Ray Manzarek,74,"American rock musician (The Doors), bile duct cancer"
Raymond Evans,92,United States Coast Guardsman
Richard Andriamanjato,82,Malagasy politician
Richard Ballantine,72,British cycling writer
