Name,Age,Info
Dean Byrne,39,Irish professional boxer
Dean Sullivan,68,"English actor (Brookside), prostate cancer"
Dennis Higgins,84,"American baseball player (Chicago White Sox, Washington Senators, St. Louis Cardinals)"
Dennis Kemp,92,Australian Olympic field hockey player (1956)
Derek John Blundell,90,British geologist
Derek Wilford,90,"British military officer, complications from Parkinson's disease"
Dev Virahsawmy,81,"Mauritian political activist, founder of Mauritian Militant Movement"
Devon Wylie,35,"American football player (Kansas City Chiefs, Tennessee Titans)"
Dick Drago,78,"American baseball player (Boston Red Sox, Kansas City Royals, California Angels)"
Diethelm Ferner,82,"German football player (Werder Bremen, West Germany national team) and manager (Rot-Weiss Essen)"
Dimitrie Popescu,62,"Romanian rower, Olympic champion (1992)"
Dino Piana,93,Italian jazz musician
Don Tannas,85,"Canadian politician, Alberta MLA (1989–2004)"
Don Walsh,92,"American oceanographer, explorer, and marine policy specialist"
Donald Hunsberger,91,"American conductor (Eastman Wind Ensemble, 1965–2002), professor of conducting (Eastman School of Music) and arranger"
Donald Shebib,85,"Canadian film director, screenwriter and editor (Goin' Down the Road, Running Brave, The Climb)"
Douglas Ahlstedt,78,American operatic tenor (Metropolitan Opera)
Douglas D. Alder,91,"American historian and academic administrator, president of Utah Tech University (1986–1993), complications from Parkinson's disease"
Eddie Linden,88,"Scottish publisher and poet, complications from dementia"
Eddy Monsels,75,Surinamese Olympic sprinter (1968)
Edith D. Warren,86,"American politician and educator, member of the North Carolina General Assembly (1999–2012)"
Edward G. Smith,62,"American jurist, judge of the U.S. District Court for Eastern Pennsylvania (since 2014)"
Edwin Yoder,89,American journalist
Ekundayo Opaleye,77,"Nigerian general and politician, governor of Ondo State (1986–1987), heart attack"
Elinor Otto,104,"American factory worker, an original Rosie the Riveter"
Elizângela,68,"Brazilian actress (Locomotivas, O Clone, Just Short of Perfect)"
Ellen Jens,83,"Dutch television producer (De Fred Haché Show, We zijn weer thuis) and director"
Elliot Silverstein,96,"American film and television director (Cat Ballou, A Man Called Horse, The Car)"
Elliott Erwitt,95,French-born American photographer
Emmanuel Le Roy Ladurie,94,French historian
Enrique Dussel,88,"Argentine-Mexican philosopher, historian and theologian, interim rector of UACM (2013–2014)"
Enzo Erminero,92,"Italian businessman and politician, deputy (1968–1983), mayor of Verona (1993)"
Erich Schutt,92,German photographer
Erich Zakowski,89,German racing team owner (Zakspeed)
Ernesto Garzón Valdés,96,Argentine philosopher
Eugenijus Petrovas,87,"Lithuanian politician, signatory of the act of re-establishment"
Evan Ellingson,35,"American actor (CSI: Miami, 24, My Sister's Keeper), accidental fentanyl overdose"
Ewan Fordyce,70,"New Zealand palaeontologist, fellow of the Royal Society of New Zealand (since 2014)"
Fabio Martínez Castilla,73,"Mexican Roman Catholic prelate, bishop of Ciudad Lázaro Cárdenas (2007–2013) and archbishop of Tuxtla (since 2013), ischemic crisis and neoplasm"
Fathima Beevi,96,"Indian jurist, judge of the Supreme Court (1989–1992) and governor of Tamil Nadu (1997–2001)"
Federico Sacchi,87,"Argentinian footballer (Racing, Newell's Old Boys, national team)"
Ferario Spasov,61,"Bulgarian football player (Osam Lovech) and manager (CSKA Sofia, Montana), traffic collision"
Fernando Jara,93,"Chilean footballer (Universidad Católica, 1952 Olympics)"
Fikret Güler,70,Turkish taekwondo grand master
Filip Robar Dorin,83,Slovenian film director and screenwriter
Finis E. Cowan,94,"American jurist, judge of the U.S. District Court for Southern Texas (1977–1979)"
Frances Sternhagen,93,"American actress (Equus, ER, Misery), Tony winner (1974, 1995)"
Francette Lazard,86,French teacher and politician
Francis Agbo,65,French Olympic high jumper (1980)
Francis Mer,84,"French economist, minister of finance (2002–2004)"
Francis R. Nicosia,79,American historian
Francisco Luna Kan,97,"Mexican politician, governor of Yucatán (1976–1982) and deputy (1964–1967)"
Frank Borman,95,"American astronaut (Gemini 7, Apollo 8) and airline executive (Eastern Air Lines), stroke"
Frank Houben,84,"Dutch politician, Queen's commissioner of North Brabant (1987–2003)"
Frankie Connolly,78,"Irish footballer (Cork Hibernians, Cork Alberts)"
František X. Halas,86,"Czech historian of Christianity, academic and diplomat"
François Bacqué,87,"French Roman Catholic prelate, apostolic nuncio to the Netherlands (2001–2011)"
François Musy,68,"Swiss-born French sound engineer (First Name: Carmen, Marguerite, Lost Illusions)"
Fred van Dorp,85,"Dutch Olympic water polo player (1960, 1964, 1968)"
Freddy Elie,77,"Haitian-born Venezuelan football player (Deportivo Galicia, Portuguesa, Venezuela national team) and manager"
Fredrik Ohlsson,92,"Swedish actor (Pippi Longstocking, The Girl with the Dragon Tattoo)"
Fung Ying Ki,43,"Hong Kong wheelchair fencer, Paralympic champion (2000, 2004)"
Garfield McMahon,91,"Canadian Olympic sport shooter (1960, 1964)"
Gary Colson,89,"American basketball coach (Valdosta State Blazers, Pepperdine Waves, New Mexico Lobos), lymphoma"
Gary Winnick,76,"American businessman, industrialist and billionaire"
Geaux Rocket Ride,3,"American Thoroughbred racehorse, euthanized"
Gema Díaz,75,"Spanish politician, senator (1995–2003) and member of the Parliament of Cantabria (1987–1995, 2003–2007)"
Gene Beery,86,American painter and photographer
Geordie Walker,64,"English guitarist (Killing Joke) and songwriter (""Love Like Blood"", ""Eighties""), complications from a stroke"
George Chigova,32,"Zimbabwean footballer (Polokwane City, SuperSport United, national team), heart disease"
George Chin,94,"Canadian ice hockey player (Michigan Wolverines, Chatham Maroons, Nottingham Panthers)"
George Cohon,86,"American-born Canadian fast food executive, founder of McDonald's Canada and McDonald's Russia"
George Tscherny,99,Hungarian-born American graphic designer and educator
Georges Perroud,82,"Swiss footballer (Sion, Servette, national team)"
Georges Salmon,90,Belgian long jumper and hurdler
Gerry Hand,81,"Australian politician, minister for Aboriginal and Torres Strait Islander affairs (1987–1990) and immigration (1990–1993) and MP (1983–1993)"
Gerry Wiedel,90,"Canadian Olympic fencer (1968, 1972)"
Gieve Patel,83,"Indian poet, playwright, and painter, cancer"
Giorgio Veneri,84,"Italian footballer and manager (Atalanta, AC Prato, Italy U-20)"
Giulia Cecchettin,22,"Italian student, stabbed"
Giuseppe Arzilli,82,"Sammarinese politician, captain regent (1986–1987, 1999–2000, 2004–2005)"
Gohar Ayub Khan,86,"Pakistani politician, minister of foreign affairs (1997–1998) and speaker of the National Assembly (1990–1993)"
Gord Smith,86,"Canadian sculptor, medically assisted death"
Gordon Gibson Jr,86,"Canadian politician, British Columbia MLA (1974–1979)"
Gordon Wallace,74,"Scottish footballer (Raith Rovers, Dundee United, Berwick Rangers)"
Goutam Halder,67,"Indian actor and director, heart attack"
Govardhan Mangilal Sharma,74,"Indian politician, Maharashtra MLA (since 1995), cancer"
"Greg ""Fingers"" Taylor",71,"American harmonica player, complications from Alzheimer's disease"
Gregor Hammerl,81,"Austrian politician, member (2010–2014, 2015–2018) and president (2012) of the Federal Council"
Gregory Woolley,51,"Haitian-born Canadian mobster (Hells Angels), shot"
Grzegorz Stellak,72,"Polish rower, Olympic bronze medallist (1980)"
Grégoire Lassalle,68,"French entertainer, businessman (AlloCiné) and film producer (Crash Test Aglaé, The Extraordinary Journey of the Fakir)"
Gurmeet Singh Kooner,75,"Indian politician, Rajasthan MLA (1998–2003, 2008–2013, since 2018)"
Gus Bogina,96,"American politician, member of the Kansas House of Representatives (1975–1980) and senate (1981–1995)"
Guy Armand Romano,86,"French Roman Catholic prelate, apostolic administrator of Niamey (1984–1997) and bishop of Niamey (1997–2003)"
Guy Vattier,84,"French politician, deputy (1988)"
Gérard Collomb,76,"French politician, senator (1999–2017, 2018), minister of the interior (2017–2018), and twice mayor of Lyon, stomach cancer"
Gérard de La Martinière,80,French businessman
H. Roger Grant,79,American railroad historian and author
Hammam Alloh,36,"Palestinian nephrologist, airstrike"
Hana Vlasáková,75,"Czech Olympic volleyball player (1968, 1972)"
Hanna Gucwińska,91,"Polish zootechnician and politician, MP (2001–2005)"
Hannelore Auer,81,"Austrian singer and film actress (I'm Marrying the Director, The Merry Wives of Tyrol, ...denn die Musik und die Liebe in Tirol)"
Hannes Strydom,58,"South African rugby union player (Eastern Province Elephants, Transvaal/Golden Lions, national team), world champion (1995), traffic collision"
Hans Herbjørnsrud,85,Norwegian author
Hans Melchers,85,Dutch businessman
Hans Waldenfels,92,"German Jesuit priest, theologian, and biblist"
Harald Hasselbach,56,"Dutch football player (Calgary Stampeders, Denver Broncos), Super Bowl champion (1997, 1998), mucinous adenocarcinoma"
Harald Heckmann,98,"German musicologist (International Association of Music Libraries, Archives and Documentation Centres, Répertoire International des Sources Musicales)"
Haris Xanthoudakis,73,Greek composer
Haruo Wakō,75,Japanese communist militant (Japanese Red Army)
Heidelinde Weis,83,"Austrian actress (I'm Marrying the Director, Don't Tell Me Any Stories, Aunt Frieda)"
Heinz Dürr,90,"German businessman, chairman of AEG (1980–1990) and Deutsche Bahn (1994–1997)"
Helen Lucas,92,Canadian artist
Helena Pilejczyk,92,"Polish speed skater, Olympic bronze medallist (1960)"
Henk Buck,93,Dutch organic chemist
Henning Munk Jensen,76,"Danish footballer (AaB, PSV Eindhoven, national team)"
Henri Bangou,101,"Guadeloupean politician, senator (1986–1995) and mayor of Pointe-à-Pitre (1965–2008)"
Henri Korn,89,French neuroscientist
Henri Lopes,86,"Congolese writer, diplomat and politician, prime minister (1973–1975)"
Henri Stambouli,62,"Algerian-born French football player (Monaco, Marseille) and manager (Togo national team)"
Henry Dunay,88,American goldsmith and jewelry designer
Henry E. Allee,81,"American politician, member of the Texas House of Representatives (1977–1983)"
Henry Kissinger,100,"German-born American diplomat and politician, national security advisor (1969–1975), secretary of state (1973–1977) and Nobel Prize laureate (1973), heart failure"
Henry Tilly,91,"English cricketer (Middlesex, MCC, Hertfordshire)"
Herb Klein,93,"American politician, member of the U.S. House of Representatives (1993–1995)"
Herbert Gold,99,American novelist
Herbert Weiz,99,"German politician, minister of science and technology (1962–1966, 1974–?) and deputy chairman of the Council of Ministers (1967–1989)"
Hiroyuki Hosoda,79,"Japanese politician, member (since 1990) and speaker (2021–2023) of the House of Representatives and chief cabinet secretary (2004–2005)"
Hitoshi Kimura,89,"Japanese politician, MP (1998–2010)"
Horacio Malvicino,94,Argentine jazz and tango guitarist and composer
Howard Wayne,75,"American politician, member of the California State Assembly (1996–2002)"
Hubert Mono Ndjana,77,"Cameroonian academic and philosopher, traffic collision"
Hugh Seidman,82,American poet
Hugo Chamberlain,88,"Costa Rican Olympic sports shooter (1968, 1972, 1976)"
Humaira Himu,37,"Bangladeshi actress (Amar Bondhu Rashed), suicide by hanging"
Héctor Benavides,82,Mexican news anchor and radio personality
Ian Ferrier,68,Canadian poet and musician
Ibrahim Oweiss,92,Egyptian-born American economist
Ibrahim Qusaya,31,volleyball player
Ignacio Poletti,93,Argentine Olympic basketball player (1952)
Imre Bíró,65,"Romanian footballer (ASA Târgu Mureș, Universitatea Cluj, national team)"
Irene N. Watts,92,German-born Canadian writer and educator
Ivan Havlíček,78,"Czech physicist, academic and senator (1996–2000)"
Ivan Korshynskyi,95,"Ukrainian doctor and politician, deputy (1994–1998)"
Ivaylo Ditchev,68,Bulgarian anthropologist
Ivo Kuusk,86,Estonian opera singer
Jaan Rannap,92,Estonian children's writer
Jack Bamford,86,English George Cross recipient
Jacques Bérès,82,"French orthopedic surgeon, co-founder of Médecins Sans Frontières"
James Allan Stewart Evans,92,Canadian historian
James Couchman,81,"British politician, MP (1983–1997)"
James H. Fallon,76,American neuroscientist
James Paul Johnson,93,"American politician, member of the U.S. House of Representatives (1973–1981)"
James Philip,93,"American politician, member (1975–2003) and president (1993–2003) of the Illinois Senate"
James Robertson,95,"British political activist, economist, and writer"
Jan Plamper,53,German professor of history (University of Limerick)
Jan Westdorp,89,Dutch racing cyclist
Janet Landgard,75,"American actress (The Swimmer, The Donna Reed Show, Land Raider), brain cancer"
Janko Lukovski,77,"Yugoslav and Macedonian basketball player (Rabotnički, MZT Skopje) and coach (Spartak Subotica)"
Jawaher,45,"Kuwaiti actress, cancer"
Jean Knight,80,"American singer (""Mr. Big Stuff"")"
Jean Mouton,94,"French politician, deputy (1986–1988)"
Jean-Claude Cornu,85,French Olympic sailor (1960)
Jean-Marc Brûlé,58,"French politician, member of the Regional Council of Île-de-France (2004–2015)"
Jean-Philippe Thierry,75,French businessman
Jean-Pierre Verheggen,81,Belgian writer
Jerome Markson,94,Canadian architect
Jerónimo Saavedra,87,"Spanish politician, president of the Canary Islands (1982–1987, 1991–1993) and minister of education and science (1995–1996)"
Jessie T. Pettway,94,American artist
Jim Carter,75,American football player (Green Bay Packers)
Jim Morrissey,93,"American politician, member of the California State Assembly (1994–1998)"
Jim Salestrom,67,American singer-songwriter
Jim Traue,91,New Zealand librarian
Jim Vienneau,97,"American record producer (""It's Only Make Believe"")"
Joan Botam,97,Spanish Roman Catholic priest and political dissident
Joan Jara,96,British-Chilean dancer and human rights activist
Joe Sharkey,77,American author and columnist
Joe Tilson,95,British visual artist
John A. Talbott,88,American psychiatrist
John Bailey,81,"American cinematographer (Ordinary People, The Big Chill, Groundhog Day), president of the Academy of Motion Picture Arts and Sciences (2017–2019)"
John Byrne,83,"Scottish playwright (The Slab Boys Trilogy, Tutti Frutti, Your Cheatin' Heart) and designer"
John C. G. Röhl,85,"British historian, prostate cancer"
John Colianni,61,American jazz pianist
John Contoulis,84,American football player (New York Giants)
John E. Walsh,65,"American political consultant and campaign manager, stomach cancer"
John Fahy,80,"Scottish footballer (Germiston Callies, Oxford United)"
John Havers,92,English badminton player (national team)
John L. Heilbron,89,American academic and science historian
John Lachs,89,Hungarian-born American philosopher
John Nichols,83,"American novelist (The Sterile Cuckoo, The Wizard of Loneliness, The Milagro Beanfield War)"
John Nuttall,56,"British Olympic long-distance runner (1996), heart attack"
John Sayre,87,"American rower, Olympic champion (1960)"
John Tooby,71,American anthropologist
John Whitney,92,British writer and producer
Johnny Green,89,"American basketball player (New York Knicks, Baltimore Bullets, Cincinnati Royals / Kansas City-Omaha Kings)"
Johnny Ruffo,35,"Australian singer (""On Top"") and actor (Home and Away), brain cancer"
Jonathan Hill,65,"English architect and architectural historian, cancer"
Jorge Martín Montenegro,40,Argentine-Spanish racing cyclist
Josephine Cook,92,British shot putter
Josip Čorak,80,"Croatian wrestler, Olympic silver medallist (1972)"
Joss Ackland,95,"British actor (White Mischief, Lethal Weapon 2, The Mighty Ducks)"
José Catieau,77,"French road bicycle racer (Pelforth–Sauvage–Lejeune, Bic, Peugeot)"
José María Carrascal,92,"Spanish television presenter, journalist (Diario de Barcelona, La Razón) and writer"
Jovan Marić,82,"Serbian psychiatrist, author, and university professor"
Joyce Mpanga,89,"Ugandan politician, member of the Parliament of Uganda (1996–2001) and Lukiiko (since 2009), minister of state for primary education (1989–1992)"
João Lima,62,Portuguese Olympic hurdler (1988)
Juan Jumalon,57,"Filipino journalist and radio broadcaster, shot"
Judith Tucker,63,"British artist and academic, traffic collision"
Juha Leiviskä,87,Finnish architect and designer
Jukka Haavisto,93,Finnish musician
Julius Otto Duncan,97,"American politician, member of the Texas House of Representatives (1951–1953)"
Julius W. Becton Jr.,97,"American military officer, director of FEMA (1985–1989)"
