Name,Age,Info
Frank Cary,85,"American businessman, chairman of IBM (1973–1981)"
Frank Fixaris,71,"American sportscaster, house fire"
Frank Wilkinson,91,American civil liberties activist
Franz Seitz,84,German film director
Gene McFadden,56,"American singer and songwriter, cancer"
Geoff Rabone,84,New Zealand cricketer
George Koval,92,Soviet intelligence agent
George Psychoundakis,85,Greek Resistance fighter during World War II
George Worth,90,American Olympic fencer
Gideon Rodan,71,"American biochemist, cancer"
Giles Worsley,44,"British architectural historian and journalist, nephew of the Katharine, Duchess of Kent, cancer"
Gloria Root,57,"American model and businesswoman, cancer"
Glyn Berry,59,Welsh-born Canadian diplomat in Afghanistan
Gordon Atkinson,83,Canadian broadcaster and politician
Gordon Smith,55,Canadian inventor
Gregory Kimble,88,American psychologist
Gretl Schörg,91,Austrian actress
Gábor Agárdy,83,"Hungarian actor (The Round-Up, Mattie the Goose-boy)"
Gábor Zavadszky,31,"Hungarian footballer, pulmonary embolism"
Günther Landgraf,77,German physicist and former president of Technische Universität Dresden
Harold R. Collier,90,"American politician, former Republican United States Representative from Illinois from 1957 to 1975"
Harry Magdoff,92,American socialist and editor
Heinrich Harrer,93,"Austrian mountaineer, geographer and author"
Henri Colpi,84,Swiss film director and cinematographer
Henry McGee,76,British actor
Henry S. Coleman,79,"American educational administrator, dean at Columbia University"
Herbert Schilder,77,"American dental surgeon, improved root canal procedures, Lewy body disease"
Hilma Contreras,92,Dominican writer
Hubert Schoemaker,55,"Dutch chemist, co-founder of Centocor, brain cancer"
Ibrahim Rugova,61,"Kosovan politician, President of Kosovo, lung cancer"
Ira B. Black,64,"American neuroscientist, founder of the Stem Cell Institute of New Jersey, infection related to a tumor"
Irving Layton,93,"Canadian poet, complications from Alzheimer's disease"
Irving Rosenwater,73,English statistician and author
Jaber Al-Ahmad Al-Jaber Al-Sabah,79,"Kuwaiti Emir, brain hemorrhage"
Jack Snow,62,"American NFL player and radio announcer, complications from a staph infection"
James Robert Hightower,90,American Sinologist
Jan Mark,62,"British children's writer, meningitis"
Jan Twardowski,90,Polish priest and poet
Janette Carter,82,American last living member of the Carter Family country music group
Jason Sears,38,"American punk rock singer (Rich Kids on LSD), complications from drug abuse"
Jim Gary,66,"American sculptor, complications from a cerebral hemorrhage"
Jim Zulevic,40,"American actor (The Specials), heart attack"
Joan Root,69,"American wildlife conservationist, shot"
Johannes Rau,75,"German politician, President of Germany (Bundespräsident) from 1999 to 2004"
John Dunwoody,76,"British Member of Parliament, effects of an accident"
John Hahn-Petersen,75,"Danish actor, heart attack"
John James Cowperthwaite,90,"British civil servant, Financial Secretary of Hong Kong (1961–1971)"
John Latham,84,Zambian artist
John Sinibaldi,92,American Olympic cyclist
John Wojtowicz,60,"American bank robber, cancer"
John Woodnutt,81,British actor
Joseph M. Newman,96,"American film director/producer, This Island Earth"
José Luis Sánchez,31,"Argentine footballer, injuries sustained in a traffic collision"
Józef Milik,83,Polish Catholic priest and Dead Sea Scrolls scholar
Katherine Peden,80,American politician
Keizo Miura,101,Japanese skier
Ken Mosdell,83,"Canadian ice hockey player (Montreal Canadiens, Chicago Blackhawks)"
Khan Wali Khan,89,"Pakistani politician, prominent opposition Leader and prominent Pashtun leader, heart attack"
Kiki Heck,81,Dutch Olympic diver
Klemens Mielczarek,85,Polish actor
Lau Mulder,78,Dutch field hockey player and Olympic medalist
Len Carlson,68,"Canadian voice actor (The Raccoons, Rolie Polie Olie, Atomic Betty), heart attack"
Leonardo Ribeiro de Almeida,81,Portuguese politician
Leslie Wilson,80,British Olympic cyclist
Lidia Wysocka,89,Polish actress
Lord Merlyn-Rees,85,"Welsh-born politician, home secretary (1976–1979), following a number of falls"
Lou Rawls,72,"American jazz and blues singer, lung and brain cancer"
Lourdes Van-Dúnem,70,"Angolan singer, typhoid fever"
Luther Green,59,"American NBA player, lung cancer"
Mabel Sine Wadsworth,95,American birth control activist and women's health educator
Mapita Cortés,66,"Puerto Rican actress, cancer"
Marc Potvin,38,"Canadian NHL player, found dead in his hotel room in Michigan, suicide by hanging"
Marion Dudley,33,"American convicted murderer, executed in Texas"
Mark Philo,21,"English professional football player, injuries from a car crash"
Mark Roberts,84,"American actor (Gilda, Dan August, Black Arrow)"
Mark Spoon,39,"German DJ, prominent figure in trance music and member of (Jam & Spoon), heart attack"
Maurice Colclough,52,"English Rugby Union player, brain tumour"
Meinrad Schütter,95,Swiss composer
Michael S. Smith,59,American jazz drummer
Michael Wharton,92,"British humorist (""Peter Simple"")"
Mikk Mikiver,68,Estonian stage director and actor
Milton Himmelfarb,87,American essayist
Mimmo Rotella,87,Italian artist
Moira Shearer,80,"British ballerina, actress, and newspaper columnist, married to Sir Ludovic Kennedy, natural causes"
Morris Silverman,93,"American philanthropist, founder of the Albany Medical Center Prize in Medicine and Biomedical Research"
Nam June Paik,73,"South Korean-born American artist, particularly noted for his video art, natural causes"
Nel van Vliet,79,Dutch swimmer
Nellie Y. McKay,67,"African-American literary critic, colon cancer"
Norman McCabe,94,"American animator and director, famous for Tokio Jokio and The Ducktators shorts from his Termite Terrace tenure at Warner Bros"
Ofelia Fox,82,"Cuban nightclub owner (Tropicana Club), cancer"
Osa Massen,91,Danish actress
Otto Lang,98,"Bosnian-born American film producer and ski mogul, heart disease"
Owen Abrahams,72,"Australian rules footballer, serious illness"
Patricia Hitt,87,"American Assistant Secretary of Health, Education, and Welfare under President Nixon, natural causes"
Paul Clinton,53,"American CNN film critic, founder of the Broadcast Film Critics Association (BFCA)"
Paul Lindblad,64,"American baseball player (Oakland Athletics), Alzheimer's disease"
Paul Regina,49,"American actor (Brothers, Joe & Valerie, L.A. Law), liver cancer"
Peter Isola,76,"Gibraltarian politician, Deputy Chief Minister of Gibraltar (1956–1984)"
Peter Ladefoged,80,"American phonetician, stroke"
Phyllis King,100,British Wimbledon winner
Pio Taofinu'u,82,Samoan Roman Catholic cardinal
Raatbek Sanatbayev,36,"Kyrgyz Olympic Greco-Roman wrestler, shot"
Rachel Squire,51,"British MP (1992–2006), stroke"
Raul Davila,74,"Puerto Rican actor and television producer, heart attack"
Raúl Anguiano,90,Mexican engraver and painter
Rebiha Khebtani,79,"French Algerian politician, MP"
Richard Dalitz,80,"Australian physicist, expert in exotic particles, studied quarks"
Richard P. McCormick,89,"American historian, professor at Rutgers University"
Robert Knudson,80,"American sound engineer (Cabaret, The Exorcist, E.T. the Extra-Terrestrial), Oscar winner (1973, 1974, 1983), supranuclear palsy"
Robin Coombs,84,"British immunologist, developed Coombs Antibody test"
Rod Dedeaux,91,"American college baseball coach, complications from a stroke"
Ron Jessie,57,"American NFL wide receiver, heart attack"
Rose Nader,99,"Lebanese-born president of the Shafeek Nader Trust for the Community Interest, heart failure"
Roshan Khan,76,"Pakistani squash player, complications from a heart attack and coma"
Ruairi Brugha,88,"Irish Fianna Fáil politician, son of Cathal Brugha"
Samuel W. Koster,86,"United States Army officer, highest ranking United States Army officer charged in My Lai massacre, renal cancer"
Sauli Rytky,87,Finnish cross-country skier and Olympic medalist
Savino Guglielmetti,94,"Italian gymnast, 1928 Olympic gold-medalist and oldest surviving Olympic champion"
Schafik Handal,75,"Salvadoran politician, former presidential candidate and leader of El Salvador's main political opposition party, the FMLN, heart attack"
Selwyn Hughes,77,British fundamentalist evangelical who founded Crusade for World Revival
Seth Fisher,33,"American comic book artist (Green Lantern: Willworld), fall"
Shaikh Faisal bin Hamad Al Khalifa,14,"Bahraini prince, injuries from a car crash"
Sheikh Maktoum bin Rashid Al Maktoum,62,"Emirati emir, ruler of Dubai and prime minister (1971–1979, 1990–2006), heart attack"
Shelley Winters,85,"American actress (The Diary of Anne Frank, Lolita, The Poseidon Adventure), Oscar winner (1960, 1966), heart failure"
Sherman Ferguson,61,American jazz drummer
Sidney Frank,86,"American businessman and philanthropist, heart failure"
Simon Shanks,34,"American football player (Arizona Cardinals), shot"
Sir Nicholas Shackleton,68,"British geologist, leukaemia"
Sir William Skate,52,"Papua New Guinean politician, prime minister (1997–1999), stroke"
Sophie Heathcote,33,Australian actress (A Country Practice)
Stan Hunt,76,American cartoonist
Stanley Biber,82,"American physician and pioneer in sex reassignment surgery, complications of pneumonia"
Stanley Roger Tupper,84,"American politician, representative from Maine from (1961–1967)"
Steve Rogers,51,"Australian rugby league player, apparent suicide"
Stew Albert,66,"American 1960s anti-establishment activist, co-founder of the Yippies, liver cancer"
Stewart Linder,74,American Oscar-winning film editor
Stjepan Steiner,90,"Croatian physician, doctor to Josip Broz Tito"
Sudharmono,78,"Indonesian politician and lieutenant general, vice president of Indonesia from 1988 to 1993, pneumonia"
Tana Hoban,88,"American photographer of children, author of over 110 children's books"
Thomas Murphy,90,American former CEO of General Motors
Tom Nugent,92,"American football coach, member of the College Football Hall of Fame, congestive heart failure"
Urano Teixeira da Matta Bacellar,58,"Brazilian soldier, head of MINUSTAH (since 2005), suicide by gunshot"
Urbano Lazzaro,81,"Italian resistance fighter, captured Benito Mussolini"
Vajramuni,62,Indian actor
Virginia Smith,94,"American politician, former Republican United States Representative from Nebraska (1975–1991)"
W. Cleon Skousen,92,"American conservative author, BYU professor and prominent Latter-day Saint author and lecturer"
Wallace Mercer,59,"British businessman, former chairman of Heart of Midlothian F.C., cancer"
Wendy Wasserstein,55,"American playwright, lymphoma"
William H. G. FitzGerald,96,"American investor, philanthropist and diplomat, ambassador to Ireland, aortic aneurysm"
William Post,66,American lottery winner
Willie Smith,66,"American baseball player, heart attack"
Wilson Pickett,64,"American soul singer, heart attack"
Yitzchak Kaduri,106,Iraqi-born renowned Sephardic Orthodox rabbi and kabbalist
Zaki Badawi,84,"Egyptian Islamic scholar, Islamic religious leader in Britain"
